step_multiplier,num_points,rho_euler_max_abs,rho_euler_min,j_l_unit_max_abs,j_l_unit_min,p_l_unit_max_abs,p_l_unit_min,p_omega_unit_max_abs,p_omega_unit_min,rho_packet_max_abs,rho_packet_min,Tkk_plus_max_abs,Tkk_plus_min,Tkk_minus_max_abs,Tkk_minus_min
2.0,99,0.08496613224941474,-0.08496613224941474,0.05900359317243804,-0.034469852957699276,0.06518515005407677,-0.06518515005407677,1.1221752661260551,-0.7269617278221189,0.4084780196447826,-0.4084780196447826,0.7010242104681711,-0.7010242104681711,0.6775316209699058,-0.6775316209699058
1.0,99,0.08486914005813234,-0.08486914005813234,0.059612889639437235,-0.03447105300051844,0.06469631806837774,-0.06469631806837774,1.1187165375003099,-0.7255394594313299,0.4071190858908394,-0.4071190858908394,0.7025260295256722,-0.7025260295256722,0.6411191009852242,-0.6411191009852242
0.5,99,0.08484512166973578,-0.08484512166973578,0.05976504570059449,-0.0344713469864917,0.0645744550924037,-0.0645744550924037,1.1178551361020033,-0.7251831911922203,0.40678081995708176,-0.40678081995708176,0.7029054287982024,-0.7029054287982024,0.6321741886491077,-0.6321741886491077
