channel,channel_value,s0,l0,phase,region,inside_packet_initial,proper_distance_to_packet,branch,forward_radial_null_reaches_packet,s_hit_or_end,l_hit_or_end
negative_radial_Tkk,0.2815983659820165,-0.16999999999999996,-1.245,catch_rematch,support_edge,False,463.3008687326517,plus,False,2.6099999999999883,0.7491649931580975
negative_radial_Tkk,0.2815983659820165,-0.16999999999999996,-1.245,catch_rematch,support_edge,False,463.3008687326517,minus,False,2.6099999999999883,-3.9395688577160115
negative_radial_Tkk,0.2792598680665234,-0.07999999999999996,-1.245,catch_rematch,support_edge,False,515.9334945548542,plus,False,2.6099999999999883,0.6805610504474464
negative_radial_Tkk,0.2792598680665234,-0.07999999999999996,-1.245,catch_rematch,support_edge,False,515.9334945548542,minus,False,2.6099999999999883,-3.849877480358261
negative_radial_Tkk,0.27876075502495234,0.010000000000000064,1.2199999999999998,catch_rematch,support_edge,False,536.3732007182825,plus,False,2.6099999999999883,3.7210680595402685
negative_radial_Tkk,0.27876075502495234,0.010000000000000064,1.2199999999999998,catch_rematch,support_edge,False,536.3732007182825,minus,True,0.5000000000000003,0.8472686076598378
negative_radial_Tkk,0.2748963467856567,0.010000000000000064,-1.245,catch_rematch,support_edge,False,552.3072556322057,plus,False,2.6099999999999883,0.6123122073031485
negative_radial_Tkk,0.2748963467856567,0.010000000000000064,-1.245,catch_rematch,support_edge,False,552.3072556322057,minus,False,2.6099999999999883,-3.76029113203144
negative_radial_Tkk,0.27190468464052314,0.10000000000000009,1.2199999999999998,catch_rematch,support_edge,False,435.4974320642267,plus,False,2.6099999999999883,3.6314566433896456
negative_radial_Tkk,0.27190468464052314,0.10000000000000009,1.2199999999999998,catch_rematch,support_edge,False,435.4974320642267,minus,True,0.5500000000000004,0.8853493792987261
negative_radial_Tkk,0.26827148784704513,0.10000000000000009,-1.245,catch_rematch,support_edge,False,568.6586598150476,plus,False,2.6099999999999883,0.5446935523851699
negative_radial_Tkk,0.26827148784704513,0.10000000000000009,-1.245,catch_rematch,support_edge,False,568.6586598150476,minus,False,2.6099999999999883,-3.670829703205642
negative_radial_Tkk,0.262572064875919,0.19000000000000006,1.2199999999999998,catch_rematch,support_edge,False,337.9038988861581,plus,False,2.6099999999999883,3.541951992976803
negative_radial_Tkk,0.262572064875919,0.19000000000000006,1.2199999999999998,catch_rematch,support_edge,False,337.9038988861581,minus,True,0.5900000000000004,0.9297483103238423
negative_radial_Tkk,0.25939520241797875,0.19000000000000006,-1.245,catch_rematch,support_edge,False,563.3906030977125,plus,False,2.6099999999999883,0.4780002091138271
negative_radial_Tkk,0.25939520241797875,0.19000000000000006,-1.245,catch_rematch,support_edge,False,563.3906030977125,minus,False,2.6099999999999883,-3.581519241362338
negative_radial_Tkk,0.25098605496174126,0.28000000000000014,1.2199999999999998,catch_rematch,support_edge,False,248.8000672145231,plus,False,2.6099999999999883,3.452596484839293
negative_radial_Tkk,0.25098605496174126,0.28000000000000014,1.2199999999999998,catch_rematch,support_edge,False,248.8000672145231,minus,True,0.6300000000000004,0.9731121684946527
negative_radial_Tkk,0.2484867942244434,0.28000000000000014,-1.245,catch_rematch,support_edge,False,537.4839519226457,plus,False,2.6099999999999883,0.4125264112926731
negative_radial_Tkk,0.2484867942244434,0.28000000000000014,-1.245,catch_rematch,support_edge,False,537.4839519226457,minus,False,2.6099999999999883,-3.492392308787819
negative_radial_Tkk,0.23753858445879789,0.3700000000000001,1.2199999999999998,catch_rematch,support_edge,False,172.2113109778587,plus,False,2.6099999999999883,3.36344386426693
negative_radial_Tkk,0.23753858445879789,0.3700000000000001,1.2199999999999998,catch_rematch,support_edge,False,172.2113109778587,minus,True,0.6700000000000004,1.0148853163769547
negative_radial_Tkk,0.23591374274250532,0.3700000000000001,-1.245,catch_rematch,support_edge,False,494.3093046373046,plus,False,2.6099999999999883,0.3485440952551181
negative_radial_Tkk,0.23591374274250532,0.3700000000000001,-1.245,catch_rematch,support_edge,False,494.3093046373046,minus,False,2.6099999999999883,-3.4034875765564263
negative_radial_Tkk,0.22270863326154694,0.4600000000000001,1.2199999999999998,catch_rematch,support_edge,False,110.39466791563028,plus,False,2.6099999999999883,3.274557702774451
negative_radial_Tkk,0.22270863326154694,0.4600000000000001,1.2199999999999998,catch_rematch,support_edge,False,110.39466791563028,minus,True,0.7100000000000003,1.0546094115112035
negative_radial_Tkk,0.22211706281259566,0.4600000000000001,-1.245,catch_rematch,support_edge,False,438.91435404436896,plus,False,2.6099999999999883,0.28628190348816257
negative_radial_Tkk,0.22211706281259566,0.4600000000000001,-1.245,catch_rematch,support_edge,False,438.91435404436896,minus,False,2.6099999999999883,-3.3148486487307807
abs_pOmega,1.0950710892728743,0.3700000000000001,-1.415,catch_rematch,support_edge,False,495.8819345782329,plus,False,2.6099999999999883,0.1811160224286293
abs_pOmega,1.0950710892728743,0.3700000000000001,-1.415,catch_rematch,support_edge,False,495.8819345782329,minus,False,2.6099999999999883,-3.6504882999284325
abs_pOmega,1.0945196682320326,0.4600000000000001,-1.415,catch_rematch,support_edge,False,440.3604002141105,plus,False,2.6099999999999883,0.12497387851160921
abs_pOmega,1.0945196682320326,0.4600000000000001,-1.415,catch_rematch,support_edge,False,440.3604002141105,minus,False,2.6099999999999883,-3.560621598184496
abs_pOmega,1.0943588597035727,0.28000000000000014,-1.415,catch_rematch,support_edge,False,539.1734315199634,plus,False,2.6099999999999883,0.23940097740219468
