case,t,phase,B_access_l0,Kll_access_l0,accel_access_l0,rho_access_l0,Tkk_access_l0,flux_shoulder,p_tangential_access_l0
adiabatic_B3_w1.6_cosine_Tr10,80.26923076923077,off,1.0,1.7763568394002505e-15,-2.3092638912176675e-14,-0.039788735772973836,-0.07957747154594767,6.361862216527895e-17,0.03978873577297475
adiabatic_B3_w1.6_cosine_Tr10,80.46153846153847,off,1.0,1.7763568394002505e-15,-2.3092638912176675e-14,-0.039788735772973836,-0.07957747154594767,6.361862216527895e-17,0.03978873577297475
adiabatic_B3_w1.6_cosine_Tr10,80.6923076923077,off,1.0,-0.0,4.6185277824413075e-14,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772972
adiabatic_B3_w1.6_cosine_Tr10,80.88461538461539,off,1.0,1.7763568394002505e-15,3.412612275986097e-26,-0.039788735772973836,-0.07957747154594767,6.361862216527895e-17,0.039788735772973836
adiabatic_B3_w1.6_cosine_Tr10,81.07692307692308,off,1.0,1.7763568394002505e-15,3.412612275986097e-26,-0.039788735772973836,-0.07957747154594767,6.361862216527895e-17,0.039788735772973836
adiabatic_B3_w1.6_cosine_Tr10,81.3076923076923,off,1.0,-0.0,4.6185277824413075e-14,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772972
adiabatic_B3_w1.6_cosine_Tr10,81.5,off,1.0,-0.0,1.1546319456100283e-13,-0.039788735772973836,-0.07957747154594767,-0.0,0.03978873577296924
adiabatic_B3_w5_minjerk_Tr30,-4.5,off,1.0,-0.0,3.947459643111674e-15,-0.039788735772973836,-0.07957747154594767,-0.0,0.03978873577297368
adiabatic_B3_w5_minjerk_Tr30,-3.9375,off,1.0,-0.0,3.947459643111674e-15,-0.039788735772973836,-0.07957747154594767,-0.0,0.03978873577297368
adiabatic_B3_w5_minjerk_Tr30,-3.2625,off,1.0,-8.881784197001252e-16,3.1164875267990566e-29,-0.039788735772973836,-0.07957747154594767,-1.357957850603462e-17,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,-2.7,off,1.0,-8.881784197001252e-16,-3.947459643111619e-15,-0.039788735772973836,-0.07957747154594767,-1.357957850603462e-17,0.039788735772973996
adiabatic_B3_w5_minjerk_Tr30,-2.1374999999999997,off,1.0,8.881784197001252e-16,-3.947459643111619e-15,-0.039788735772973836,-0.07957747154594767,1.357957850603462e-17,0.039788735772973996
adiabatic_B3_w5_minjerk_Tr30,-1.4625,off,1.0,-0.0,7.894919286223348e-15,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973524
adiabatic_B3_w5_minjerk_Tr30,-0.8999999999999999,off,1.0,-0.0,7.894919286223348e-15,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973524
adiabatic_B3_w5_minjerk_Tr30,-0.33749999999999947,off,1.0,-8.881784197001252e-16,3.9474596431115645e-15,-0.039788735772973836,-0.07957747154594767,-1.357957850603462e-17,0.03978873577297368
adiabatic_B3_w5_minjerk_Tr30,0.37344398340248963,setup,1.0000378615054906,-0.0003128642632780281,0.001593745685415556,-0.03978271026942623,-0.07957144604240007,-1.7527184491213977e-06,0.03972230989523372
adiabatic_B3_w5_minjerk_Tr30,0.995850622406639,setup,1.0006956156459916,-0.0020677653318198572,0.003987932571834446,-0.03967814051548352,-0.07946687628845735,-1.1586004565842186e-05,0.03957476334884752
adiabatic_B3_w5_minjerk_Tr30,1.6182572614107884,setup,1.0028906119094683,-0.005201494913389124,0.006048637492323433,-0.03933066770004379,-0.07911940347301762,-2.916178307177458e-05,0.03931903409754025
adiabatic_B3_w5_minjerk_Tr30,2.3651452282157677,setup,1.0086778973772512,-0.010463791076491334,0.008082240036739342,-0.038425377688399896,-0.07821411346137373,-5.8753796817308924e-05,0.038785474617411296
adiabatic_B3_w5_minjerk_Tr30,2.987551867219917,setup,1.0169190833798385,-0.015818327918650205,0.00941158316767789,-0.03716280878209089,-0.07695154455506473,-8.900835138774938e-05,0.03810129728166826
adiabatic_B3_w5_minjerk_Tr30,3.7344398340248963,setup,1.0317335261862404,-0.023028959773897777,0.010574628306822553,-0.0349688124465586,-0.07475754821953243,-0.00013006261139969364,0.03695802301816865
adiabatic_B3_w5_minjerk_Tr30,4.356846473029046,setup,1.0486908823140113,-0.029391796752659318,0.011195693620725217,-0.03257069666595873,-0.07235943243893256,-0.00016667319327900334,0.03573425372419607
adiabatic_B3_w5_minjerk_Tr30,4.979253112033195,setup,1.0701898901495266,-0.035812539521762395,0.011518625084069279,-0.029692646220505905,-0.06948138199347974,-0.00020407587121451556,0.03428237946680189
adiabatic_B3_w5_minjerk_Tr30,5.726141078838174,setup,1.102297680650903,-0.04327683435940566,0.011547037687272794,-0.025703881849962522,-0.06549261762293636,-0.0002482815285695958,0.03228686677996871
adiabatic_B3_w5_minjerk_Tr30,6.348547717842324,setup,1.1344640796185481,-0.0490702804383293,0.011306958282935235,-0.022042601172502212,-0.061831336945476045,-0.0002832615151735687,0.030465778897222275
adiabatic_B3_w5_minjerk_Tr30,6.970954356846473,setup,1.1715942756988484,-0.05431234997526154,0.010863655490874575,-0.018185582950531305,-0.05797431872350514,-0.0003155472338771981,0.02855490824389755
adiabatic_B3_w5_minjerk_Tr30,7.717842323651452,setup,1.2226438852068322,-0.05972295501181004,0.010114395658829583,-0.013445396042734889,-0.05323413181570873,-0.0003496848876753642,0.02621462689148188
adiabatic_B3_w5_minjerk_Tr30,8.340248962655602,setup,1.270459916926185,-0.0634214723273299,0.009351040925907706,-0.009513680110084927,-0.04930241588305876,-0.00037365911559725847,0.024279141844926178
adiabatic_B3_w5_minjerk_Tr30,8.962655601659751,setup,1.3228740438507773,-0.06635400448405548,0.008497450826077358,-0.0056842159112712315,-0.04547295168424507,-0.00039320388629401676,0.022398373016459906
adiabatic_B3_w5_minjerk_Tr30,9.709543568464731,setup,1.3914886099976684,-0.06887003155668774,0.007396746979078362,-0.0013102234828330855,-0.04109895925580692,-0.0004106117023327899,0.02025517241677337
adiabatic_B3_w5_minjerk_Tr30,10.33195020746888,setup,1.4530732653940228,-0.07016609850505487,0.006446593714796724,0.0020996926709863535,-0.03768904310198748,-0.0004201091301334338,0.018588019737039982
adiabatic_B3_w5_minjerk_Tr30,10.95435684647303,setup,1.5182838416966993,-0.07078462429729414,0.0054898133839583075,0.005267669957404197,-0.034521065815569636,-0.00042522626844814117,0.017042100173607567
adiabatic_B3_w5_minjerk_Tr30,11.70124481327801,setup,1.6007576481314256,-0.07071438900375566,0.004357327645486239,0.008733204370614554,-0.031055531402359282,-0.0004259690985340018,0.015354393142817115
adiabatic_B3_w5_minjerk_Tr30,12.323651452282158,setup,1.6724887188901727,-0.07005295592303797,0.0034423467569776726,0.011339949550345176,-0.02844878622262866,-0.00042249601894467034,0.014087426485761992
adiabatic_B3_w5_minjerk_Tr30,12.946058091286307,setup,1.7464484387856438,-0.06891191612606472,0.002564122210022868,0.013698464216435464,-0.026090271556538373,-0.00041571957299627423,0.012943112597164972
adiabatic_B3_w5_minjerk_Tr30,13.692946058091287,setup,1.837443394869723,-0.0669971044394119,0.0015685437425920262,0.016218593814437392,-0.023570141958536444,-0.00040380588176187405,0.011722660606745877
adiabatic_B3_w5_minjerk_Tr30,14.315352697095436,setup,1.9145378731829836,-0.06501517508194135,0.0007929115962550155,0.018078616366011185,-0.02171011940696265,-0.0003912068281243704,0.010823510753486608
adiabatic_B3_w5_minjerk_Tr30,14.937759336099585,setup,1.9922200063135138,-0.06273903314437713,6.941560351846719e-05,0.019738681993596026,-0.02005005377937781,-0.0003765994572190299,0.010022264930581986
adiabatic_B3_w5_minjerk_Tr30,15.684647302904565,setup,2.085462126817016,-0.059686538261896224,-0.0007279246463338316,0.021491498431297884,-0.01829723734167595,-0.00035693443740823354,0.009177581872253586
adiabatic_B3_w5_minjerk_Tr30,16.307053941908713,setup,2.162556605130276,-0.056924931692218156,-0.0013327329016775248,0.022772826236822044,-0.017015909536151792,-0.0003391568060082684,0.008560982525356692
adiabatic_B3_w5_minjerk_Tr30,16.929460580912863,setup,2.2385353963123196,-0.054005088401966723,-0.0018834440105464927,0.0239083077373936,-0.015880428035580235,-0.0003204314175348191,0.008015153873868941
adiabatic_B3_w5_minjerk_Tr30,17.676348547717843,setup,2.3275112811098264,-0.05033822154035759,-0.0024735803277231992,0.025099251562793433,-0.014689484210180402,-0.00029707306517754546,0.007443162739163207
adiabatic_B3_w5_minjerk_Tr30,18.29875518672199,setup,2.399242351868575,-0.04718014374102018,-0.0029071784051021635,0.025964475625444357,-0.013824260147529478,-0.00027712947453053404,0.007027803027170244
adiabatic_B3_w5_minjerk_Tr30,18.92116182572614,setup,2.468273420839406,-0.04395593124352703,-0.0032885486781412208,0.02672691853630412,-0.013061817236669713,-0.00025695472460112275,0.006661755812765979
adiabatic_B3_w5_minjerk_Tr30,19.66804979253112,setup,2.5469267346059765,-0.04003117973099885,-0.003677912227529256,0.027521202864120655,-0.012267532908853181,-0.00023266735009347403,0.006280105932243941
adiabatic_B3_w5_minjerk_Tr30,20.29045643153527,setup,2.608511390002332,-0.03673814300700821,-0.003945732885005551,0.028093616342497112,-0.011695119430476722,-0.00021252515963802752,0.006004555438430581
adiabatic_B3_w5_minjerk_Tr30,21.03734439834025,setup,2.6771259561492227,-0.03278814358207529,-0.004198927252902187,0.028685424211614526,-0.01110331156135931,-0.00018864881824900368,0.005718725787675318
adiabatic_B3_w5_minjerk_Tr30,21.6597510373444,setup,2.729540083073814,-0.02951941939375451,-0.004352426532044242,0.029107753766457772,-0.010680982006516062,-0.00016911987783558465,0.00551366855251282
adiabatic_B3_w5_minjerk_Tr30,22.282157676348547,setup,2.777356114793167,-0.026291157033390664,-0.004452545332220968,0.029472363675118126,-0.010316372097855709,-0.00015002836244882957,0.0053353471986687835
adiabatic_B3_w5_minjerk_Tr30,23.029045643153527,setup,2.8284057243011507,-0.022497493122735128,-0.004499989685672281,0.02984140130325762,-0.009947334469716214,-0.00012782740835250994,0.005152716135442431
adiabatic_B3_w5_minjerk_Tr30,23.651452282157678,setup,2.8655359203814514,-0.01942689677632478,-0.004476418505344474,0.030097516448977055,-0.00969121932399678,-0.00011002967242907206,0.005023720695116793
adiabatic_B3_w5_minjerk_Tr30,24.273858921161825,setup,2.8977023193490954,-0.016462682802763546,-0.0043925398327049146,0.030311480051990396,-0.00947725572098344,-9.29812434208642e-05,0.0049134014672674794
adiabatic_B3_w5_minjerk_Tr30,25.020746887966805,setup,2.9298101098504734,-0.01308146818386164,-0.0042074795468624,0.030518064337140178,-0.009270671435833657,-7.367671956192355e-05,0.004802746009877128
adiabatic_B3_w5_minjerk_Tr30,25.643153526970956,setup,2.9513091176859856,-0.010443809184416578,-0.003978174211163504,0.03065263803685754,-0.009136097736116296,-5.870959097858066e-05,0.004726335390604992
adiabatic_B3_w5_minjerk_Tr30,26.265560165975103,setup,2.968266473813758,-0.008004587890453921,-0.0036756129031168872,0.030756726758572106,-0.00903200901440173,-4.49299669741682e-05,0.0046622524978067155
adiabatic_B3_w5_minjerk_Tr30,27.012448132780083,setup,2.983080916620164,-0.005392397986266417,-0.0032083670526049618,0.03084621272193475,-0.008942523051039085,-3.0227778846082727e-05,0.0045989183944383566
adiabatic_B3_w5_minjerk_Tr30,27.634854771784234,setup,2.9913221026227497,-0.0035284046383269067,-0.0027253423759602486,0.030895418708121698,-0.008893317064852137,-1.9764375690034738e-05,0.00455509646011404
adiabatic_B3_w5_minjerk_Tr30,28.25726141078838,setup,2.9964130045556523,-0.002000906446645444,-0.002150532611840388,0.0309256125057579,-0.008863123267215936,-1.1202985052999041e-05,0.004517128607471649
adiabatic_B3_w5_minjerk_Tr30,29.00414937759336,setup,2.999304384354005,-0.0006898945343837835,-0.0013305440624325926,0.030942692668368656,-0.008846043104605177,-3.861688684576278e-06,0.004475962218437019
adiabatic_B3_w5_minjerk_Tr30,29.62655601659751,setup,2.9999621384945083,-0.00010429335249661187,-0.000531275380651711,0.03094657130639344,-0.008842164466580394,-5.837482593881097e-07,0.004442221009033635
adiabatic_B3_w5_minjerk_Tr30,30.497925311203318,hold,3.0,-5.921189464667501e-16,-1.189172217487335e-15,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr30,31.991701244813278,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,33.23651452282158,hold,3.0,-0.0,-1.1891722174873941e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr30,34.481327800829874,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,35.975103734439834,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,37.219917012448136,hold,3.0,-0.0,-1.1891722174873941e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr30,38.46473029045643,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,39.95850622406639,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,41.20331950207469,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,42.448132780082986,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,43.941908713692946,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,45.18672199170125,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,46.6804979253112,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,47.9253112033195,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,49.170124481327804,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,50.66390041493776,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,51.90871369294606,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,53.15352697095436,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,54.64730290456431,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,55.892116182572614,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,57.136929460580916,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,58.63070539419087,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,59.87551867219917,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,61.12033195020747,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,62.614107883817425,hold,3.0,-0.0,-1.1891722174873941e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr30,63.85892116182573,hold,3.0,5.921189464667501e-16,5.945861087436037e-16,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr30,65.10373443983403,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,66.59751037344398,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,67.84232365145229,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,69.08713692946058,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,70.58091286307054,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,71.82572614107883,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,73.07053941908714,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,74.5643153526971,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,75.8091286307054,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,77.30290456431536,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,78.54771784232365,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,79.79253112033194,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,81.28630705394191,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,82.5311203319502,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,83.77593360995851,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,85.26970954356847,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,86.51452282157676,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,87.75933609958506,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,89.25311203319502,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr30,90.24896265560166,reset,2.9999887112217785,4.879138257334278e-05,-0.00035819810760809887,0.03094672794657237,-0.008842007826401467,2.7309331014398163e-07,0.004435256163058731
adiabatic_B3_w5_minjerk_Tr30,90.87136929460581,reset,2.9995310174713943,0.0005334970648659648,-0.001179351892203949,0.030944029364389412,-0.008844706408584424,2.9861923241576883e-06,0.00446927812511447
adiabatic_B3_w5_minjerk_Tr30,91.61825726141079,reset,2.9971093880905357,0.001740520528632069,-0.002023990775943061,0.03092973075121305,-0.008859005021760787,9.744488662207834e-06,0.004510034545071329
adiabatic_B3_w5_minjerk_Tr30,92.24066390041494,reset,2.9925727671333693,0.003194310995323812,-0.0026179278595414327,0.030902850595474096,-0.00888588517749974,1.7890948130750814e-05,0.0045471066286258705
adiabatic_B3_w5_minjerk_Tr30,92.86307053941908,reset,2.9850091440631,0.004995120937636503,-0.0031188006547209755,0.030857762200157533,-0.008930973572816303,2.7995974569570063e-05,0.004589579921587422
adiabatic_B3_w5_minjerk_Tr30,93.60995850622406,reset,2.9711395689472564,0.007543756350914414,-0.003605854523360754,0.030774186237530084,-0.009014549535443752,4.233249354853012e-05,0.00465074716058766
adiabatic_B3_w5_minjerk_Tr30,94.23236514522821,reset,2.9550550098833916,0.009938963854746389,-0.0039236835424265515,0.030675785589984326,-0.00911295018298951,5.5853094282851914e-05,0.0047125934992211325
adiabatic_B3_w5_minjerk_Tr30,94.85477178423237,reset,2.9344854824646243,0.012539696794815171,-0.004167244244531464,0.030547581821407013,-0.009241153951566822,7.059632850945224e-05,0.004786386355930519
adiabatic_B3_w5_minjerk_Tr30,95.60165975103735,reset,2.903541938288509,0.015884754147023717,-0.004368240563226688,0.03034956313089495,-0.009439172642078882,8.967141316238113e-05,0.004893393090602454
adiabatic_B3_w5_minjerk_Tr30,96.2240663900415,reset,2.87236620646678,0.01882478395072507,-0.004464566778513634,0.030143551733916772,-0.009645184039057062,0.00010655653732542814,0.005000231487419608
adiabatic_B3_w5_minjerk_Tr30,96.84647302904564,reset,2.8362280982140495,0.02187597281036777,-0.0044999580863483045,0.029896195532606067,-0.009892540240367767,0.00012421303276395564,0.005125317763471054
adiabatic_B3_w5_minjerk_Tr30,97.59336099585062,reset,2.786349905008665,0.0256520151639657,-0.0044660352156678665,0.02953885463747305,-0.010249881135500785,0.0001462707584578617,0.005302638462899398
adiabatic_B3_w5_minjerk_Tr30,98.21576763485477,reset,2.739478039495244,0.028869934356456586,-0.004376763285336897,0.02918510762594774,-0.010603628147026095,0.0001652635840659201,0.005475959951414171
adiabatic_B3_w5_minjerk_Tr30,98.83817427385893,reset,2.6879655727195955,0.03213204862296927,-0.004233839622753097,0.02877479512119336,-0.011013940651780475,0.0001847125714762243,0.005675429451945107
adiabatic_B3_w5_minjerk_Tr30,99.5850622406639,reset,2.6203609141762776,0.036078942774214695,-0.003993112387282847,0.0281991500954967,-0.011589585677477135,0.0002085190780697216,0.005953673732427952
adiabatic_B3_w5_minjerk_Tr30,100.20746887966806,reset,2.5595458280080337,0.03937347187039788,-0.003735594918490969,0.02764186765638075,-0.012146868116593086,0.00022862711654705672,0.0062220686574632434
adiabatic_B3_w5_minjerk_Tr30,100.95435684647303,reset,2.4817161583033003,0.043305174506591534,-0.0033586012352421163,0.026868039452578533,-0.012920696320395303,0.0002529067804206978,0.006593982657313484
adiabatic_B3_w5_minjerk_Tr30,101.57676348547717,reset,2.41327916784485,0.046539837827412125,-0.0029876126382975053,0.026124825291861168,-0.013663910481112667,0.00027310745004003635,0.006950828570413549
adiabatic_B3_w5_minjerk_Tr30,102.19917012448133,reset,2.342051248282729,0.04971305933172123,-0.002564506813874277,0.02528107647231357,-0.014507659300660267,0.0002931115175848399,0.007355868134335369
adiabatic_B3_w5_minjerk_Tr30,102.9460580912863,reset,2.2535515612143566,0.053405083071291416,-0.0019871332467543607,0.02411923581248798,-0.015669499960485854,0.0003165960578184415,0.007913815499943728
adiabatic_B3_w5_minjerk_Tr30,103.56846473029046,reset,2.177858345863613,0.05635251483119099,-0.0014471910642370528,0.023011095488470603,-0.01677764028450323,0.0003354787435817172,0.008446402045119553
adiabatic_B3_w5_minjerk_Tr30,104.1908713692946,reset,2.1009450546459916,0.05914858971056883,-0.0008532274930824145,0.021760187927179587,-0.01802854784579425,0.0003534683614682354,0.009048222766173617
adiabatic_B3_w5_minjerk_Tr30,104.93775933609959,reset,2.0077799936864853,0.062252815248695664,-6.887764321811465e-05,0.020048247475368576,-0.019740488297605257,0.00037346982103896297,0.0098729847031493
adiabatic_B3_w5_minjerk_Tr30,105.56016597510373,reset,1.9300443266882843,0.06458187275189049,0.0006439778507704052,0.018426063935045152,-0.021362671837928685,0.0003884338560347954,0.01065571285441639
adiabatic_B3_w5_minjerk_Tr30,106.18257261410788,reset,1.8527898002843366,0.06662673367502317,0.001409357569092982,0.016607433312584862,-0.023181302460388974,0.00040146528186125655,0.011534574674268204
adiabatic_B3_w5_minjerk_Tr30,106.92946058091286,reset,1.7614646036876809,0.06863169530383319,0.002393551409301565,0.01414139779621061,-0.025647337976763225,0.0004140039229503105,0.012728432603797883
adiabatic_B3_w5_minjerk_Tr30,107.55186721991701,reset,1.687117908191841,0.06986108163062779,0.003263499394824812,0.011831175793172095,-0.02795755997980174,0.0004213919902281396,0.013848929474784926
adiabatic_B3_w5_minjerk_Tr30,108.17427385892117,reset,1.614902558054909,0.0706235440768277,0.004171817441757595,0.009274851764017909,-0.030513884008955928,0.0004255580229979956,0.015090950662594787
adiabatic_B3_w5_minjerk_Tr30,108.92116182572614,reset,1.5317265791605934,0.07083199981820278,0.005299272994161638,0.005870938582442513,-0.033917797190531326,0.0004257463023862927,0.016748047222312108
adiabatic_B3_w5_minjerk_Tr30,109.5435684647303,reset,1.4658375284752925,0.07034226488960958,0.006255149646179278,0.002753214363444968,-0.037035521409528864,0.0004214756300123196,0.018268876208272194
adiabatic_B3_w5_minjerk_Tr30,110.16597510373444,reset,1.4034976412962483,0.06918593523092527,0.00720822352568315,-0.0006099057830113259,-0.04039864155598516,0.00041287139245516,0.019912514676736638
adiabatic_B3_w5_minjerk_Tr30,110.91286307053942,reset,1.3338878688333127,0.06684853052453825,0.008318656723348253,-0.004936381737231783,-0.044725117510205616,0.0003965651716860262,0.02203156992075143
adiabatic_B3_w5_minjerk_Tr30,111.53526970954357,reset,1.2805819866784451,0.06406950817320597,0.009186513011560333,-0.008737360883953466,-0.0485260966569273,0.0003779297049489877,0.023897528589571688
adiabatic_B3_w5_minjerk_Tr30,112.15767634854771,reset,1.2318293246390537,0.060523188082295676,0.00997052437919516,-0.01265444913496965,-0.05244318490794349,0.00035482096932864913,0.02582487789392995
adiabatic_B3_w5_minjerk_Tr30,112.9045643153527,reset,1.1796139030301247,0.05528418631815878,0.010753783793623429,-0.017399983520389305,-0.057188719293363145,0.00032161131949962166,0.028166480184757398
adiabatic_B3_w5_minjerk_Tr30,113.52697095435684,reset,1.1414931637906693,0.050166924532534476,0.011233410278104719,-0.02128345597265053,-0.061072191745624366,0.0002899610512345552,0.030089132679427266
adiabatic_B3_w5_minjerk_Tr30,114.149377593361,reset,1.1083345648169562,0.04447295611153748,0.011516973901053017,-0.0249923736047396,-0.06478110937771343,0.0002554506440605743,0.03193230885740349
adiabatic_B3_w5_minjerk_Tr30,114.89626556016597,reset,1.0750563144822893,0.03708321994423619,0.011549453449749558,-0.029065031478027997,-0.06885376725100183,0.000211541564085298,0.03396734547386657
adiabatic_B3_w5_minjerk_Tr30,115.51867219917013,reset,1.0526187434616723,0.030678924645940946,0.01128344887250307,-0.032031683801504666,-0.0718204195744785,0.00017413098774201995,0.035461255621443366
adiabatic_B3_w5_minjerk_Tr30,116.14107883817428,reset,1.0347757214772908,0.024285247977448788,0.01072363327510241,-0.03452989076787594,-0.07431862654084977,0.00013725963155276344,0.036732633459515565
adiabatic_B3_w5_minjerk_Tr30,116.88796680497926,reset,1.0189956591388032,0.01697088492622568,0.009637880172120398,-0.03684949460935896,-0.0766382303823328,9.554413658094045e-05,0.03793563612358632
adiabatic_B3_w5_minjerk_Tr30,117.51037344398341,reset,1.010054932812267,0.011473480418725805,0.008374605999013891,-0.03821226019423841,-0.07800099596721224,6.444627069672277e-05,0.0386672829983086
adiabatic_B3_w5_minjerk_Tr30,118.25726141078837,reset,1.0035869954443475,0.005974112981562778,0.006420852316858734,-0.0392209047513242,-0.07900964052429803,3.349958449824264e-05,0.039249342665876236
