t,a,rho,Gtt,Gkp,Gkm,theta_product,tidal_ang,adot_over_a
-1.928,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.926,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.924,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.922,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.92,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.918,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.916,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.914,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.912,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.91,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.908,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.906,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.904,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.902,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.9,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.898,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.896,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.894,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.892,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.89,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.888,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.886,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.884,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.882,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.88,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8780000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.876,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.874,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8719999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.87,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8679999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.866,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8639999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.862,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8599999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.858,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8559999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.854,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.852,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.85,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.848,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.846,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.844,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.842,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.84,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.838,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.836,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.834,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.832,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.83,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.828,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.826,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.824,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.822,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.82,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.818,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.816,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.814,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.812,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.81,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.808,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.806,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.804,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.802,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.8,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.798,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.796,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.794,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.792,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.79,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.788,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.786,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.784,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.782,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.78,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.778,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.776,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.774,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.772,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.77,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.768,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.766,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.764,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.762,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.76,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.758,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.756,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.754,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.752,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.75,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.748,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.746,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.744,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.742,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.74,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.738,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.736,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.734,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.732,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.73,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.728,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.726,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.724,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.722,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.72,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.718,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.716,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.714,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.712,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.71,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.708,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.706,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.704,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.702,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.7,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.698,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.696,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.694,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.692,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.69,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.688,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.686,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.684,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.682,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.68,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.678,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.676,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.674,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.672,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.67,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.668,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.666,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.664,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.662,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.66,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.658,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.656,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.654,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.652,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.65,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6480000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.646,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6440000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.642,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6400000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.638,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6360000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.634,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6320000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.63,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6280000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.626,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.624,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6219999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.62,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6179999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.616,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6139999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.612,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6099999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.608,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6059999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.604,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6019999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.6,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.5979999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.596,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.5939999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.592,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.5899999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.588,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.5859999999999999,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.584,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.582,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.58,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.578,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.576,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.574,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.572,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.57,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.568,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.566,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.564,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.562,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.56,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.558,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.556,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.554,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.552,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.55,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.548,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.546,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.544,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.542,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.54,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.538,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.536,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.534,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.532,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.53,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.528,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.526,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.524,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.522,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.52,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.518,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.516,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.514,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.512,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.51,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.508,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.506,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.504,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.502,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.5,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.498,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.496,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.494,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.492,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.49,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.488,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.486,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.484,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.482,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.48,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.478,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.476,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.474,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.472,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.47,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.468,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.466,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.464,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.462,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.46,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.458,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.456,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.454,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.452,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.45,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.448,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.446,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.444,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.442,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.44,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.438,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.436,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.434,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.432,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.43,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.428,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.426,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.424,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.4220000000000002,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.42,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.4180000000000001,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
-1.416,1.0,-0.039788735772973836,-1.0,-2.0,-2.0,0.0,-0.0,0.0
