tau0,t0,lorentzian_avg_rho_dimless,L0max_planck_units
0.002,-2.73318560862312,0.15173077516895295,inf
0.002,-2.714336052701581,0.12439257868349186,inf
0.002,-2.6954864967800427,0.09947939972167985,inf
0.002,-2.676636940858504,0.07705911079666643,inf
0.002,-2.657787384936965,0.05715830022507926,inf
0.002,-2.6389378290154264,0.039776389077046004,inf
0.002,-2.6200882730938875,0.02489621719273568,inf
0.002,-2.6012387171723486,0.01249190509811447,inf
0.002,-2.58238916125081,0.002534630970004229,inf
0.002,-2.563539605329271,-0.00500318288967436,344470.93578341405
0.002,-2.5446900494077322,-0.010144900335249563,241908.91955462637
0.002,-2.5258404934861938,-0.012907643959246866,214462.95489694487
0.002,-2.506990937564655,-0.013301017308359604,211267.81702164692
0.002,-2.488141381643116,-0.011326452718457046,228943.76259028813
0.002,-2.4692918257215775,-0.00697712058099334,291700.82663216646
0.002,-2.4504422698000385,-0.00023839100022548547,1578086.651384812
0.002,-2.4315927138784996,0.008911106719432946,inf
0.002,-2.412743157956961,0.02049772351178914,inf
0.002,-2.3938936020354227,0.03455016044909798,inf
0.002,-2.3750440461138833,0.05109572374763947,inf
0.002,-2.356194490192345,0.07015512658920132,inf
0.002,-2.3373449342708064,0.09173538633461736,inf
0.002,-2.318495378349267,0.11582022921005558,inf
0.002,-2.2996458224277285,0.14235725418526657,inf
0.002,-2.28079626650619,0.17124092882229483,inf
0.002,-2.261946710584651,0.20229030905619266,inf
0.002,-2.243097154663112,0.23522022992842767,inf
0.002,-2.2242475987415737,0.2696046798096671,inf
0.002,-2.205398042820035,0.30483128255955383,inf
0.002,-2.186548486898496,0.3400465031463605,inf
0.002,-2.1676989309769574,0.374092737678954,inf
0.002,-2.1488493750554185,0.4054414117289477,inf
0.002,-2.1299998191338796,0.4321313551710039,inf
0.002,-2.111150263212341,0.45172991395498513,inf
0.002,-2.092300707290802,0.4613461018953266,inf
0.002,-2.0734511513692633,0.4577400362872207,inf
0.002,-2.054601595447725,0.437587517232885,inf
0.002,-2.035752039526186,0.3979640334199343,inf
0.002,-2.016902483604647,0.3370919795700743,inf
0.002,-1.9980529276831085,0.25532503717609967,inf
0.002,-1.9792033717615696,0.15620575086216468,inf
0.002,-1.9603538158400309,0.04724016640698968,inf
0.002,-1.9415042599184922,-0.060128717982330666,99365.31234729823
0.002,-1.9226547039969535,-0.15183486655308234,62530.22885060263
0.002,-1.9038051480754146,-0.2138902066458122,52684.192041286835
0.002,-1.8849555921538759,-0.2358655019036659,50169.93770156571
0.002,-1.8661060362323372,-0.21388809515941443,52684.45208773834
0.002,-1.8472564803107985,-0.15183133667803095,62530.95571837821
0.002,-1.8284069243892596,-0.06012496060383636,99368.41710820912
0.002,-1.8095573684677209,0.04724277363547496,inf
0.002,-1.7907078125461822,0.15620595717104757,inf
0.002,-1.7718582566246432,0.2553219450234298,inf
0.002,-1.7530087007031048,0.3370851474362697,inf
0.002,-1.7341591447815659,0.3979534681760381,inf
0.002,-1.715309588860027,0.4375735949613783,inf
0.002,-1.6964600329384885,0.4577233929021575,inf
0.002,-1.6776104770169495,0.46132752427393875,inf
0.002,-1.6587609210954106,0.4517102486122635,inf
0.002,-1.6399113651738721,0.43211144045599104,inf
0.002,-1.6210618092523332,0.40542203270418586,inf
0.002,-1.6022122533307943,0.3740745996581183,inf
0.002,-1.5833626974092558,0.3400302190438613,inf
0.002,-1.564513141487717,0.304817369619003,inf
0.002,-1.5456635855661784,0.269593562166501,inf
0.002,-1.5268140296446395,0.23521224440691962,inf
0.002,-1.5079644737231006,0.20228571241584922,inf
0.002,-1.4891149178015621,0.1712399052982687,inf
0.002,-1.4702653618800232,0.1423599226205494,inf
0.002,-1.4514158059584843,0.11582664938590513,inf
0.002,-1.4325662500369458,0.09174556430600496,inf
0.002,-1.413716694115407,0.07016901895561847,inf
0.002,-1.394867138193868,0.051113240861074494,inf
0.002,-1.3760175822723295,0.0345711685984436,inf
0.002,-1.3571680263507906,0.02052204613919148,inf
0.002,-1.3383184704292517,0.008938524727778651,inf
0.002,-1.3194689145077132,-0.00020813979250608987,1688877.7553889535
0.002,-1.3006193585861743,-0.006944342787311892,292388.44055313355
0.002,-1.2817698026646358,-0.011291501488723295,229297.8201731997
0.002,-1.2629202467430969,-0.013264295149267044,211560.06203261163
0.002,-1.244070690821558,-0.012869606227502958,214779.65710719585
0.002,-1.2252211349000195,-0.01010605935360039,242373.3423779558
0.002,-1.2063715789784806,-0.0049641126190508806,345823.86588809197
0.002,-1.1875220230569417,0.002573289797900937,inf
0.002,-1.1686724671354032,0.012529439529607929,inf
0.002,-1.1498229112138643,0.024931836493785383,inf
0.002,-1.1309733552923253,0.039809219380813034,inf
0.002,-1.1121237993707869,0.0571873798439886,inf
0.002,-1.093274243449248,0.07708338686201223,inf
0.002,-1.0744246875277095,0.09949772709747556,inf
0.002,-1.0555751316061706,0.1244037224894451,inf
0.002,-1.0367255756846316,0.15173341877081925,inf
0.002,-1.0178760197630932,0.1813589563968714,inf
0.002,-0.9990264638415542,0.21306826090222647,inf
0.002,-0.9801769079200153,0.24653377086198702,inf
0.002,-0.9613273519984769,0.2812729502076976,inf
0.002,-0.9424777960769379,0.31659967132683103,inf
0.002,-0.923628240155399,0.3515664809565728,inf
0.002,-0.9047786842338605,0.38489970573552995,inf
0.002,-0.8859291283123216,0.4149329502616758,inf
0.002,-0.8670795723907827,0.4395506056417888,inf
0.002,-0.8482300164692442,0.4561623596434506,inf
0.002,-0.8293804605477053,0.4617427323700531,inf
0.002,-0.8105309046261668,0.4529850827167295,inf
0.002,-0.7916813487046279,0.42663241910170885,inf
0.002,-0.772831792783089,0.38004640860399524,inf
0.002,-0.7539822368615505,0.3120417866695113,inf
0.002,-0.7351326809400116,0.22392207122582247,inf
0.002,-0.7162831250184727,0.12049223326065066,inf
0.002,-0.6974335690969342,0.010628116870170602,inf
0.002,-0.6785840131753953,-0.09313595933879386,79839.36571041978
0.002,-0.6597344572538564,-0.17640256777262023,58012.73262307153
0.002,-0.6408849013323179,-0.2259780154514299,51255.76018464844
0.002,-0.622035345410779,-0.2333521210792301,50439.398371357565
0.002,-0.6031857894892405,-0.19721851546338634,54865.82721756982
0.002,-0.5843362335677016,-0.12387875741930238,69227.29367776276
0.002,-0.5654866776461627,-0.025334678064723976,153079.86804888552
0.002,-0.5466371217246242,0.08403156416316866,inf
0.002,-0.5277875658030853,0.1907932254977999,inf
0.002,-0.5089380098815464,0.2847459118395421,inf
0.002,-0.4900884539600079,0.35975380868803075,inf
0.002,-0.47123889803846897,0.41344740537938257,inf
0.002,-0.45238934211693005,0.44630286946087855,inf
0.002,-0.4335397861953916,0.4605794452059825,inf
0.002,-0.41469023027385266,0.4594042835224216,inf
0.002,-0.3958406743523142,0.446114876503986,inf
0.002,-0.37699111843077526,0.423854897368968,inf
0.002,-0.35814156250923634,0.39536857902726186,inf
0.002,-0.33929200658769787,0.3629292828778341,inf
0.002,-0.32044245066615895,0.32834783525732647,inf
0.002,-0.30159289474462003,0.29302158934424705,inf
0.002,-0.28274333882308156,0.25799926989932936,inf
0.002,-0.26389378290154264,0.22404726117689164,inf
0.002,-0.24504422698000372,0.1917100818568507,inf
0.002,-0.22619467105846525,0.16136211225680602,inf
0.002,-0.20734511513692633,0.1332500537380596,inf
0.002,-0.1884955592153874,0.10752680817217947,inf
0.002,-0.16964600329384893,0.08427796294150118,inf
0.002,-0.15079644737231002,0.06354217644916291,inf
0.002,-0.13194689145077154,0.045326676334800836,inf
0.002,-0.11309733552923262,0.02961891963024277,inf
0.002,-0.0942477796076937,0.016395281003611685,inf
0.002,-0.07539822368615523,0.005627461361914148,inf
0.002,-0.05654866776461631,-0.0027128435279007174,467803.4298046981
0.002,-0.03769911184307739,-0.008650603202776297,261970.61421064
0.002,-0.01884955592153892,-0.012205136221403332,220548.67790343557
0.002,0.0,-0.013388599297942977,210575.67534796416
0.002,0.01884955592153892,-0.01220513622140335,220548.6779034354
0.002,0.03769911184307739,-0.008650603202776294,261970.61421064005
0.002,0.05654866776461631,-0.002712843527900717,467803.4298046981
0.002,0.07539822368615479,0.005627461361913866,inf
0.002,0.0942477796076937,0.016395281003611695,inf
0.002,0.11309733552923262,0.02961891963024278,inf
0.002,0.1319468914507711,0.0453266763348003,inf
0.002,0.15079644737231002,0.06354217644916292,inf
0.002,0.16964600329384893,0.08427796294150115,inf
0.002,0.1884955592153874,0.10752680817217956,inf
0.002,0.20734511513692633,0.13325005373805962,inf
0.002,0.22619467105846525,0.16136211225680616,inf
0.002,0.24504422698000372,0.19171008185685076,inf
0.002,0.2638937829015422,0.22404726117689086,inf
0.002,0.28274333882308156,0.25799926989932925,inf
0.002,0.30159289474462003,0.2930215893442469,inf
0.002,0.3204424506661585,0.32834783525732586,inf
0.002,0.33929200658769787,0.36292928287783405,inf
0.002,0.35814156250923634,0.39536857902726197,inf
0.002,0.3769911184307748,0.4238548973689675,inf
0.002,0.3958406743523142,0.4461148765039859,inf
0.002,0.41469023027385266,0.45940428352242185,inf
0.002,0.43353978619539113,0.46057944520598293,inf
0.002,0.4523893421169305,0.4463028694608776,inf
0.002,0.47123889803846897,0.4134474053793829,inf
0.002,0.49008845396000744,0.3597538086880322,inf
0.002,0.5089380098815468,0.2847459118395406,inf
0.002,0.5277875658030853,0.19079322549779978,inf
0.002,0.5466371217246238,0.08403156416317158,inf
0.002,0.5654866776461631,-0.025334678064726876,153079.86804887676
0.002,0.5843362335677016,-0.12387875741930235,69227.29367776276
0.002,0.6031857894892401,-0.19721851546338517,54865.82721756998
0.002,0.6220353454107794,-0.23335212107923065,50439.39837135751
0.002,0.6408849013323179,-0.22597801545142984,51255.76018464845
0.002,0.6597344572538564,-0.1764025677726199,58012.732623071584
0.002,0.6785840131753949,-0.09313595933879643,79839.36571041867
0.002,0.6974335690969342,0.010628116870170613,inf
0.002,0.7162831250184727,0.120492233260651,inf
0.002,0.7351326809400112,0.22392207122581997,inf
0.002,0.7539822368615505,0.3120417866695113,inf
0.002,0.772831792783089,0.3800464086039952,inf
0.002,0.7916813487046275,0.426632419101708,inf
0.002,0.8105309046261668,0.45298508271672944,inf
0.002,0.8293804605477053,0.4617427323700533,inf
0.002,0.8482300164692438,0.4561623596434508,inf
0.002,0.8670795723907831,0.43955060564178855,inf
0.002,0.8859291283123216,0.41493295026167587,inf
0.002,0.9047786842338601,0.3848997057355309,inf
0.002,0.9236282401553995,0.3515664809565718,inf
0.002,0.9424777960769379,0.3165996713268309,inf
0.002,0.9613273519984764,0.2812729502076987,inf
0.002,0.9801769079200158,0.2465337708619862,inf
0.002,0.9990264638415542,0.21306826090222644,inf
0.002,1.0178760197630927,0.18135895639687233,inf
0.002,1.036725575684632,0.15173341877081845,inf
0.002,1.0555751316061706,0.12440372248944513,inf
0.002,1.074424687527709,0.0994977270974763,inf
0.002,1.0932742434492484,0.07708338686201154,inf
0.002,1.1121237993707869,0.05718737984398861,inf
0.002,1.1309733552923253,0.03980921938081303,inf
0.002,1.1498229112138638,0.024931836493785695,inf
0.002,1.1686724671354032,0.01252943952960793,inf
0.002,1.1875220230569417,0.0025732897979009444,inf
0.002,1.2063715789784801,-0.004964112619050743,345823.8658880968
0.002,1.2252211349000195,-0.010106059353600377,242373.34237795597
0.002,1.244070690821558,-0.01286960622750296,214779.65710719585
0.002,1.2629202467430964,-0.01326429514926708,211560.06203261134
0.002,1.2817698026646358,-0.011291501488723273,229297.82017319996
0.002,1.3006193585861743,-0.006944342787311895,292388.4405531335
0.002,1.3194689145077128,-0.000208139792506356,1688877.7553878739
0.002,1.3383184704292521,0.008938524727778974,inf
0.002,1.3571680263507906,0.02052204613919148,inf
0.002,1.376017582272329,0.03457116859844326,inf
0.002,1.3948671381938684,0.05111324086107493,inf
0.002,1.413716694115407,0.07016901895561849,inf
0.002,1.4325662500369454,0.09174556430600446,inf
0.002,1.4514158059584847,0.11582664938590564,inf
0.002,1.4702653618800232,0.14235992262054936,inf
0.002,1.4891149178015617,0.171239905298268,inf
0.002,1.507964473723101,0.20228571241584994,inf
0.002,1.5268140296446395,0.23521224440691968,inf
0.002,1.545663585566178,0.26959356216650016,inf
0.002,1.5645131414877174,0.3048173696190041,inf
0.002,1.5833626974092558,0.34003021904386127,inf
0.002,1.6022122533307943,0.3740745996581182,inf
0.002,1.6210618092523328,0.40542203270418475,inf
0.002,1.6399113651738721,0.4321114404559911,inf
0.002,1.6587609210954106,0.4517102486122635,inf
0.002,1.677610477016949,0.46132752427393875,inf
0.002,1.6964600329384885,0.4577233929021575,inf
0.002,1.715309588860027,0.4375735949613783,inf
0.002,1.7341591447815654,0.3979534681760396,inf
0.002,1.7530087007031048,0.33708514743626994,inf
0.002,1.7718582566246432,0.25532194502342975,inf
0.002,1.7907078125461817,0.15620595717105082,inf
0.002,1.809557368467721,0.047242773635473294,inf
0.002,1.8284069243892596,-0.06012496060383634,99368.41710820915
0.002,1.847256480310798,-0.15183133667802853,62530.95571837871
0.002,1.8661060362323374,-0.21388809515941537,52684.452087738224
0.002,1.8849555921538759,-0.23586550190366587,50169.93770156571
0.002,1.9038051480754143,-0.2138902066458125,52684.1920412868
0.002,1.9226547039969537,-0.15183486655308112,62530.228850602885
0.002,1.9415042599184922,-0.06012871798233061,99365.31234729828
0.002,1.9603538158400307,0.04724016640698745,inf
0.002,1.97920337176157,0.1562057508621686,inf
0.002,1.9980529276831085,0.25532503717609967,inf
0.002,2.016902483604647,0.3370919795700742,inf
0.002,2.0357520395261863,0.3979640334199358,inf
0.002,2.054601595447725,0.4375875172328849,inf
0.002,2.0734511513692633,0.4577400362872207,inf
0.002,2.0923007072908018,0.4613461018953268,inf
0.002,2.111150263212341,0.451729913954985,inf
0.002,2.1299998191338796,0.4321313551710038,inf
0.002,2.148849375055418,0.4054414117289483,inf
0.002,2.1676989309769574,0.3740927376789541,inf
0.002,2.186548486898496,0.34004650314636053,inf
0.002,2.2053980428200344,0.3048312825595546,inf
0.002,2.2242475987415737,0.2696046798096671,inf
0.002,2.243097154663112,0.23522022992842773,inf
0.002,2.2619467105846507,0.20229030905619333,inf
0.002,2.28079626650619,0.17124092882229486,inf
0.002,2.2996458224277285,0.14235725418526662,inf
0.002,2.318495378349267,0.11582022921005557,inf
0.002,2.3373449342708064,0.09173538633461738,inf
0.002,2.356194490192345,0.07015512658920134,inf
0.002,2.3750440461138833,0.05109572374763944,inf
0.002,2.3938936020354227,0.03455016044909797,inf
0.002,2.412743157956961,0.020497723511789138,inf
0.002,2.4315927138784996,0.00891110671943295,inf
0.002,2.450442269800039,-0.00023839100022582136,1578086.6513837005
0.002,2.4692918257215775,-0.006977120580993339,291700.8266321665
0.002,2.488141381643116,-0.011326452718457038,228943.76259028818
0.002,2.5069909375646553,-0.013301017308359628,211267.8170216467
0.002,2.5258404934861938,-0.012907643959246862,214462.95489694492
0.002,2.5446900494077322,-0.010144900335249566,241908.91955462634
0.002,2.5635396053292707,-0.005003182889674614,344470.9357834054
0.002,2.58238916125081,0.0025346309700042258,inf
0.002,2.6012387171723486,0.012491905098114474,inf
0.002,2.620088273093887,0.0248962171927354,inf
0.002,2.6389378290154264,0.039776389077046004,inf
0.002,2.657787384936965,0.05715830022507925,inf
0.002,2.6766369408585033,0.07705911079666607,inf
0.002,2.6954864967800427,0.09947939972167982,inf
0.002,2.714336052701581,0.12439257868349186,inf
0.002,2.7331856086231197,0.15173077516895214,inf
0.002,2.752035164544659,0.18136619537805712,inf
0.002,2.7708847204661975,0.21308680311359182,inf
0.002,2.789734276387736,0.24656503170316157,inf
0.002,2.8085838323092753,0.28131827436485163,inf
0.002,2.827433388230814,0.3166602379730978,inf
0.002,2.8462829441523523,0.3516431708575918,inf
0.002,2.8651325000738916,0.38499292069978663,inf
0.002,2.88398205599543,0.41504237606925304,inf
0.002,2.9028316119169686,0.43967491333827996,inf
0.002,2.921681167838508,0.4562988493357866,inf
0.002,2.9405307237600464,0.4618869417553688,inf
0.002,2.959380279681585,0.4531304132259668,inf
0.002,2.9782298356031234,0.4267698779702649,inf
0.002,2.9970793915246627,0.3801646220251516,inf
0.002,3.015928947446201,0.31212749170839976,inf
0.002,3.0347785033677397,0.22396130689435811,inf
0.002,3.053628059289279,0.12047236851257431,inf
0.002,3.0724776152108175,0.010540620500017018,inf
0.002,3.091327171132356,-0.09329248516127439,79772.36048171217
0.002,3.1101767270538954,-0.17661997908004273,57977.01608664839
0.002,3.129026282975434,-0.226237909019497,51226.31138375396
0.002,3.1478758388969723,-0.23362755074185387,50409.65743667775
0.002,3.1667253948185117,-0.19747804336639907,54829.76271578299
0.002,3.18557495074005,-0.12409176277228998,69167.85332059188
0.002,3.2044245066615886,-0.025476312590812268,152653.75432554263
0.002,3.223274062583128,0.08397714673500649,inf
0.002,3.2421236185046665,0.19083192611310235,inf
0.002,3.260973174426205,0.2848747242788585,inf
0.002,3.2798227303477443,0.3599630372493781,inf
0.002,3.2986722862692828,0.4137232166452467,inf
0.002,3.3175218421908212,0.4466295757051545,inf
0.002,3.3363713981123606,0.46094122890282685,inf
0.002,3.355220954033899,0.45978631611682347,inf
0.002,3.3740705099554376,0.44650392088708524,inf
0.002,3.392920065876977,0.42423953136645304,inf
0.002,3.4117696217985154,0.39573917242683376,inf
0.002,3.430619177720054,0.36327783319482254,inf
0.002,3.4494687336415923,0.32866773594399823,inf
0.002,3.4683182895631317,0.29330737702643217,inf
0.002,3.48716784548467,0.25824637697199815,inf
0.002,3.5060174014062087,0.2242517862781828,inf
0.002,3.524866957327748,0.1918685819010197,inf
0.002,3.5437165132492865,0.16147141426103326,inf
0.002,3.562566069170825,0.13330708127427196,inf
0.002,3.5814156250923643,0.10752841482888623,inf
0.002,3.600265181013903,0.0842207627716493,inf
0.002,3.6191147369354413,0.06342235805950293,inf
0.002,3.6379642928569806,0.04513978175257306,inf
0.002,3.656813848778519,0.029359559181250754,inf
0.002,3.6756634047000576,0.01605673701992734,inf
0.002,3.694512960621597,0.005201098974416611,inf
0.002,3.7133625165431354,-0.0032384981621193893,428157.88526855456
0.002,3.732212072464674,-0.009291242453483135,252777.76968119486
0.002,3.7510616283862133,-0.012980060437698407,213863.86777187733
0.002,3.7699111843077517,-0.013359777058603877,210802.69981750185
0.005,-3.7699111843077517,-0.009730669299841926,39520.67924691386
0.005,-3.751061628386213,-0.010516182789360536,38016.024048150444
0.005,-3.7322120724646743,-0.006735695755497915,47501.1939350473
0.005,-3.7133625165431354,-0.0005889630099698213,160639.27929708202
0.005,-3.6945129606215965,0.007904027195188002,inf
0.005,-3.675663404700058,0.018767412372596357,inf
0.005,-3.656813848778519,0.03203019825933972,inf
0.005,-3.6379642928569806,0.047719658225325104,inf
0.005,-3.6191147369354417,0.06585639054536287,inf
0.005,-3.600265181013903,0.08644799884588851,inf
0.005,-3.5814156250923643,0.10948051784196812,inf
0.005,-3.5625660691708254,0.1349068759037869,inf
0.005,-3.5437165132492865,0.16263157777124665,inf
0.005,-3.524866957327748,0.1924906368988524,inf
0.005,-3.506017401406209,0.22422565573195088,inf
0.005,-3.48716784548467,0.2574509128418715,inf
0.005,-3.4683182895631317,0.2916124824555097,inf
0.005,-3.449468733641593,0.325938977267115,inf
0.005,-3.430619177720054,0.3593847792475837,inf
0.005,-3.4117696217985154,0.3905690706794486,inf
0.005,-3.3929200658769765,0.4177182342421672,inf
0.005,-3.374070509955438,0.4386259940628104,inf
0.005,-3.355220954033899,0.45065558842567466,inf
0.005,-3.33637139811236,0.4508210289700538,inf
0.005,-3.3175218421908217,0.43599768329977945,inf
0.005,-3.2986722862692828,0.4033193821739509,inf
0.005,-3.279822730347744,0.35080700190776926,inf
0.005,-3.2609731744262054,0.2782227590422551,inf
0.005,-3.2421236185046665,0.18803708356251914,inf
0.005,-3.223274062583128,0.0862340222079653,inf
0.005,-3.204424506661589,-0.01747759558599952,29488.651559992402
0.005,-3.18557495074005,-0.11051035559608202,11727.198293832198
0.005,-3.1667253948185117,-0.17951678264002197,9201.173687166072
0.005,-3.1478758388969728,-0.21343556109320366,8438.443886089386
0.005,-3.129026282975434,-0.20648585708606224,8579.275248031234
0.005,-3.1101767270538954,-0.1598757637838353,9749.996071195323
0.005,-3.0913271711323564,-0.08143804375117782,13660.987389483396
0.005,-3.0724776152108175,0.016634959406684757,inf
0.005,-3.053628059289279,0.12094157698673523,inf
0.005,-3.03477850336774,0.21968704382746834,inf
0.005,-3.015928947446201,0.304380746690653,inf
0.005,-2.9970793915246627,0.3702840202453681,inf
0.005,-2.978229835603124,0.41594441614456634,inf
0.005,-2.959380279681585,0.4422939357819669,inf
0.005,-2.9405307237600464,0.45169764571179416,inf
0.005,-2.9216811678385075,0.4471688542563888,inf
0.005,-2.9028316119169686,0.43182104805303256,inf
0.005,-2.88398205599543,0.4085396727699976,inf
0.005,-2.865132500073891,0.37982138436834306,inf
0.005,-2.8462829441523527,0.34772450193013826,inf
0.005,-2.827433388230814,0.31388456420077054,inf
0.005,-2.8085838323092753,0.27956243429306743,inf
0.005,-2.7897342763877364,0.2457043463582592,inf
0.005,-2.7708847204661975,0.21300213655185066,inf
0.005,-2.752035164544659,0.18194777143722848,inf
0.005,-2.73318560862312,0.15287985730097065,inf
0.005,-2.714336052701581,0.12602180488983242,inf
0.005,-2.6954864967800427,0.10151231664214735,inf
0.005,-2.676636940858504,0.07942926752574146,inf
0.005,-2.657787384936965,0.05980813234153592,inf
0.005,-2.6389378290154264,0.04265603404821955,inf
0.005,-2.6200882730938875,0.027962342575464344,inf
0.005,-2.6012387171723486,0.01570659193866037,inf
0.005,-2.58238916125081,0.005864329901376921,inf
0.005,-2.563539605329271,-0.0015886208661212153,97810.53300394803
0.005,-2.5446900494077322,-0.006673125797423208,47723.36966328823
0.005,-2.5258404934861938,-0.009404656668508742,40199.836250699605
0.005,-2.506990937564655,-0.009791975496594312,39396.76825683409
0.005,-2.488141381643116,-0.007836461707350625,44038.82762717316
0.005,-2.4692918257215775,-0.003532019088121785,65597.0389620218
0.005,-2.4504422698000385,0.003134446454615088,inf
0.005,-2.4315927138784996,0.012181933449862601,inf
0.005,-2.412743157956961,0.023633533856075608,inf
0.005,-2.3938936020354227,0.03751373868692232,inf
0.005,-2.3750440461138833,0.05384461966954574,inf
0.005,-2.356194490192345,0.07264055679923079,inf
0.005,-2.3373449342708064,0.09390107388834983,inf
0.005,-2.318495378349267,0.11760121600565983,inf
0.005,-2.2996458224277285,0.14367875487282852,inf
0.005,-2.28079626650619,0.17201734785534037,inf
0.005,-2.261946710584651,0.2024246220132261,inf
0.005,-2.243097154663112,0.234604046867872,inf
0.005,-2.2242475987415737,0.26811947453672696,inf
0.005,-2.205398042820035,0.30235149935760236,inf
0.005,-2.186548486898496,0.33644554801917215,inf
0.005,-2.1676989309769574,0.3692532128900502,inf
0.005,-2.1488493750554185,0.39927130791429916,inf
0.005,-2.1299998191338796,0.4245881413806793,inf
0.005,-2.111150263212341,0.442854289232656,inf
0.005,-2.092300707290802,0.4513061083715361,inf
0.005,-2.0734511513692633,0.44688355043104383,inf
0.005,-2.054601595447725,0.42649595867174517,inf
0.005,-2.035752039526186,0.38749191241845143,inf
0.005,-2.016902483604647,0.32836652472019195,inf
0.005,-1.9980529276831085,0.249671670466061,inf
0.005,-1.9792033717615696,0.15496734303246362,inf
0.005,-1.9603538158400309,0.05148268017278983,inf
0.005,-1.9415042599184922,-0.04997777100361486,17438.427312290092
0.005,-1.9226547039969535,-0.13629941149599648,10559.631588307917
0.005,-1.9038051480754146,-0.1945527972757991,8838.468472597611
0.005,-1.8849555921538759,-0.2151519048482742,8404.718247397832
0.005,-1.8661060362323372,-0.19454741726453656,8838.590681187825
0.005,-1.8472564803107985,-0.136290398790139,10559.980729850478
0.005,-1.8284069243892596,-0.04996813833732488,17440.108087897566
0.005,-1.8095573684677209,0.05148942657326791,inf
0.005,-1.7907078125461822,0.1549679903417084,inf
0.005,-1.7718582566246432,0.24966387805102963,inf
0.005,-1.7530087007031048,0.3283490995820223,inf
0.005,-1.7341591447815659,0.3874648071218532,inf
0.005,-1.715309588860027,0.4264600839501015,inf
0.005,-1.6964600329384885,0.446840504424713,inf
0.005,-1.6776104770169495,0.45125790069712934,inf
0.005,-1.6587609210954106,0.4428031050749076,inf
0.005,-1.6399113651738721,0.42453616305582914,inf
0.005,-1.6210618092523332,0.39922059357974243,inf
0.005,-1.6022122533307943,0.36920562329503565,inf
0.005,-1.5833626974092558,0.336402709504776,inf
0.005,-1.564513141487717,0.30231479195398503,inf
0.005,-1.5456635855661784,0.26809003603424425,inf
0.005,-1.5268140296446395,0.23458278604209976,inf
0.005,-1.5079644737231006,0.20241223623622132,inf
0.005,-1.4891149178015621,0.17201434194799942,inf
0.005,-1.4702653618800232,0.14368545924279694,inf
0.005,-1.4514158059584843,0.11761780293986245,inf
0.005,-1.4325662500369458,0.09392757141395766,inf
0.005,-1.413716694115407,0.07267685986979573,inf
0.005,-1.394867138193868,0.05389049863685608,inf
0.005,-1.3760175822723295,0.037568845130755084,inf
0.005,-1.3571680263507906,0.023697403897107873,inf
0.005,-1.3383184704292517,0.01225398868879085,inf
0.005,-1.3194689145077132,0.003213992678957086,inf
0.005,-1.3006193585861743,-0.003445795297960554,66412.68211267002
0.005,-1.2817698026646358,-0.007744498351560407,44299.529229163505
0.005,-1.2629202467430969,-0.009695342392539616,39592.61450438383
0.005,-1.244070690821558,-0.009304564427419445,40415.4792561124
0.005,-1.2252211349000195,-0.0065709363945388255,48093.028386483755
0.005,-1.2063715789784806,-0.0014858596096510306,101136.25503613558
0.005,-1.1875220230569417,0.005965961278636404,inf
0.005,-1.1686724671354032,0.015805201468668043,inf
0.005,-1.1498229112138643,0.028055834119006324,inf
0.005,-1.1309733552923253,0.04274209410290069,inf
0.005,-1.1121237993707869,0.05988421885372485,inf
0.005,-1.093274243449248,0.07949260251240652,inf
0.005,-1.0744246875277095,0.10155988518049086,inf
0.005,-1.0555751316061706,0.12605036405425002,inf
0.005,-1.0367255756846316,0.15288595999354188,inf
0.005,-1.0178760197630932,0.1819278118520311,inf
0.005,-0.9990264638415542,0.21295242631025274,inf
0.005,-0.9801769079200153,0.24562123319067863,inf
0.005,-0.9613273519984769,0.2794424784656161,inf
0.005,-0.9424777960769379,0.3137247914334183,inf
0.005,-0.923628240155399,0.3475227546828309,inf
0.005,-0.9047786842338605,0.379576794765191,inf
0.005,-0.8859291283123216,0.4082532776781732,inf
0.005,-0.8670795723907827,0.4314965559062132,inf
0.005,-0.8482300164692442,0.44681354801214884,inf
0.005,-0.8293804605477053,0.45132335876084,inf
0.005,-0.8105309046261668,0.44191795921705,inf
0.005,-0.7916813487046279,0.415590082618182,inf
0.005,-0.772831792783089,0.3699805725575943,inf
0.005,-0.7539822368615505,0.3041619799541348,inf
0.005,-0.7351326809400116,0.219588197066668,inf
0.005,-0.7162831250184727,0.1209941756591944,inf
0.005,-0.6974335690969342,0.016859896295918064,inf
0.005,-0.6785840131753953,-0.0810379724869895,13694.666907358394
0.005,-0.6597344572538564,-0.1593216878175153,9766.93522697543
0.005,-0.6408849013323179,-0.20582446780477304,8593.048366716594
0.005,-0.622035345410779,-0.21273480680181833,8452.33069247363
0.005,-0.6031857894892405,-0.17885589223931897,9218.15764055452
0.005,-0.5843362335677016,-0.10996677998469213,11756.14685818726
0.005,-0.5654866776461627,-0.01711473064281515,29799.619762999257
0.005,-0.5466371217246242,0.0863749989929504,inf
0.005,-0.5277875658030853,0.18793983192921515,inf
0.005,-0.5089380098815464,0.2778934899379328,inf
0.005,-0.4900884539600079,0.3502691678180033,inf
0.005,-0.47123889803846897,0.40260739536042434,inf
0.005,-0.45238934211693005,0.4351511742957196,inf
0.005,-0.4335397861953916,0.4498804170843563,inf
0.005,-0.41469023027385266,0.44965913321774026,inf
