t,a,rho,Gtt,Gkp,Gkm,theta_product,tidal_ang,adot_over_a
-3.7699111843077517,1.6,-0.015542474911317904,-0.390625,17.968749999999996,17.968749999999996,7.592533899725653e-30,9.375,0.01767093545175461
-3.766141273123444,1.5998934114284853,-0.015494844217732947,-0.3894279101035849,17.966563952463563,17.966563952463563,0.00499656119408239,9.373959026633885,0.0353410860512665
-3.7623713619391363,1.5995736835843535,-0.015351945057763643,-0.38583646249427517,17.960004797263412,17.960004797263412,0.019987132176767765,9.370835644170173,0.07068374124905998
-3.7586014507548287,1.599040930065385,-0.015113756210563555,-0.3798501238340286,17.94906949587049,17.94906949587049,0.044974373708839555,9.365628465196483,0.10602953292580738
-3.7548315395705205,1.5982953401563682,-0.014780242364116356,-0.3714680066350766,17.93375298154753,17.93375298154753,0.07996271558338693,9.35833517630469,0.14138002478037853
-3.751061628386213,1.5973371787618478,-0.014351354199564771,-0.3606888713793417,17.91404815556441,17.91404815556441,0.12495834939104863,9.348952536509307,0.17673677504867435
-3.747291717201905,1.596166786312005,-0.01382702850974986,-0.3475111294976543,17.88994588189677,17.88994588189677,0.17996921834640747,9.337476375032642,0.21210133465884531
-3.7435218060175974,1.5947845786417039,-0.013207188352442214,-0.33193284722087313,17.861434980405193,17.861434980405193,0.24500500413032933,9.323901588456051,0.24747524536577623
-3.7397518948332897,1.5931910468427481,-0.012491743238881001,-0.3139517503183882,17.828502218491252,17.828502218491252,0.3200771106900523,9.308222137236525,0.28286003785987945
-3.735981983648982,1.5913867570893987,-0.01168058935838658,-0.29356522974325117,17.791132301226288,17.791132301226288,0.40519864492530044,9.290431041587722,0.31825722984510085
-3.7322120724646743,1.5893723504372133,-0.010773609839948534,-0.2707703482066002,17.749307859947585,17.749307859947585,0.5003843941754927,9.270520376724265,0.3536683240801661
-3.7284421612803667,1.5871485425952834,-0.009770675051843397,-0.24556384770787432,17.703009439316446,17.703009439316446,0.6056508004087999,9.2484812674683,0.38909480637799587
-3.7246722500960585,1.584716123671946,-0.008671642940482047,-0.2179421580509775,17.652215482831505,17.652215482831505,0.7210159310001835,9.224303882216777,0.4245381435576875
-3.720902338911751,1.582075957894063,-0.0074763594098435065,-0.18790140638049024,17.59690231679052,17.59690231679052,0.8464994459706727,9.197977426268416,0.45999978134348224
-3.717132427727443,1.579228983299964,-0.006184658743004473,-0.1554374277758619,17.5370441326927,17.5370441326927,0.9821225615456352,9.169490134508623,0.4954811422047264
-3.7133625165431354,1.5761762114061657,-0.004796364067443148,-0.12054577694577162,17.47261296807353,17.47261296807353,1.1279080098742267,9.138829263451091,0.5309836231307113
-3.7095926053588277,1.5729187268479858,-0.003311287865954074,-0.08322174106881874,17.403578685763623,17.403578685763623,1.2838799947363486,9.105981082634715,0.566508593334615
-3.70582269417452,1.569457686994177,-0.0017292325351907145,-0.043460353831228815,17.32990895156239,17.32990895156239,1.4500641430474768,9.070930865374295,0.6020573918801378
-3.7020527829902123,1.5657943215357184,-4.999099402527096e-05,-0.0012564107166035399,17.251569210317154,17.251569210317154,1.6264874519545285,9.033662878863812,0.6376313252240007
-3.6982828718059046,1.5619299320489155,0.0017266526558966143,0.04339551439252887,17.168522660398352,17.168522660398352,1.8131782312983602,8.994160373631235,0.6732316646685088
-3.6945129606215965,1.5578658915329504,0.003600922414844164,0.09050105123696994,17.08073022656083,17.08073022656083,2.010166041200973,8.952405572343688,0.7088596437159103
-3.690743049437289,1.5536036439220686,0.005573049612157211,0.14006601375715633,16.988150531181642,16.988150531181642,2.217481624515199,8.908379657962463,0.7445164553184314
-3.686973138252981,1.5491447035725505,0.007643272072911047,0.192096379149163,16.890739863864425,16.890739863864425,2.4351568338569463,8.862062761247284,0.7802032490166757
