tau0,t0,lorentzian_avg_rho_dimless,L0max_planck_units
0.002,-0.5560618996853934,0.10855403662741336,inf
0.002,-0.5513495107050087,0.11261637345983397,inf
0.002,-0.546637121724624,0.11418019120719766,inf
0.002,-0.5419247327442394,0.11310317884680535,inf
0.002,-0.5372123437638546,0.10933364086155667,inf
0.002,-0.5324999547834699,0.10291961887875747,inf
0.002,-0.5277875658030853,0.09401461026329895,inf
0.002,-0.5230751768227005,0.0828790290910937,inf
0.002,-0.5183627878423158,0.0698766779244159,inf
0.002,-0.5136503988619312,0.05546571566655979,inf
0.002,-0.5089380098815465,0.04018391781014717,inf
0.002,-0.5042256209011617,0.024628418730677445,inf
0.002,-0.4995132319207771,0.009430575549355117,inf
0.002,-0.4948008429403924,-0.004772939840483091,352681.593169399
0.002,-0.4900884539600077,-0.017371279769093032,184867.20142504745
0.002,-0.48537606497962305,-0.027810903843750463,146106.05764860532
0.002,-0.4806636759992383,-0.03562531365521855,129091.13696078688
0.002,-0.47595128701885364,-0.040460923234594444,121131.71890060941
0.002,-0.47123889803846897,-0.042097129359615224,118754.3517278476
0.002,-0.4665265090580843,-0.040459025328671044,121134.55997140802
0.002,-0.46181412007769956,-0.03562174944744301,129097.59503952482
0.002,-0.4571017310973149,-0.027806119304912405,146118.62718467048
0.002,-0.4523893421169302,-0.017365902117654878,184895.82286989826
0.002,-0.4476769531365455,-0.004767731117041811,352874.19205724704
0.002,-0.4429645641561608,0.009434774673223647,inf
0.002,-0.4382521751757761,0.024630750740673397,inf
0.002,-0.43353978619539146,0.04018357131791821,inf
0.002,-0.42882739721500673,0.05546198526961444,inf
0.002,-0.4241150082346221,0.06986901712717239,inf
0.002,-0.4194026192542374,0.08286709317292461,inf
0.002,-0.41469023027385266,0.09399828685985281,inf
0.002,-0.40997784129346804,0.102899044991792,inf
0.002,-0.4052654523130833,0.10930920594154882,inf
0.002,-0.4005530633326986,0.11307551442982175,inf
0.002,-0.39584067435231396,0.11415014828281626,inf
0.002,-0.39112828537192923,0.11258498927269957,inf
0.002,-0.3864158963915445,0.10852249296378855,inf
0.002,-0.3817035074111599,0.10218405107073689,inf
0.002,-0.37699111843077515,0.09385670972606223,inf
0.002,-0.3722787294503904,0.08387902649204695,inf
0.002,-0.3675663404700058,0.07262673621742538,inf
0.002,-0.3628539514896211,0.06049876736466015,inf
0.002,-0.35814156250923646,0.04790401968840232,inf
0.002,-0.3534291735288517,0.03524919119680134,inf
0.002,-0.348716784548467,0.022927833903403968,inf
0.002,-0.3440043955680824,0.01131072777202315,inf
0.002,-0.33929200658769765,0.0007375918937589979,inf
0.002,-0.3345796176073129,-0.008489899015147675,264438.39462366776
0.002,-0.3298672286269283,-0.016113857751671967,191944.64988006788
0.002,-0.32515483964654357,-0.021924769701821646,164553.92816821445
0.002,-0.32044245066615884,-0.025765006322135738,151796.11182912017
0.002,-0.3157300616857742,-0.02753134707151188,146845.97376523254
0.002,-0.3110176727053895,-0.027176575314861295,147801.35320777405
0.002,-0.3063052837250049,-0.02471019341993409,155002.14269376145
0.002,-0.30159289474462014,-0.020198278338486787,171442.54217734875
0.002,-0.2968805057642354,-0.013762473413664562,207695.7107132676
0.002,-0.2921681167838508,-0.005578086930185265,326236.9401552305
0.002,-0.28745572780346607,0.004128755020483746,inf
0.002,-0.28274333882308134,0.01508497240192334,inf
0.002,-0.2780309498426967,0.02697549494501705,inf
0.002,-0.273318560862312,0.03944941200156195,inf
0.002,-0.26860617188192726,0.052127386549951235,inf
0.002,-0.26389378290154264,0.06461038904935765,inf
0.002,-0.2591813939211579,0.07648976804070522,inf
0.002,-0.2544690049407732,0.08735861709438845,inf
0.002,-0.24975661596038856,0.09682432073473399,inf
0.002,-0.24504422698000383,0.10452206551923172,inf
0.002,-0.2403318379996192,0.11012898866498656,inf
0.002,-0.23561944901923448,0.1133785102104591,inf
0.002,-0.23090706003884975,0.11407426348862279,inf
0.002,-0.22619467105846514,0.11210291388135946,inf
0.002,-0.2214822820780804,0.10744505195744015,inf
0.002,-0.21676989309769568,0.10018328137136634,inf
0.002,-0.21205750411731106,0.09050661282594945,inf
0.002,-0.20734511513692633,0.07871034063510009,inf
0.002,-0.2026327261565416,0.06519073190174782,inf
0.002,-0.19792033717615698,0.0504341069374163,inf
0.002,-0.19320794819577225,0.03500022983761313,inf
0.002,-0.18849555921538763,0.019500343699820958,inf
0.002,-0.1837831702350029,0.004570645406137143,inf
0.002,-0.17907078125461817,-0.009157543149847684,254616.34953686094
0.002,-0.17435839227423355,-0.021089239525545,167781.9797093133
0.002,-0.16964600329384882,-0.030696928286529597,139068.35398565617
0.002,-0.1649336143134641,-0.037549230414244406,125740.52056005444
0.002,-0.16022122533307948,-0.0413350362625884,119844.08741356536
0.002,-0.15550883635269475,-0.04188127183555466,119059.99043461589
0.002,-0.15079644737231002,-0.039162908240792174,123122.74987360826
0.002,-0.1460840583919254,-0.03330441615184354,133513.4019252839
0.002,-0.14137166941154067,-0.02457254843047728,155435.6645559055
0.002,-0.13665928043115594,-0.01336102858304369,210792.82666636122
0.002,-0.13194689145077132,-0.00016835228430323783,1877873.2148960133
0.002,-0.1272345024703866,0.014429594437244345,inf
0.002,-0.12252211349000197,0.029810081924176543,inf
0.002,-0.11780972450961724,0.04533511910271764,inf
0.002,-0.11309733552923251,0.06038202961819207,inf
0.002,-0.1083849465488479,0.07437123810149968,inf
0.002,-0.10367255756846316,0.08678986444383749,inf
0.002,-0.09896016858807843,0.09721017507475685,inf
0.002,-0.09424777960769382,0.10530240655992094,inf
0.002,-0.08953539062730909,0.11084191141711716,inf
0.002,-0.08482300164692436,0.11371094391836054,inf
0.002,-0.08011061266653974,0.11389568376454902,inf
0.002,-0.07539822368615501,0.11147928035363663,inf
0.002,-0.07068583470577028,0.10663179370422741,inf
0.002,-0.06597344572538566,0.09959792191524527,inf
0.002,-0.06126105674500093,0.09068335610602857,inf
0.002,-0.05654866776461631,0.08024051059492161,inf
0.002,-0.05183627878423158,0.06865425646585081,inf
0.002,-0.04712388980384685,0.05632815617014531,inf
0.002,-0.042411500823462234,0.04367156776761763,inf
0.002,-0.037699111843077504,0.031087868751613144,inf
0.002,-0.032986722862692774,0.01896394682296344,inf
0.002,-0.028274333882308156,0.007661021413789713,inf
0.002,-0.023561944901923426,-0.0024932040132122114,487974.20538128656
0.002,-0.018849555921538697,-0.011211103631223985,230118.5297735488
0.002,-0.014137166941154078,-0.01825047716844396,180359.3503325142
0.002,-0.009424777960769348,-0.023418769035165796,159218.5785840044
0.002,-0.00471238898038473,-0.026576243972749804,149461.374952561
0.002,0.0,-0.027638195153725183,146561.8487636751
0.002,0.00471238898038473,-0.026576243972749634,149461.37495256148
0.002,0.009424777960769348,-0.023418769035165755,159218.57858400454
0.002,0.014137166941154078,-0.018250477168443937,180359.35033251435
0.002,0.018849555921538808,-0.011211103631223743,230118.52977355124
0.002,0.023561944901923426,-0.0024932040132121846,487974.2053812892
0.002,0.028274333882308156,0.00766102141378972,inf
0.002,0.032986722862692885,0.0189639468229637,inf
0.002,0.037699111843077504,0.031087868751612634,inf
0.002,0.042411500823462234,0.04367156776761855,inf
0.002,0.04712388980384696,0.05632815617014568,inf
0.002,0.05183627878423158,0.06865425646585038,inf
0.002,0.05654866776461631,0.08024051059492246,inf
0.002,0.06126105674500093,0.0906833561060261,inf
0.002,0.06597344572538577,0.09959792191525124,inf
0.002,0.07068583470577039,0.10663179370422521,inf
0.002,0.07539822368615501,0.11147928035363355,inf
0.002,0.08011061266653985,0.113895683764554,inf
0.002,0.08482300164692447,0.11371094391835788,inf
0.002,0.08953539062730909,0.110841911417115,inf
0.002,0.0942477796076937,0.10530240655992229,inf
0.002,0.09896016858807855,0.09721017507475582,inf
0.002,0.10367255756846316,0.08678986444383616,inf
0.002,0.10838494654884778,0.07437123810150026,inf
0.002,0.11309733552923262,0.060382029618191654,inf
0.002,0.11780972450961724,0.04533511910271679,inf
0.002,0.12252211349000186,0.029810081924176102,inf
0.002,0.1272345024703867,0.014429594437245306,inf
0.002,0.13194689145077132,-0.0001683522843036021,1877873.2148939818
0.002,0.13665928043115594,-0.01336102858304476,210792.82666635275
0.002,0.14137166941154078,-0.024572548430476397,155435.66455590827
0.002,0.1460840583919254,-0.03330441615184362,133513.40192528372
0.002,0.15079644737231002,-0.03916290824079227,123122.74987360812
0.002,0.15550883635269486,-0.04188127183555467,119059.99043461587
0.002,0.16022122533307948,-0.04133503626258842,119844.08741356534
0.002,0.1649336143134641,-0.03754923041424453,125740.52056005422
0.002,0.16964600329384893,-0.030696928286529066,139068.35398565736
0.002,0.17435839227423355,-0.021089239525545315,167781.97970931206
0.002,0.17907078125461817,-0.009157543149848384,254616.3495368512
0.002,0.183783170235003,0.004570645406139461,inf
0.002,0.18849555921538763,0.019500343699820077,inf
0.002,0.19320794819577225,0.035000229837612015,inf
0.002,0.1979203371761571,0.050434106937419274,inf
0.002,0.2026327261565417,0.06519073190174623,inf
0.002,0.20734511513692633,0.07871034063509848,inf
0.002,0.21205750411731095,0.09050661282595049,inf
0.002,0.2167698930976958,0.10018328137136547,inf
0.002,0.2214822820780804,0.10744505195743805,inf
0.002,0.22619467105846502,0.11210291388136051,inf
0.002,0.23090706003884987,0.11407426348862182,inf
0.002,0.23561944901923448,0.11337851021045742,inf
0.002,0.2403318379996191,0.11012898866498479,inf
0.002,0.24504422698000394,0.10452206551923586,inf
0.002,0.24975661596038856,0.09682432073473289,inf
0.002,0.2544690049407732,0.08735861709438501,inf
0.002,0.259181393921158,0.07648976804070842,inf
0.002,0.26389378290154264,0.06461038904935729,inf
0.002,0.26860617188192726,0.05212738654994844,inf
0.002,0.2733185608623121,0.039449412001564495,inf
0.002,0.2780309498426967,0.02697549494501715,inf
0.002,0.28274333882308134,0.015084972401922657,inf
0.002,0.2874557278034662,0.004128755020484224,inf
0.002,0.2921681167838508,-0.005578086930185708,326236.9401552176
0.002,0.2968805057642354,-0.01376247341366486,207695.71071326535
0.002,0.30159289474462025,-0.020198278338486697,171442.54217734913
0.002,0.3063052837250049,-0.02471019341993407,155002.14269376153
0.002,0.3110176727053895,-0.027176575314861288,147801.35320777405
0.002,0.31573006168577433,-0.027531347071511846,146845.97376523263
0.002,0.32044245066615895,-0.025765006322135874,151796.11182911976
0.002,0.32515483964654357,-0.021924769701821677,164553.92816821436
0.002,0.3298672286269282,-0.01611385775167215,191944.64988006678
0.002,0.33457961760731303,-0.008489899015148,264438.3946236627
0.002,0.33929200658769765,0.0007375918937581325,inf
0.002,0.34400439556808227,0.011310727772024132,inf
0.002,0.3487167845484671,0.022927833903404086,inf
0.002,0.3534291735288517,0.035249191196800804,inf
0.002,0.35814156250923634,0.04790401968840049,inf
0.002,0.3628539514896212,0.060498767364662455,inf
0.002,0.3675663404700058,0.07262673621742434,inf
0.002,0.3722787294503904,0.08387902649204296,inf
0.002,0.37699111843077526,0.09385670972606872,inf
0.002,0.3817035074111599,0.10218405107073492,inf
0.002,0.3864158963915445,0.10852249296378373,inf
0.002,0.39112828537192934,0.11258498927270764,inf
0.002,0.39584067435231396,0.11415014828281482,inf
0.002,0.4005530633326986,0.11307551442981699,inf
0.002,0.4052654523130834,0.10930920594155775,inf
0.002,0.40997784129346804,0.10289904499178935,inf
0.002,0.41469023027385266,0.09399828685984957,inf
0.002,0.4194026192542375,0.0828670931729279,inf
0.002,0.4241150082346221,0.0698690171271721,inf
0.002,0.42882739721500673,0.05546198526961302,inf
0.002,0.4335397861953916,0.04018357131791957,inf
0.002,0.4382521751757762,0.02463075074067226,inf
0.002,0.4429645641561608,0.009434774673222322,inf
0.002,0.44767695313654543,-0.0047677311170417494,352874.1920572493
0.002,0.45238934211693027,-0.017365902117654746,184895.82286989898
0.002,0.4571017310973149,-0.027806119304912398,146118.6271846705
0.002,0.4618141200776995,-0.03562174944744301,129097.59503952482
0.002,0.46652650905808435,-0.04045902532867111,121134.55997140791
0.002,0.47123889803846897,-0.04209712935961522,118754.35172784762
0.002,0.4759512870188536,-0.040460923234594444,121131.71890060941
0.002,0.4806636759992384,-0.035625313655218434,129091.13696078709
0.002,0.48537606497962305,-0.027810903843750522,146106.05764860514
0.002,0.49008845396000766,-0.017371279769093584,184867.2014250445
0.002,0.4948008429403925,-0.004772939840481239,352681.5931694674
0.002,0.4995132319207771,0.009430575549354833,inf
0.002,0.5042256209011617,0.024628418730676824,inf
0.002,0.5089380098815466,0.04018391781014969,inf
0.002,0.5136503988619312,0.05546571566655971,inf
0.002,0.5183627878423158,0.06987667792441499,inf
0.002,0.5230751768227007,0.0828790290910966,inf
0.002,0.5277875658030853,0.09401461026329895,inf
0.002,0.5324999547834699,0.10291961887875649,inf
0.002,0.5372123437638547,0.10933364086155821,inf
0.002,0.5419247327442394,0.11310317884680583,inf
0.002,0.546637121724624,0.1141801912071971,inf
0.002,0.5513495107050088,0.11261637345983652,inf
0.002,0.5560618996853934,0.10855403662741292,inf
0.002,0.560774288665778,0.1022144758776896,inf
0.002,0.5654866776461627,0.09388469280096132,inf
0.002,0.5701990666265475,0.08390325423924849,inf
0.002,0.5749114556069321,0.07264595793046703,inf
0.002,0.5796238445873167,0.06051184681026123,inf
0.002,0.5843362335677016,0.04790998309638268,inf
0.002,0.5890486225480862,0.03524727033624425,inf
0.002,0.5937610115284708,0.02291750316303727,inf
0.002,0.5984734005088557,0.011291734377781037,inf
0.002,0.6031857894892403,0.0007099785828790229,inf
0.002,0.6078981784696249,-0.008525779388155724,263881.3691905322
0.002,0.6126105674500097,-0.016157336074426563,191686.22073006554
0.002,0.6173229564303944,-0.021974863222668683,164366.2640037386
0.002,0.622035345410779,-0.025820430235665714,151633.1080743605
0.002,0.6267477343911638,-0.027590535201750244,146688.37977679938
0.002,0.6314601233715484,-0.027237709949670983,147635.39106123478
0.002,0.6361725123519331,-0.02477124426279229,154811.01686351455
0.002,0.6408849013323179,-0.02025705043588831,171193.65705751453
0.002,0.6455972903127025,-0.013816663777646144,207288.0086820127
0.002,0.6503096792930871,-0.005625349395964434,324863.5779130924
0.002,0.655022068273472,0.004090737390847999,inf
0.002,0.6597344572538566,0.015058408344869555,inf
0.002,0.6644468462342412,0.02696240077211787,inf
0.002,0.6691592352146261,0.03945152385897409,inf
0.002,0.6738716241950107,0.05214607135899899,inf
0.002,0.6785840131753953,0.06464655683934882,inf
0.002,0.6832964021557801,0.07654378892379612,inf
0.002,0.6880087911361648,0.08743024666706341,inf
0.002,0.6927211801165494,0.09691263817932151,inf
0.002,0.697433569096934,0.10462542906891924,inf
0.002,0.7021459580773188,0.11024501332228066,inf
0.002,0.7068583470577035,0.11350407259939871,inf
0.002,0.7115707360380881,0.11420553839870483,inf
0.002,0.7162831250184729,0.11223544635240341,inf
0.002,0.7209955139988575,0.10757386760078227,inf
0.002,0.7257079029792421,0.10030303598904584,inf
0.002,0.730420291959627,0.09061178028069385,inf
0.002,0.7351326809400116,0.0787954353971945,inf
0.002,0.7398450699203962,0.06525055987200162,inf
0.002,0.7445574589007811,0.05046403520238446,inf
0.002,0.7492698478811657,0.034996463200246845,inf
0.002,0.7539822368615503,0.019460193436811265,inf
0.002,0.7586946258419351,0.004492774043027418,inf
0.002,0.7634070148223198,-0.009272917889873576,253027.40826553255
0.002,0.7681194038027044,-0.02124019782319054,167184.6866472302
0.002,0.7728317927830892,-0.030879772600772605,138656.01917587453
0.002,0.7775441817634738,-0.037758491984080676,125391.60279875202
0.002,0.7822565707438585,-0.04156357003097778,119514.15698430708
0.002,0.7869689597242433,-0.04212044067014239,118721.48523049963
0.002,0.7916813487046279,-0.039402851504280544,122747.30005977652
0.002,0.7963937376850125,-0.03353439198716164,133054.80288140848
0.002,0.8011061266653974,-0.02478133411653243,154779.49758495565
0.002,0.805818515645782,-0.013537359467287069,209415.48577844858
0.002,0.8105309046261666,-0.00030137746316781045,1403525.7591541323
0.002,0.8152432936065512,0.014349862156593965,inf
0.002,0.8199556825869361,0.02979234319356295,inf
0.002,0.8246680715673207,0.04538641118587488,inf
0.002,0.8293804605477053,0.06050741063696964,inf
0.002,0.8340928495280902,0.0745735429780788,inf
0.002,0.8388052385084748,0.08706953831338618,inf
0.002,0.8435176274888594,0.09756518521089169,inf
0.002,0.8482300164692442,0.10572822956433316,inf
0.002,0.8529424054496288,0.11133158882003945,inf
0.002,0.8576547944300135,0.1142551965504198,inf
0.002,0.8623671834103983,0.11448307331579098,inf
0.002,0.8670795723907829,0.11209640536041421,inf
0.002,0.8717919613711675,0.10726350664906582,inf
0.002,0.8765043503515524,0.10022755397790195,inf
0.002,0.881216739331937,0.09129293610978083,inf
0.002,0.8859291283123216,0.08081096454563502,inf
0.002,0.8906415172927065,0.06916557342145963,inf
0.002,0.8953539062730911,0.0567595045606723,inf
0.002,0.9000662952534757,0.04400134315174079,inf
0.002,0.9047786842338605,0.03129364870532066,inf
0.002,0.9094910732142452,0.01902232085892604,inf
0.002,0.9142034621946298,0.007547255408142146,inf
0.002,0.9189158511750146,-0.002805705108927818,459996.7493738788
0.002,0.9236282401553992,-0.01175148248494168,224765.3937232041
0.002,0.9283406291357839,-0.019050627364657107,176531.06166480272
0.002,0.9330530181161685,-0.024508387151295975,155638.99153150115
0.002,0.9377654070965533,-0.02792429769226697,145809.1051205071
0.002,0.9424777960769379,-0.027591000262516745,146687.1435168386
0.005,-0.9424777960769379,-0.020353910651516788,27325.73327922353
0.005,-0.9377654070965532,-0.021415660528018327,26639.742329416615
0.005,-0.9330530181161686,-0.01852894703399337,28639.82677785527
0.005,-0.9283406291357839,-0.013452873634394404,33611.52561879831
0.005,-0.9236282401553991,-0.006651175506785458,47802.05342218771
0.005,-0.9189158511750145,0.0016292310772224195,inf
0.005,-0.9142034621946298,0.011149439941591401,inf
0.005,-0.9094910732142452,0.02164292537699668,inf
0.005,-0.9047786842338604,0.032811195246758906,inf
0.005,-0.9000662952534757,0.04432739899561916,inf
0.005,-0.8953539062730911,0.05584296365326852,inf
0.005,-0.8906415172927064,0.06699597583512003,inf
0.005,-0.8859291283123216,0.07742089188862937,inf
0.005,-0.881216739331937,0.0867593610331054,inf
0.005,-0.8765043503515523,0.094671955660546,inf
0.005,-0.8717919613711675,0.10085054259624052,inf
0.005,-0.8670795723907829,0.10503093861959781,inf
0.005,-0.8623671834103982,0.10700539034426913,inf
0.005,-0.8576547944300135,0.10663431497439153,inf
0.005,-0.8529424054496288,0.10385664681296858,inf
0.005,-0.8482300164692441,0.09869806834344234,inf
0.005,-0.8435176274888594,0.0912763789361077,inf
0.005,-0.8388052385084748,0.08180328328446741,inf
0.005,-0.83409284952809,0.07058197800446325,inf
0.005,-0.8293804605477054,0.05800008639358001,inf
0.005,-0.8246680715673207,0.04451773905872437,inf
0.005,-0.819955682586936,0.030650913586436478,inf
0.005,-0.8152432936065513,0.016950510552434087,inf
0.005,-0.8105309046261666,0.003978026197517687,inf
0.005,-0.805818515645782,-0.007720954468319838,44367.02017560887
0.005,-0.8011061266653973,-0.017643919858931496,29349.331835976507
0.005,-0.7963937376850125,-0.0253575299241459,24481.74012146177
0.005,-0.7916813487046279,-0.03052087609973587,22315.01889473011
0.005,-0.7869689597242432,-0.03290423570562923,21491.654640412882
0.005,-0.7822565707438585,-0.03240192349233496,21657.60161432379
0.005,-0.7775441817634738,-0.029038257274563616,22877.60105946828
0.005,-0.7728317927830891,-0.02296617373552894,25724.76605421496
0.005,-0.7681194038027044,-0.014458600136291752,32421.464867660652
0.005,-0.7634070148223198,-0.0038932459569536175,62479.829567284745
0.005,-0.758694625841935,0.008268034769789722,inf
0.005,-0.7539822368615503,0.02150379422280241,inf
0.005,-0.7492698478811657,0.035259726721639004,inf
0.005,-0.744557458900781,0.04897581544362893,inf
0.005,-0.7398450699203962,0.06211222509524616,inf
0.005,-0.7351326809400116,0.07417251446262463,inf
0.005,-0.7304202919596269,0.08472307218264316,inf
0.005,-0.7257079029792421,0.09340805552815792,inf
0.005,-0.7209955139988575,0.09995949323132511,inf
0.005,-0.7162831250184728,0.10420256360091625,inf
0.005,-0.7115707360380881,0.10605635234560672,inf
0.005,-0.7068583470577035,0.10553061542306241,inf
0.005,-0.7021459580773187,0.10271921608925437,inf
0.005,-0.6974335690969341,0.09779097590572317,inf
0.005,-0.6927211801165494,0.09097868669835064,inf
0.005,-0.6880087911361648,0.08256698783474957,inf
0.005,-0.68329640215578,0.07287973542530204,inf
0.005,-0.6785840131753953,0.062267391302104014,inf
0.005,-0.6738716241950107,0.05109485222620101,inf
0.005,-0.669159235214626,0.03973003357329302,inf
0.005,-0.6644468462342412,0.02853342393002036,inf
0.005,-0.6597344572538566,0.017848742238687255,inf
0.005,-0.6550220682734719,0.007994759815054748,inf
0.005,-0.6503096792930871,-0.0007417035441026865,143146.44922201108
0.005,-0.6455972903127025,-0.008111637592170514,43285.40518660593
0.005,-0.6408849013323178,-0.013908605198731156,33056.27912395105
0.005,-0.6361725123519331,-0.01797247361451068,29079.8277346265
0.005,-0.6314601233715484,-0.020192176073692558,27434.95135866663
0.005,-0.6267477343911637,-0.020507558707875316,27223.175007424175
0.005,-0.622035345410779,-0.018910354042670666,28349.534157004728
0.005,-0.6173229564303944,-0.015444304606552776,31369.787554812043
0.005,-0.6126105674500096,-0.010204440307957462,38592.34442156235
0.005,-0.6078981784696249,-0.0033354930758963163,67501.85925705128
0.005,-0.6031857894892403,0.004970586353496865,inf
0.005,-0.5984734005088556,0.01447805980912955,inf
0.005,-0.5937610115284708,0.02491184131983005,inf
0.005,-0.5890486225480862,0.0359630074667218,inf
0.005,-0.5843362335677016,0.04729543367636924,inf
0.005,-0.5796238445873167,0.058553592740484016,inf
0.005,-0.5749114556069321,0.0693715192441605,inf
0.005,-0.5701990666265475,0.07938289575272393,inf
0.005,-0.5654866776461628,0.0882321527060071,inf
0.005,-0.560774288665778,0.09558639427797895,inf
0.005,-0.5560618996853934,0.10114786883434668,inf
0.005,-0.5513495107050087,0.1046665989538524,inf
0.005,-0.546637121724624,0.10595267859241717,inf
0.005,-0.5419247327442394,0.10488764283438239,inf
0.005,-0.5372123437638546,0.10143423033618922,inf
0.005,-0.5324999547834699,0.0956438036380109,inf
0.005,-0.5277875658030853,0.08766068263898168,inf
0.005,-0.5230751768227005,0.0777226957416025,inf
0.005,-0.5183627878423158,0.06615737273996702,inf
0.005,-0.5136503988619312,0.05337339943161659,inf
0.005,-0.5089380098815465,0.03984722433043925,inf
0.005,-0.5042256209011617,0.026105041038146357,inf
0.005,-0.4995132319207771,0.012700743227138676,inf
0.005,-0.4948008429403924,0.00019082997776304937,inf
0.005,-0.4900884539600077,-0.010892413117383027,37353.7067160286
0.005,-0.48537606497962305,-0.020067860798321603,27519.796423633183
0.005,-0.4806636759992383,-0.026930873334785412,23755.84802105583
0.005,-0.47595128701885364,-0.031175245827370142,22079.58028114016
0.005,-0.47123889803846897,-0.032610186671282515,21588.333296735786
0.005,-0.4665265090580843,-0.03117104876982874,22081.06669487037
0.005,-0.46181412007769956,-0.0269229888912723,23759.32623686036
0.005,-0.4571017310973149,-0.020057270936525883,27527.060432389557
0.005,-0.4523893421169302,-0.010880500216384224,37374.15013610545
0.005,-0.4476769531365455,0.00020238406753696949,inf
