V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,10000.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,False,46,0.020241033375903106,-0.010000000000000009,1.8200000000000025,-2.4424906541753444e-15,5570.978914505527,-5570.978914505527,7.923229291961492,-2909.902629967786,5788.112342767727,162.97418729918655,144.12169731549156,2411.3361194697063,900.7248866654191,9999.998246919567,1.0,1.0,0.0,0.9999999992417439,0.9999999992417439,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,False,57,0.21355811957079163,-0.10000000000000009,2.5,0.0,463.9602250297766,-463.9602250297766,22.655394219827603,-356.9966497875032,648.890085033427,33.73724151508924,33.59267672748446,217.16235635122783,141.69693083803782,99.90604388037373,1.0,0.9999996932809454,0.0,0.999088948800398,0.999088948800398,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,False,55,0.33922770397181967,-0.10000000000000009,2.5,0.0,537.5240468089355,-537.5240468089355,8.852850506133192,-303.6816634850884,572.4466596350692,35.832330065106035,34.06571707676623,232.8609026539443,120.89267092678762,99.90706666467524,1.0,0.9999996930170536,0.0,0.999088948800398,0.999088948800398,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,False,56,0.6862241350230196,-0.10000000000000009,2.500000000000002,-2.220446049250313e-15,562.2084147079555,-562.2084147079555,32.43661886987793,-352.6224784557695,613.1195165554204,74.49879833701989,69.0804563612695,249.23950386093577,128.92805072971308,99.90694265606062,1.0,0.9999996920023368,0.0,0.999088948800398,0.999088948800398,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,100.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,False,45,0.23234229691048003,-0.10000000000000009,1.819999999999998,1.9984014443252818e-15,555.106418215987,-555.106418215987,15.357000866692347,-356.07546494716627,672.5964768181291,36.854615970773125,35.641123416308666,227.21508497112345,135.1583952974907,99.99935719216901,1.0,0.9999996932141961,0.0,0.999088948800398,0.999088948800398,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,False,46,0.7602818397830422,-0.10000000000000009,1.819999999999998,1.9984014443252818e-15,557.5877635554854,-557.5877635554854,4.857223160857011,-344.5702251297659,669.7115576161038,36.58569405995869,36.02085686478409,237.07935400983698,138.55393181267894,99.99935719216901,1.0,0.9999996932141961,0.0,0.999088948800398,0.999088948800398,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,False,46,0.8514746044625561,-0.10000000000000009,1.819999999999998,1.9984014443252818e-15,557.6095247075409,-557.6095247075409,4.710534029740739,-344.2197406911516,669.5973452633403,36.57350624411295,36.023122860679884,237.42971202203833,138.67371517130405,99.99935719216901,1.0,0.9999996932141961,0.0,0.999088948800398,0.999088948800398,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,False,58,0.21102033467774062,-0.10000000000000009,2.5,0.0,2810.5989471836515,-2810.5989471836515,84.98154653880381,-820.7491457045852,1606.4920625542306,45.585642663076726,100.09193561529129,892.3730069527555,1197.7651168488783,99.95075071719046,1.0,1.0,0.0,0.9999999992417439,0.9999999992417439,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,False,56,0.32305354285220167,-0.10000000000000009,2.5,0.0,4695.450539168202,-4695.450539168202,40.57652523195632,-1918.2698328060897,3674.233564684353,122.30281419835593,142.87980280522186,2040.5119745689196,971.3481621473553,99.9747162640871,1.0,1.0,0.0,0.9999999992417439,0.9999999992417439,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,False,57,0.2712178570604462,-0.10000000000000009,2.500000000000002,-2.220446049250313e-15,3605.346431134249,-3605.346431134249,94.54273768273505,-2791.5606550963657,5301.072716925355,339.3881565645983,222.92374523281762,1759.879367129608,326.1633063555129,99.97567214697509,1.0,1.0,0.0,0.9999999992417439,0.9999999992417439,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
