V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0062974610682827,1.0000502066921948,0.3706121852197913,2.1293878147802086,10.453602071217293,-0.767311988174928,0.00030008435277192506,-7.727925471270089,15.454678929900265,8.2764659408876,0.3689249006291282,5.113222845567422,5.112279561095446,9981.239877357688,1.0030934268271137,0.9999996936477364,0.9766454835230232,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0000007261525883,1.0000000058073348,-0.9499602566017393,3.4499602566017393,5.512985642541408,-5.512985642541408,0.1552129901100875,-5.889632652897391,11.778103884802706,25.439068384615986,11.573076646007328,2.7775295741440376,0.024875190211833563,1.001065828165823,1.0000003572688914,0.00011567006114665546,0.00011543740641112299,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.0041801307258935,1.000033361079777,0.7327186716265002,1.0872813283735,86.35864405956141,-0.10395869050052017,31.9391510986146,-28.971086822753858,28.971086822753858,5.994575814878838,0.008329840092174056,52.16602197165919,16.202044651439618,9999.871254107187,1.0020544561108857,0.9999996932970829,0.6644724362661437,0.999088948800398,0.0,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0062974075615503,1.000050206266936,0.3968423297057863,1.4231576702942137,39.6597716380731,-0.7381571347539811,0.001064124544313556,-26.605446388798676,53.20666995430898,12.618526360987005,0.14143481404501512,19.37665875157619,19.37482245599478,9999.871167949199,1.0030934005854821,0.9999996934723656,0.9997596882871811,0.999088948800398,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.00629753388699,1.0000502072709399,0.09723739581027915,1.7227626041897208,39.61089781809481,-0.9717315354339605,5.033470850026165e-06,-26.896788043499214,53.79355611229366,12.997155357622415,0.19642396936536466,19.374874076917102,19.374868355861715,9999.868774168492,1.0030934625400334,0.9999996940675397,0.9997596882871811,0.999088948800398,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.006019466611257,1.000047996957186,0.7238955440630045,1.7761044559369954,207.58781522684384,-1.01929708031478e-08,6.4852430486125066,-6.4490324050666e-08,6.4490324050666e-08,4.16856741654342e-08,7.097110713643749e-09,106.89293477561972,3.9705016185062445,9990.15256892995,1.0029570787511306,1.0,0.9559769020803726,0.9999999992417439,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0062975363736544,1.0000502072907034,0.3747137635608975,2.1252862364391025,10.452692905758212,-0.763231861083988,1.6453369762073505e-08,-7.723615479596631,15.447230959192598,8.265141801311467,0.3667919299709144,5.112278894116765,5.1122788941152635,9994.943454873395,1.0030934637595834,1.0,0.9999863259909154,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0000000000000098,1.0,-0.9499999999994662,3.4499999999994664,0.27628142335145867,-0.27628142335145867,6.2060682360990426e-09,-0.5525622049299892,1.1051244098575437,3.7749281114320055,0.9437326791013285,3.352618436427971e-07,1.1140108634870418e-09,1.000000000014174,1.0000000000000047,1.5389356455841607e-12,1.5386580898280044e-12,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.0042425300573814,1.0000338580364578,0.7439084351956725,1.0760915648043277,525.2050410859731,-5.961211240420296,94.54548422880444,-6.980155143271905e-08,7.00697279687861e-08,5.788217932751749e-08,0.41094934193070276,323.5857579068475,194.9897584741769,9999.998246919567,1.002085091272455,1.0,0.674370450025252,0.9999999992417441,0.0,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0062975363736544,1.0000502072907034,0.39810513834996597,1.421894861650034,39.65695096764774,-0.7369364303539652,1.7210825440951927e-08,-26.604859818825275,53.209719637644774,12.618036743826755,0.14120786253280454,19.374869753440038,19.374869753432947,9999.998246919567,1.0030934637595834,1.0,0.999999999986112,0.999999999241744,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
