V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.1029479968246547,0.7170520031753453,2601.622423799079,-2601.622423799079,143.78988481352428,-2335.8129489813787,4096.46635870866,151.97717907400568,144.3639765906741,1262.2486813499588,789.5113742399725,99.99999123459745,1.0,1.0,0.0,0.9999999992417441,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500000000000031,0.5000000000000002,0.9515210339593249,0.8684789660406752,321.45803853892625,-251.95576166481,66.31018407297506,-360.96657612878823,476.0170995320459,24.82827919723259,12.109123320278089,176.0026651430786,16.469476903389726,99.99999123459745,1.0000000000000018,1.0,1.2208567490290534e-12,0.9999999992417439,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.574060492822425,0.9259395071775749,630.0785412403415,-630.0785412403415,20.870957658785898,-395.1241278114796,707.6973962222135,77.85060195031896,79.16241105391957,272.8152194378743,175.26266588964253,9981.210706478449,1.0,0.999999693500476,0.0,0.999088948800398,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.4364247624211848,1.0635752375788152,494.30085208755855,-494.30085208755855,33.962985047048484,-370.596636415813,605.3413326434321,62.83438352538973,60.698239816195766,208.6362158206678,135.2266190050417,9981.33143256318,1.0,0.999999694066838,0.0,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500000005018924,0.5000000000053235,1.0792277370170051,1.4207722629829949,678.7382219182282,-678.7382219182282,19.352927684877603,-405.56550641710436,760.3656877506226,96.38428896788696,91.29589120318207,288.8612014375285,183.94977459931266,9953.78400365758,1.000000000327497,0.9999996940679112,1.060310711453738e-07,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.7500000000000081,0.5000000000000002,1.2567331552737255,0.5632668447262745,676.075837998086,-676.075837998086,20.010404275087975,-416.90163242030883,753.761647740266,79.08514266902407,83.79584999046904,291.4779283519654,186.80897968719168,9999.871345671501,1.000000000000005,0.9999996932565614,1.6723289419928733e-12,0.999088948800398,1.467004963173757e-05,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.7500000001297733,0.5000000000013765,1.102476681726758,0.7175233182732421,413.84514998116185,-413.84514998116185,71.55552014598823,-415.1130512237664,544.0040218635799,48.999863267939645,44.22316337639042,175.42954525493303,113.28299192650944,9999.87130228943,1.0000000000846803,0.9999996933501399,2.7416277526004507e-08,0.999088948800398,1.8338891516478384e-10,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500005139969321,0.5000000054517872,0.9512065695615376,0.8687934304384625,92.43124432829562,-41.119973909888074,38.425461541704024,-106.97624077539191,106.97624077539191,13.331869831764932,4.019867290184638,54.21668125832286,14.264206451470812,9999.87011505766,1.0000003353955107,0.9999996939632779,0.00010858829466076081,0.999088948800398,3.885780586188048e-16,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.5746352322636985,0.9253647677363015,5562.458879109011,-5562.458879109011,76.46532488382016,-2527.222904992532,4748.584510449784,263.6340235944346,247.94465068879086,2312.1792081180247,1071.0154613636294,9990.15256892995,1.0,1.0,0.0,0.9999999992417439,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.4380131720001215,1.0619868279998785,4695.923192343858,-4695.923192343858,72.83568315672483,-2034.0289749883786,3776.7152173498584,229.8970800675015,218.94443436035638,1944.5787405998105,944.2524160274403,9994.94367178464,1.0,1.0,0.0,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.0740166113008949,1.4259833886991051,4888.193083659347,-4888.193083659347,177.75794970893796,-3335.118928129797,6320.120387017427,307.3774263847756,243.32434750583977,2199.2162742663218,597.440396833771,9985.304455287649,1.0,1.0,0.0,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.2583283919711463,0.5616716080288537,5518.539174575148,-5518.539174575148,54.916846739765035,-2998.6859337834844,5808.9915810006205,261.3533505366127,262.7613339746961,2385.7641823607096,1320.8119807816508,9999.998246919567,1.0,1.0,0.0,0.999999999241744,4.107825191113079e-15,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.1029479968246547,0.7170520031753453,4214.385430644179,-4214.385430644179,181.64380577087013,-2881.1514639832712,5035.727704883062,204.69483876531285,197.61731983203458,1877.1258738273448,1078.857953751892,9999.998246919567,1.0,1.0,0.0,0.9999999992417441,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,10000.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500000000000057,0.5,0.9515210339593249,0.8684789660406752,482.54699562177456,-482.54699562177456,109.29318111359228,-623.5710289299569,809.9693334055447,43.46856524321033,23.46474486341366,244.88955970964804,29.7677059401516,9999.998246919567,1.0000000000000038,1.0,1.2208567490290534e-12,0.9999999992417439,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.502049712958547,0.9979502870414529,479.3483300814094,-479.3483300814094,23.692679708055742,-331.5019142799808,580.8922263052717,66.61383225061569,62.203959641950675,223.1185584801706,129.94792792052363,99.90600658986747,1.0,0.9999996935165956,0.0,0.999088948800398,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.3507097653416809,1.1492902346583191,284.0286260829887,-284.0286260829887,33.686134045046025,-267.6623156907145,400.58009520124483,44.597686866330065,35.264033743182395,138.27204984185818,71.32430995676086,99.90657659605839,1.0,0.9999996940863994,2.4424906541753444e-15,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500007244108147,0.5000000230809198,0.9314458198310498,1.5685541801689502,574.5745352617059,-574.5745352617059,40.56084447953852,-372.5827869953677,681.0916360057431,82.44521917871765,70.88735536130189,242.9990504580571,150.93367258610533,99.7261961129787,1.000000452165853,0.9999996937833469,0.00011543740641112299,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
