V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,100.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,2.31594052075689,0.18405947924311006,464.52061939295766,-464.52061939295766,20.953832941151777,-358.6056748181319,654.2684551306482,40.63634222996866,39.00088425418766,218.56454749233404,139.763684403537,99.90604388037373,1.0,0.9999996932809454,0.0,0.999088948800398,0.9937202181714629,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,2.31328517398739,0.18671482601261014,528.0052156453073,-528.0052156453073,9.118074026396988,-328.4054897245262,620.3386833434645,43.10735610165866,40.511295463783014,218.3038322407911,125.77215624090638,99.90706666467524,1.0,0.9999996930170536,0.0,0.999088948800398,0.9933592096223332,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,2.2982078813310793,0.20179211866892066,484.3194446025738,-484.3194446025738,30.8763247295715,-363.7827757824258,674.4811403349228,81.47713964902559,80.8167862156983,214.07137870952866,148.02502704501308,99.89857849667244,1.0,0.9999996940857608,0.0,0.999088948800398,0.9907435899388644,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,1.709739272370516,0.11026072762948402,552.8626191617678,-552.8626191617678,13.872181964366414,-358.3280298150835,677.9012785767271,44.261081306266504,41.57871401672161,229.95601143593152,134.50772804553563,99.99935719216901,1.0,0.9999996932141961,0.0,0.999088948800398,0.9981767137423905,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,1.70583641385423,0.11416358614577016,532.5325711890189,-532.5325711890189,4.684939610881302,-341.2100278566361,663.6802972697469,44.172924331565234,43.22497149730332,244.91583244048908,146.39991467118287,99.99935719216901,1.0,0.9999996932141961,0.0,0.999088948800398,0.998083313041892,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,1.7053135507898274,0.11468644921017268,528.0482218814537,-528.0482218814537,4.517345851234928,-339.1912673724068,660.3131513398739,44.085162267009764,43.27687561560888,246.30261270671818,147.74995476650497,99.99935719216901,1.0,0.9999996932141961,0.0,0.999088948800398,0.9980701880581884,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,2.3116790806261003,0.18832091937389972,2822.369961972128,-2822.369961972128,74.29021082667816,-1031.2411652779952,2017.923313561975,63.15081187189992,116.73760225709411,863.3763026639757,1180.208440989026,99.95075071719046,1.0,1.0,0.0,0.9999999992417439,0.9999996687278798,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,2.311069881145412,0.188930118854588,4676.954613515663,-4676.954613515663,36.77689837065217,-1794.5684690815028,3442.029344680396,136.16426561782686,160.26061321353703,1956.9179392091485,998.6566582691295,99.9747162640871,1.0,1.0,0.0,0.9999999992417439,0.9999996554159463,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,2.2911575768010843,0.20884242319891566,4121.741390211334,-4121.741390211334,51.37595321539054,-1378.7745567815728,2714.8468175157905,152.32625615905383,234.6624197433724,1386.948474094607,1257.6156306044006,99.97240903367529,1.0,1.0,0.0,0.9999999992417439,0.9999986603700524,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,True,0,-0.18999999999999995,0.09999999999999998,1.7058729954881875,0.11412700451181257,3829.255680331421,-3829.255680331421,142.37198090572278,-2880.0397578670295,5525.029514317521,149.64213666117024,109.67804697831521,1800.0032566633051,405.21419346763156,99.99999123459745,1.0,1.0,0.0,0.9999999992417439,0.9999999929281762,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
