V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,100.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,2.2966715867840093,0.2033284132159907,533.2230081395641,-533.2230081395641,16.378252823669097,-329.66048183152736,607.5800186178552,43.627874739803005,40.42362035470403,221.26666287642678,113.47224102217758,99.90603643975378,1.0,0.9999996933312056,0.0,0.999088948800398,0.9904116765861428,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,2.2691730179869496,0.2308269820130504,511.71515947136186,-511.71515947136186,12.144506268392137,-326.0385838237574,603.4991425739461,41.609848743672856,40.54534213178217,235.38188085037356,140.92118090428494,99.90697012421396,1.0,0.9999996933699524,0.0,0.999088948800398,0.981208234914823,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,2.2141717121444735,0.2858282878555265,520.6608954924442,-520.6608954924442,37.045629753422475,-359.6110269843123,668.744350253642,86.4353113641926,81.6505073672019,225.7548865631503,142.50130481639619,99.8951209933565,1.0,0.9999996920975821,0.0,0.999088948800398,0.9114568056959224,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,1.6966103855549777,0.12338961444502239,568.889990331764,-568.889990331764,17.318164043632173,-335.91078389464326,639.6867781547811,43.74708113079641,43.222085073073934,246.26471700894268,151.73322180326917,99.99935709177868,1.0,0.9999996932234221,0.0,0.999088948800398,0.9978281466197554,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,1.6651070003421586,0.15489299965784142,539.8398706469659,-539.8398706469659,7.3892186780724645,-346.66674802837395,663.776621344458,43.90101423270915,43.242410982348716,239.6641846661575,140.93168223894153,99.99935704509997,1.0,0.9999996932444812,0.0,0.999088948800398,0.9964208259819844,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,1.6326213684942932,0.18737863150570688,560.4619469590972,-560.4619469590972,10.381093636863449,-336.6550934298913,631.7858123123287,42.46418899073483,42.476776987535544,248.44703410310774,152.61637694498538,99.99935578290112,1.0,0.9999996936649942,0.0,0.999088948800398,0.9932649441273482,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,2.2969497324653267,0.20305026753467326,3990.5440914268524,-3990.5440914268524,89.07876647470057,-2898.73659074855,5441.158115598298,177.60753951107333,126.73322886993006,1850.5613909597844,429.5090571249923,99.95075071719046,1.0,1.0,0.0,0.999999999241744,0.9999991100511245,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,2.269428593209101,0.23057140679089905,1958.1635197539747,-1958.1635197539747,38.553722732934766,-1781.5403095912284,3492.097414257588,114.15238075231555,89.44765165118828,982.067415510908,603.8486489853211,99.9747160268531,1.0,1.0,0.0,0.9999999992417439,0.9999931160638782,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,2.214187698781723,0.28581230121827694,4444.060533236465,-4444.060533236465,104.58126393233619,-2470.109556221526,4802.646782655462,267.3725265217849,326.2326859732556,1971.2405754136403,1214.3169989628936,99.9721941949787,1.0,1.0,0.0,0.9999999992417439,0.9990855087247565,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,1.6970335362749516,0.12296646372504849,4763.245755910286,-4763.245755910286,73.0837803447759,-1525.7206521051921,2759.106182831279,123.27961097952677,141.11746593085877,1892.5903794548176,1138.9900097132972,99.99999123459745,1.0,1.0,0.0,0.999999999241744,0.9999999898710807,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,1.6652208350906479,0.15477916490935217,3556.006497463522,-3556.006497463522,12.615008755442105,-2699.8732517685567,5349.286468515345,143.3678339576807,118.46374003798888,1707.222876149722,737.6100157410665,99.99999123459745,1.0,1.0,0.0,0.9999999992417441,0.9999999539324045,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,True,0,-0.18999999999999995,0.09999999999999998,1.6326827133252162,0.18731728667478387,4335.263160103908,-4335.263160103908,9.43762701381665,-1448.74075622123,2859.731004387193,98.52818658832719,138.84243160443683,1657.4125296268755,1275.6298582689676,99.99999123459745,1.0,1.0,0.0,0.999999999241744,0.9999996894604948,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
