V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,100.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,True,0,-0.75,0.5,1.574473540636044,0.9255264593639561,503.706130743768,-503.706130743768,20.51864633232725,-345.4208036785548,612.9630503949924,68.03187898636905,64.0810685725963,220.7509669366228,131.37319346816793,99.90602527914855,1.0,0.9999996934673803,0.0,0.999088948800398,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,True,0,-0.75,0.5,1.4377056540419193,1.0622943459580807,331.1123522131193,-331.1123522131193,29.375212635568282,-293.064849237012,468.6288479317509,51.814257991200954,43.63551441349826,158.308735084403,87.08082570820497,99.90665911610783,1.0,0.9999996940567086,0.0,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,True,0,-0.750000000067391,0.5000000000013844,1.1021856332616877,1.3978143667383123,563.9871461812813,-563.9871461812813,35.885437740625306,-350.3371274471233,648.0237678611113,83.57010839115182,73.68658688661961,245.12627011894836,147.66486465624132,99.76966200697971,1.0000000000430709,0.9999996939100131,2.788943487264106e-08,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,True,0,-0.7500000000000041,0.5000000000000002,1.2571536676894324,0.5628463323105677,544.5498081794735,-544.5498081794735,15.712067327748638,-357.1340973883566,651.4199254657187,71.60848762641668,71.326047614401,244.97818011061324,150.48492804422398,99.99935717273632,1.0000000000000024,0.9999996932171292,1.6259216195635418e-12,0.999088948800398,1.5072430236240386e-05,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,True,0,-0.7500000000645162,0.5000000000013384,1.1029305011030934,0.7170694988969066,279.82958517996224,-279.82958517996224,60.299821246135714,-326.3860492013976,411.5728134182523,39.6162962321271,31.34962879289005,127.71733775573963,74.70160007916517,99.99935695611455,1.000000000041225,0.9999996933130331,2.6694229104951006e-08,0.999088948800398,1.903397439662058e-10,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,True,0,-0.7500002580757144,0.50000000536065,0.9515378502739781,0.868462149726022,67.2339894004715,-21.367145651051093,25.264246594145384,-60.908940312156616,60.908940312156616,8.425052331360423,2.138705699396661,43.15585767701564,14.984685039630653,99.99935102780393,1.0000001649027448,0.9999996939775906,0.00010677846778378575,0.999088948800398,3.885780586188048e-16,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,True,0,-0.75,0.5,1.5746352326235735,0.9253647673764265,3884.4187645578395,-3884.4187645578395,114.94226212664506,-2827.700819982303,5318.484369357433,225.51874769851509,202.72420777136313,1808.141745725183,949.1074951489878,99.95075071719046,1.0,1.0,0.0,0.999999999241744,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,True,0,-0.75,0.5,1.438281788199308,1.061718211800692,3221.6714695651262,-3221.6714695651262,76.93812329744432,-2341.1486210918465,4374.544748993915,196.13354648028064,157.60569677840124,1510.4555059972436,632.0500893269107,99.97471516230847,1.0,1.0,0.0,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,True,0,-0.75,0.5,1.0918333383366277,1.4081666616633723,2976.1311200868163,-2976.1311200868163,184.10421505794326,-2559.248961454639,4849.831683377456,218.13634822297053,212.39876863937516,1438.3602010743075,1149.0598507409375,99.92649526628085,1.0,1.0,0.0,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.01,1.1615,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,True,0,-0.75,0.5,1.2583283923140436,0.5616716076859565,4233.360926999109,-4233.360926999109,94.50411326908952,-2781.8719415038486,5390.127645672412,214.35595206564332,224.5962444194923,1722.733560103776,1284.541598307605,99.99999123459745,1.0,1.0,0.0,0.9999999992417441,4.385380947269368e-15,0.9999990707516636,6.866227321766782e-06,0.9999999809800573,0.0003353501304664275
