V,width_factor,packet_positive_points,gtt_positive_points,local_gain_max,local_gain_p99,valid_fraction,offaxis_energy_max,offaxis_energy_p99,offaxis_energy_median,offaxis_focus_max,offaxis_focus_p99,offaxis_focus_median,offaxis_risk_max,offaxis_risk_p99,offaxis_risk_median,a2_energy_p99,a2_focus_p99,a2_risk_p99
10,0.25,0,918,1.7320507830073235,1.7320502672199027,0.0833333333333333,0.8298466185289726,0.8209459265292453,0.6401750933901091,4.013133531858735,4.009722718693545,2.6925819761162963,0.6943729207305488,0.6884864096538337,0.4861590526771323,,,
20,0.25,0,1020,1.7320507830073235,1.7320502672199027,0.0833333333333333,0.8298466185289726,0.8209459265292453,0.6401750933901091,4.013133531858735,4.009722718693545,2.6925819761162963,0.6943729207305488,0.6884864096538337,0.4861590526771323,,,
30,0.25,0,1020,1.7320507830073235,1.7320502672199027,0.0833333333333333,0.8298466185289726,0.8209459265292453,0.6401750933901091,4.013133531858735,4.009722718693545,2.6925819761162963,0.6943729207305488,0.6884864096538337,0.4861590526771323,,,
10,0.125,0,918,1.73205080756851,1.732050807552803,0.0833333333333333,0.8298617853618769,0.8290576671742453,0.6631758110299504,4.013139265945044,4.009728104300172,2.6871588315305965,0.6944223747679243,0.688534277245768,0.5240414938261762,,,
20,0.125,0,969,1.73205080756851,1.732050807552803,0.0833333333333333,0.8298617853618769,0.8290576671742453,0.6631758110299504,4.013139265945044,4.009728104300172,2.6871588315305965,0.6944223747679243,0.688534277245768,0.5240414938261762,,,
30,0.125,0,969,1.73205080756851,1.732050807552803,0.0833333333333333,0.8298617853618769,0.8290576671742453,0.6631758110299504,4.013139265945044,4.009728104300172,2.6871588315305965,0.6944223747679243,0.688534277245768,0.5240414938261762,,,
