name,r_mode,x_catch,x_beta,x_q,w_catch,w_beta,w_q,p_beta,packet_fail_slices,edge_fail_slices,release_fail_slices,max_packet_norm,max_edge_gtt,max_release_packet_norm,max_packet_rho,max_edge_rho,max_release_rho,max_packet_j,max_edge_j,max_release_j,max_packet_R3,max_packet_K,clear,raw_source_cost,resolution,relative_raw_source_cost,relative_max_packet_j,relative_max_edge_j,relative_max_release_j,relative_max_packet_rho,relative_max_edge_rho,relative_max_release_rho,relative_max_packet_K,relative_max_packet_R3,relative_source_cost
baseline_p4_open,always_open,0.25,0.7,1.25,0.18,0.2,0.2,4.0,0,0,0,-0.19354070539552293,-1.1869482209325597,-0.19354070539552293,0.22089150740663105,0.14671549233537703,0.14671549233537703,0.03970345866097432,0.039703458660974335,0.03970345866097434,11.103209803673357,13.734392390112687,True,0.2605949660676054,confirm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
earlycatch_medium_p4,always_open,0.05,0.7,1.25,0.25,0.28,0.3,4.0,0,0,0,-0.704176809666216,-1.3497636739084864,-1.81930783058226,0.22089141414348348,0.1467125998527954,0.1467125998527954,0.02392370000497349,0.0239237000049735,0.023923700004973503,11.103209815399547,8.252861188256096,True,0.244815114148457,confirm,0.9394468275528596,0.6025595958593095,0.6025595958593096,0.6025595958593095,0.9999995777875362,0.9999802850909907,0.9999802850909907,0.6008901561744577,1.000000001056108,0.9394468275528596
longgap_medium_p4,always_open,0.05,0.7,1.45,0.25,0.28,0.3,4.0,0,0,0,-0.7041768555182348,-2.0521361133950125,-2.410563167373865,0.22089141386297445,0.14669745963145137,0.14669660520339414,0.024312807381091234,0.024312807381091244,0.024312807381091248,11.103209806629819,8.405643828147456,True,0.2452042212440657,confirm,0.9409399764861655,0.6123599354075668,0.6123599354075668,0.6123599354075668,0.9999995765176412,0.9998770906627608,0.9998712669556414,0.6120142478380501,1.000000000266271,0.9409399764861655
earlycatch_medium_p3,always_open,0.05,0.7,1.25,0.25,0.28,0.3,3.0,0,0,0,-0.704176809666216,-1.3497636739084864,-1.8193101429324727,0.2208914141428727,0.14671259999772332,0.14671259999772332,0.03612269452378034,0.036122694523780356,0.03612269452378036,11.103209815399547,12.501019447603193,True,0.2570141086666531,confirm,0.9862589156844137,0.9098122869402908,0.9098122869402908,0.9098122869402908,0.9999995777847711,0.9999802860788068,0.9999802860788068,0.9101982157290488,1.000000001056108,0.9862589156844137
longgap_medium_p3,always_open,0.05,0.7,1.45,0.25,0.28,0.3,3.0,0,0,0,-0.7041768555182348,-2.0521361133950125,-2.413368362501111,0.2208914138623651,0.1466974596314514,0.14669660526033287,0.03671128203166869,0.0367112820316687,0.0367112820316687,11.103209806629819,12.73282369862435,True,0.2576026958940338,confirm,0.9885175442230325,0.924636877233904,0.9246368772339038,0.9246368772339036,0.9999995765148826,0.999877090662761,0.9998712673437309,0.92707586451299,1.000000000266271,0.9885175442230325
earlycatch_medium_p2,always_open,0.05,0.7,1.25,0.25,0.28,0.3,2.0,0,0,0,-0.7041768096662231,-1.3497636739084864,-1.8193307190077808,0.2208914141422619,0.14694726026459576,0.14694726026461413,0.05325945681967768,0.05325945681967771,0.05325945681967771,11.103209815399547,18.78848784801308,True,0.27415087096193963,confirm,1.0520190589207985,1.3414311653414703,1.3414311653414708,1.3414311653414706,0.999999577782006,1.001579709991968,1.0015797099920933,1.3679882818506635,1.000000001056108,1.0520190589207985
longgap_medium_p2,always_open,0.05,0.7,1.45,0.25,0.28,0.3,2.0,0,0,0,-0.704176855518242,-2.0521361133950125,-2.438233449546551,0.22089141386175576,0.14695074705234146,0.1469507470523591,0.05412816729798055,0.05412816729798058,0.05412816729798058,11.103209806629819,19.137243298934706,True,0.27501958115973635,confirm,1.055352623689549,1.363311135187945,1.3633111351879454,1.3633111351879452,0.999999576512124,1.0016034756331436,1.0016034756332637,1.3933811380481238,1.000000000266271,1.055352623689549
earlycatch_smooth_p4,always_open,0.05,0.7,1.25,0.35,0.38,0.42,4.0,1,0,1,0.2594364506422817,-1.4922455461306279,0.2594364506422817,0.22089140892035616,0.14670971414148504,0.14670971414148504,0.03217921918818969,0.032179219188189695,0.0321792191881897,11.103209935104813,10.99238444852791,False,0.25307062810854586,confirm,0.9711263111770643,0.8104890675385813,0.8104890675385812,0.8104890675385813,0.9999995541418679,0.999960616334376,0.999960616334376,0.8003546233644283,1.0000000118372487,0.9711263111770643
