core_amp,repay_amp,buffer_amp,omega,access_qi_log10_L0max,access_qi_min_sampled_avg,access_positive_sample_fraction,repay_positive_sample_fraction,repay_qi_log10_L0max,access_max_abs_tidal,access_max_abs_rate,access_max_abs_flux,access_min_rho,access_max_rho,access_min_Gkk,repay_min_Gkk,access_quiet_open_fraction,access_open_fraction,failure_mode
0.0,0.12,0.041999999999999996,4.0,-0.31079429492475685,-0.039742951877238517,0.0,0.2145719489981785,-0.34692402566031916,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-14.966981917918945,1.0,1.0,static-QI-preserved
0.0,0.12,0.041999999999999996,8.0,-0.31079429492475685,-0.039742951877238517,0.0,0.1533697632058288,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-25.434151973078,1.0,1.0,static-QI-preserved
0.0,0.12,0.041999999999999996,16.0,-0.31079429492475685,-0.039742951877238517,0.0,0.28706739526411656,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-61.10496572448699,1.0,1.0,static-QI-preserved
0.0,0.12,0.041999999999999996,32.0,-0.31079429492475685,-0.039742951877238517,0.0,0.4925318761384335,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-211.78361274161068,1.0,1.0,static-QI-preserved
0.0,0.12,0.041999999999999996,64.0,-0.31079429492475685,-0.039742951877238517,0.0,0.5333333333333333,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-815.4517694897647,1.0,1.0,static-QI-preserved
0.0,0.2,0.06999999999999999,4.0,-0.31079429492475685,-0.039742951877238517,0.0,0.24845173041894353,-0.42351420466129513,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-25.78726069005111,1.0,1.0,static-QI-preserved
0.0,0.2,0.06999999999999999,8.0,-0.31079429492475685,-0.039742951877238517,0.0,0.229143897996357,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-43.684511990502145,1.0,1.0,static-QI-preserved
0.0,0.2,0.06999999999999999,16.0,-0.31079429492475685,-0.039742951877238517,0.0,0.36247723132969034,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-107.61793737602729,1.0,1.0,static-QI-preserved
0.0,0.2,0.06999999999999999,32.0,-0.31079429492475685,-0.039742951877238517,0.0,0.5140255009107468,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-377.49897390056583,1.0,1.0,static-QI-preserved
0.0,0.2,0.06999999999999999,64.0,-0.31079429492475685,-0.039742951877238517,0.0,0.5333333333333333,-0.31079429492475685,4.1455364026057137e-11,1.1054763740281913e-13,9.356738005233401e-14,-0.039742951877238496,-0.035543496641889785,-1.9988493252386736,-1456.7026384977473,1.0,1.0,static-QI-preserved
0.005,0.0,0.0,4.0,-0.3108248211627883,-0.04573586693794207,0.0,0.0,-0.3108248211627883,0.08039483341251384,0.019999393159490644,0.004562197443444329,-0.04634337422776761,-0.025658366920011423,-2.264581094926384,-0.9495211820463284,1.0,1.0,static-QI-preserved
0.005,0.0,0.0,8.0,-0.3106285724870472,-0.0450254398257543,0.0,0.0,-0.3106285724870472,0.3214970163598845,0.03999366658354383,0.009123226989190528,-0.046343373958731664,-0.025658366695006193,-2.718458230213758,-0.9495219183715105,1.0,1.0,static-QI-preserved
0.005,0.0,0.0,16.0,-0.31011053839223346,-0.04364037525661021,0.0,0.0,-0.31011053839223346,1.2846465692339237,0.07994638314707168,0.01823711259110017,-0.04634316940332317,-0.025658551048023472,-4.591727987023861,-0.9495248406565208,0.5808383233532934,1.0,transition/marginal
0.005,0.0,0.0,32.0,-0.3079840203960582,-0.04155478036657005,0.0,0.0,-0.3079840203960582,5.1176834661598285,0.15956345110768666,0.03639932728833448,-0.04634340492104649,-0.025658335159087754,-12.247346321830591,-0.94953617658852,0.0,1.0,quiet-window-lost
0.005,0.0,0.0,64.0,-0.2995798628927391,-0.03821100813024453,0.0,0.0,-0.2995798628927391,20.136620859781235,0.3165191341871874,0.07220357774854576,-0.04634297229457539,-0.025658468692947734,-42.28522075163322,-0.9495773830578336,0.0,1.0,quiet-window-lost
0.005,0.06,0.020999999999999998,4.0,-0.3108248211627883,-0.04573586693794207,0.0,0.17012750455373407,-0.3108248211627883,0.08039483341251384,0.019999393159490644,0.004562197443444329,-0.04634337422776761,-0.025658366920011423,-2.264581094926384,-7.675056257610768,1.0,1.0,static-QI-preserved
0.005,0.06,0.020999999999999998,8.0,-0.3106285724870472,-0.0450254398257543,0.0,0.1180327868852459,-0.3106285724870472,0.3214970163598845,0.03999366658354383,0.009123226989190528,-0.046343373958731664,-0.025658366695006193,-2.718458230213758,-12.76817227507184,1.0,1.0,static-QI-preserved
0.005,0.06,0.020999999999999998,16.0,-0.31011053839223346,-0.04364037525661021,0.0,0.11256830601092896,-0.31011053839223346,1.2846465692339237,0.07994638314707168,0.01823711259110017,-0.04634316940332317,-0.025658551048023472,-4.591727987023861,-29.751762020000374,0.5808383233532934,1.0,transition/marginal
0.005,0.06,0.020999999999999998,32.0,-0.3079840203960582,-0.04155478036657005,0.0,0.3005464480874317,-0.3079840203960582,5.1176834661598285,0.15956345110768666,0.03639932728833448,-0.04634340492104649,-0.025658335159087754,-12.247346321830591,-101.26369866037645,0.0,1.0,quiet-window-lost
0.005,0.06,0.020999999999999998,64.0,-0.2995798628927391,-0.03821100813024453,0.0,0.5238615664845173,-0.2995798628927391,20.136620859781235,0.3165191341871874,0.07220357774854576,-0.04634297229457539,-0.025658468692947734,-42.28522075163322,-388.4917707164217,0.0,1.0,quiet-window-lost
0.005,0.12,0.041999999999999996,4.0,-0.3108248211627883,-0.04573586693794207,0.0,0.2145719489981785,-0.3469130935442309,0.08039483341251384,0.019999393159490644,0.004562197443444329,-0.04634337422776761,-0.025658366920011423,-2.264581094926384,-14.966982485586056,1.0,1.0,static-QI-preserved
0.005,0.12,0.041999999999999996,8.0,-0.3106285724870472,-0.0450254398257543,0.0,0.1533697632058288,-0.3106285724870472,0.3214970163598845,0.03999366658354383,0.009123226989190528,-0.046343373958731664,-0.025658366695006193,-2.718458230213758,-25.434155978457653,1.0,1.0,static-QI-preserved
0.005,0.12,0.041999999999999996,16.0,-0.31011053839223346,-0.04364037525661021,0.0,0.28706739526411656,-0.31011053839223346,1.2846465692339237,0.07994638314707168,0.01823711259110017,-0.04634316940332317,-0.025658551048023472,-4.591727987023861,-61.10496631837442,0.5808383233532934,1.0,transition/marginal
0.005,0.12,0.041999999999999996,32.0,-0.3079840203960582,-0.04155478036657005,0.0,0.4925318761384335,-0.3079840203960582,5.1176834661598285,0.15956345110768666,0.03639932728833448,-0.04634340492104649,-0.025658335159087754,-12.247346321830591,-211.78361274666582,0.0,1.0,quiet-window-lost
0.005,0.12,0.041999999999999996,64.0,-0.2995798628927391,-0.03821100813024453,0.0,0.5333333333333333,-0.2995798628927391,20.136620859781235,0.3165191341871874,0.07220357774854576,-0.04634297229457539,-0.025658468692947734,-42.28522075163322,-815.4517694900736,0.0,1.0,quiet-window-lost
0.005,0.2,0.06999999999999999,4.0,-0.3108248211627883,-0.04573586693794207,0.0,0.2418943533697632,-0.4235074638348832,0.08039483341251384,0.019999393159490644,0.004562197443444329,-0.04634337422776761,-0.025658366920011423,-2.264581094926384,-25.787261296177974,1.0,1.0,static-QI-preserved
0.005,0.2,0.06999999999999999,8.0,-0.3106285724870472,-0.0450254398257543,0.0,0.224408014571949,-0.3106285724870472,0.3214970163598845,0.03999366658354383,0.009123226989190528,-0.046343373958731664,-0.025658366695006193,-2.718458230213758,-43.68451624507939,1.0,1.0,static-QI-preserved
0.005,0.2,0.06999999999999999,16.0,-0.31011053839223346,-0.04364037525661021,0.0,0.35919854280510016,-0.31011053839223346,1.2846465692339237,0.07994638314707168,0.01823711259110017,-0.04634316940332317,-0.025658551048023472,-4.591727987023861,-107.61793744245831,0.5808383233532934,1.0,transition/marginal
0.005,0.2,0.06999999999999999,32.0,-0.3079840203960582,-0.04155478036657005,0.0,0.5140255009107468,-0.3079840203960582,5.1176834661598285,0.15956345110768666,0.03639932728833448,-0.04634340492104649,-0.025658335159087754,-12.247346321830591,-377.49897390598943,0.0,1.0,quiet-window-lost
0.005,0.2,0.06999999999999999,64.0,-0.2995798628927391,-0.03821100813024453,0.0,0.5333333333333333,-0.2995798628927391,20.136620859781235,0.3165191341871874,0.07220357774854576,-0.04634297229457539,-0.025658468692947734,-42.28522075163322,-1456.7026384980807,0.0,1.0,quiet-window-lost
0.01,0.0,0.0,4.0,-0.31075637343378604,-0.055271428635992936,0.0,0.0,-0.31075637343378604,0.1616017326387758,0.04000029010355212,0.0091245937841312,-0.056494705358374545,-0.015866648029741113,-2.691981322945755,-0.9496599406987054,1.0,1.0,static-QI-preserved
0.01,0.0,0.0,8.0,-0.31011768915174864,-0.053833994340134535,0.0,0.0,-0.31011768915174864,0.6462414645028259,0.07999029080122863,0.018246851722064045,-0.056494704273035094,-0.01586664713666815,-3.588104701108717,-0.9496614133789154,1.0,1.0,static-QI-preserved
0.01,0.0,0.0,16.0,-0.3079951951237095,-0.05097839770816334,0.0,0.0,-0.3079951951237095,2.5822690604466856,0.15989867853407513,0.036475020262380226,-0.05649427470065784,-0.015866998731142442,-7.253428095339007,-0.949667257956353,0.0,1.0,quiet-window-lost
0.01,0.0,0.0,32.0,-0.29932235608210844,-0.04627611846580717,0.0,0.0,-0.29932235608210844,10.287060664538853,0.3191426356049279,0.07280044802557636,-0.056494765252410616,-0.015866583387793596,-22.599894767267106,-0.9496899298066453,0.0,1.0,quiet-window-lost
0.01,0.0,0.0,64.0,-0.2619736599149599,-0.03677822161402603,0.0,0.0,-0.2619736599149599,40.476636207079906,0.6330461208010643,0.14440855180288217,-0.05649357135602659,-0.01583284038946209,-82.97851377267504,-0.9497723427358973,0.0,1.0,quiet-window-lost
0.01,0.06,0.020999999999999998,4.0,-0.31075637343378604,-0.055271428635992936,0.0,0.17012750455373407,-0.31075637343378604,0.1616017326387758,0.04000029010355212,0.0091245937841312,-0.056494705358374545,-0.015866648029741113,-2.691981322945755,-7.675060163617962,1.0,1.0,static-QI-preserved
0.01,0.06,0.020999999999999998,8.0,-0.31011768915174864,-0.053833994340134535,0.0,0.1180327868852459,-0.31011768915174864,0.6462414645028259,0.07999029080122863,0.018246851722064045,-0.056494704273035094,-0.01586664713666815,-3.588104701108717,-12.76817609430954,1.0,1.0,static-QI-preserved
0.01,0.06,0.020999999999999998,16.0,-0.3079951951237095,-0.05097839770816334,0.0,0.1122040072859745,-0.3079951951237095,2.5822690604466856,0.15989867853407513,0.036475020262380226,-0.05649427470065784,-0.015866998731142442,-7.253428095339007,-29.751762587982018,0.0,1.0,quiet-window-lost
0.01,0.06,0.020999999999999998,32.0,-0.29932235608210844,-0.04627611846580717,0.0,0.3005464480874317,-0.29932235608210844,10.287060664538853,0.3191426356049279,0.07280044802557636,-0.056494765252410616,-0.015866583387793596,-22.599894767267106,-101.26369866520385,0.0,1.0,quiet-window-lost
0.01,0.06,0.020999999999999998,64.0,-0.2619736599149599,-0.03677822161402603,0.0,0.5238615664845173,-0.2619736599149599,40.476636207079906,0.6330461208010643,0.14440855180288217,-0.05649357135602659,-0.01583284038946209,-82.97851377267504,-388.4917707167098,0.0,1.0,quiet-window-lost
0.01,0.12,0.041999999999999996,4.0,-0.31075637343378604,-0.055271428635992936,0.0,0.2145719489981785,-0.34690216087657566,0.1616017326387758,0.04000029010355212,0.0091245937841312,-0.056494705358374545,-0.015866648029741113,-2.691981322945755,-14.966983053229873,1.0,1.0,static-QI-preserved
0.01,0.12,0.041999999999999996,8.0,-0.31011768915174864,-0.053833994340134535,0.0,0.1533697632058288,-0.31011768915174864,0.6462414645028259,0.07999029080122863,0.018246851722064045,-0.056494704273035094,-0.01586664713666815,-3.588104701108717,-25.434159983810314,1.0,1.0,static-QI-preserved
0.01,0.12,0.041999999999999996,16.0,-0.3079951951237095,-0.05097839770816334,0.0,0.28706739526411656,-0.3079951951237095,2.5822690604466856,0.15989867853407513,0.036475020262380226,-0.05649427470065784,-0.015866998731142442,-7.253428095339007,-61.10496691226999,0.0,1.0,quiet-window-lost
0.01,0.12,0.041999999999999996,32.0,-0.29932235608210844,-0.04627611846580717,0.0,0.4925318761384335,-0.29932235608210844,10.287060664538853,0.3191426356049279,0.07280044802557636,-0.056494765252410616,-0.015866583387793596,-22.599894767267106,-211.78361275173538,0.0,1.0,quiet-window-lost
0.01,0.12,0.041999999999999996,64.0,-0.2619736599149599,-0.03677822161402603,0.0,0.5333333333333333,-0.2619736599149599,40.476636207079906,0.6330461208010643,0.14440855180288217,-0.05649357135602659,-0.01583284038946209,-82.97851377267504,-815.451769490388,0.0,1.0,quiet-window-lost
0.01,0.2,0.06999999999999999,4.0,-0.31075637343378604,-0.055271428635992936,0.0,0.23570127504553734,-0.4235007227983973,0.1616017326387758,0.04000029010355212,0.0091245937841312,-0.056494705358374545,-0.015866648029741113,-2.691981322945755,-25.787261902295835,1.0,1.0,static-QI-preserved
0.01,0.2,0.06999999999999999,8.0,-0.31011768915174864,-0.053833994340134535,0.0,0.22076502732240438,-0.31011768915174864,0.6462414645028259,0.07999029080122863,0.018246851722064045,-0.056494704273035094,-0.01586664713666815,-3.588104701108717,-43.68452049964952,1.0,1.0,static-QI-preserved
0.01,0.2,0.06999999999999999,16.0,-0.3079951951237095,-0.05097839770816334,0.0,0.35919854280510016,-0.3079951951237095,2.5822690604466856,0.15989867853407513,0.036475020262380226,-0.05649427470065784,-0.015866998731142442,-7.253428095339007,-107.6179375089003,0.0,1.0,quiet-window-lost
0.01,0.2,0.06999999999999999,32.0,-0.29932235608210844,-0.04627611846580717,0.0,0.5140255009107468,-0.29932235608210844,10.287060664538853,0.3191426356049279,0.07280044802557636,-0.056494765252410616,-0.015866583387793596,-22.599894767267106,-377.49897391140445,0.0,1.0,quiet-window-lost
0.01,0.2,0.06999999999999999,64.0,-0.2619736599149599,-0.03677822161402603,0.0,0.5333333333333333,-0.2619736599149599,40.476636207079906,0.6330461208010643,0.14440855180288217,-0.05649357135602659,-0.01583284038946209,-82.97851377267504,-1456.7026384984042,0.0,1.0,quiet-window-lost
0.02,0.0,0.0,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.0,-0.32011439335834496,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-0.9499374580586062,1.0,1.0,static-QI-preserved
0.02,0.0,0.0,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.0,-0.3080484180516506,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-0.9499404034011106,0.011976047904191617,1.0,quiet-window-lost
0.02,0.0,0.0,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.0,-0.29926740005762026,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-0.9499520925321054,0.0,1.0,quiet-window-lost
0.02,0.0,0.0,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.0,-0.2607311977185946,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-0.949997436244961,0.0,1.0,quiet-window-lost
0.02,0.0,0.0,64.0,-0.12099360587731013,-0.02922794270382358,0.0,0.0,-0.2216329830456047,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-0.9501622621024434,0.0,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.17012750455373407,-0.32011439335834496,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-7.675067975597603,1.0,1.0,static-QI-preserved
0.02,0.06,0.020999999999999998,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.1180327868852459,-0.3080484180516506,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-12.768183732749147,0.011976047904191617,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.1122040072859745,-0.29926740005762026,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-29.75176372394926,0.0,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.3005464480874317,-0.2607311977185946,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-101.26369867486453,0.0,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,64.0,-0.12099360587731013,-0.02922794270382358,0.0,0.5238615664845173,-0.2212931538934208,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-388.49177071730975,0.0,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.2145719489981785,-0.3468802938863551,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-14.966984188540417,1.0,1.0,static-QI-preserved
0.02,0.12,0.041999999999999996,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.1533697632058288,-0.3080484180516506,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-25.434167994579866,0.011976047904191617,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.28706739526411656,-0.29926740005762026,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-61.10496810007979,0.0,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.4925318761384335,-0.2607311977185946,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-211.7836127618556,0.0,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,64.0,-0.12099360587731013,-0.02922794270382358,0.0,0.5333333333333333,-0.2209517040818332,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-815.4517694910097,0.0,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.23460837887067396,-0.42348724009515265,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-25.78726311454262,1.0,1.0,static-QI-preserved
0.02,0.2,0.06999999999999999,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.22076502732240438,-0.3080484180516506,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-43.68452900878873,0.011976047904191617,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.35919854280510016,-0.29926740005762026,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-107.61793764176234,0.0,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.5140255009107468,-0.2607311977185946,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-377.49897392223204,0.0,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,64.0,-0.12099360587731013,-0.02922794270382358,0.0,0.5333333333333333,-0.2213796253744634,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-1456.70263849907,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,4.0,-0.34653124320657197,-0.11440918262668369,0.06739526411657559,0.03715846994535519,-0.3409422168540907,0.6666070648689233,0.16012086110562143,0.03651509715390379,-0.11950939007706597,0.04099187233693536,-5.399029320791172,-0.9504924927169103,0.33532934131736525,1.0,transition/marginal
0.04,0.0,0.0,8.0,-0.2995780107655641,-0.1082466922661582,0.04007285974499089,0.02185792349726776,-0.2995312125413097,2.6657457120868826,0.3202007158417042,0.07302084664242336,-0.11950937178791576,0.04099188598535117,-9.046255523591833,-0.9504983834021211,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,16.0,-0.2829476757597646,-0.09471798609479815,0.02695810564663024,0.01238615664845173,-0.2759365718459496,10.65185202491524,0.6400746081804624,0.1459662164386216,-0.11950713293389945,0.04099086928830487,-23.83433732947535,-0.9505217616903743,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,32.0,-0.14261817702064605,-0.06649136017891215,0.0657559198542805,0.021311475409836064,-0.22801379725003484,42.43412421075728,1.2775199399706123,0.2913354534722649,-0.11950959146575077,0.04177847585976611,-86.9863965781913,-0.9506124491192947,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,64.0,inf,0.012490830276083631,1.0,0.2134790528233151,-0.22190081360067826,166.9659775411925,2.5341511701368344,0.577901512276522,-0.11949644129244383,0.2157360459971938,-336.0396714492954,-0.9509421008480117,0.0,1.0,QI-improves-via-ripple
0.04,0.06,0.020999999999999998,4.0,-0.34653124320657197,-0.11440918262668369,0.06739526411657559,0.1989071038251366,-0.3409422168540907,0.6666070648689233,0.16012086110562143,0.03651509715390379,-0.11950939007706597,0.04099187233693536,-5.399029320791172,-7.6750835996169355,0.33532934131736525,1.0,transition/marginal
0.04,0.06,0.020999999999999998,8.0,-0.2995780107655641,-0.1082466922661582,0.04007285974499089,0.1355191256830601,-0.2995312125413097,2.6657457120868826,0.3202007158417042,0.07302084664242336,-0.11950937178791576,0.04099188598535117,-9.046255523591833,-12.76819900964383,0.0,1.0,quiet-window-lost
0.04,0.06,0.020999999999999998,16.0,-0.2829476757597646,-0.09471798609479815,0.02695810564663024,0.12240437158469945,-0.2759365718459496,10.65185202491524,0.6400746081804624,0.1459662164386216,-0.11950713293389945,0.04099086928830487,-23.83433732947535,-29.75176599590612,0.0,1.0,quiet-window-lost
0.04,0.06,0.020999999999999998,32.0,-0.14261817702064605,-0.06649136017891215,0.0657559198542805,0.31785063752276865,-0.22646420679058127,42.43412421075728,1.2775199399706123,0.2913354534722649,-0.11950959146575077,0.04177847585976611,-86.9863965781913,-101.26369869417414,0.0,1.0,quiet-window-lost
0.04,0.06,0.020999999999999998,64.0,inf,0.012490830276083631,1.0,0.7373406193078325,-0.22161438619974527,166.9659775411925,2.5341511701368344,0.577901512276522,-0.11949644129244383,0.2157360459971938,-336.0396714492954,-388.49177071849334,0.0,1.0,QI-improves-via-ripple
0.04,0.12,0.041999999999999996,4.0,-0.34653124320657197,-0.11440918262668369,0.06739526411657559,0.23132969034608378,-0.34683655328470336,0.6666070648689233,0.16012086110562143,0.03651509715390379,-0.11950939007706597,0.04099187233693536,-5.399029320791172,-14.966986459172576,0.33532934131736525,1.0,transition/marginal
0.04,0.12,0.041999999999999996,8.0,-0.2995780107655641,-0.1082466922661582,0.04007285974499089,0.1628415300546448,-0.2995312125413097,2.6657457120868826,0.3202007158417042,0.07302084664242336,-0.11950937178791576,0.04099188598535117,-9.046255523591833,-25.434184016087485,0.0,1.0,quiet-window-lost
0.04,0.12,0.041999999999999996,16.0,-0.2829476757597646,-0.09471798609479815,0.02695810564663024,0.29326047358834245,-0.2759365718459496,10.65185202491524,0.6400746081804624,0.1459662164386216,-0.11950713293389945,0.04099086928830487,-23.83433732947535,-61.104970475654554,0.0,1.0,quiet-window-lost
