t,phase,core_line_target_Tkk,core_line_nmc_Tkk,core_line_infra_Tkk,access_mean_target_Tkk,access_mean_nmc_Tkk,access_mean_infra_Tkk,support_mean_target_Tkk,support_mean_nmc_Tkk,support_mean_infra_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_Tkk,support_ring_mean_infra_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_Tkk,shoulder_mean_infra_Tkk
34.125,B_setup,-8.025304986289239e-05,0.0,-8.025304986289239e-05,-0.00017125321362548664,0.0,-0.00017125321362548664,-0.0011787900839622804,0.0,-0.0011787900839622804,-0.007649033913841896,0.0,-0.007649033913841896,-0.0023887391435140235,0.0,-0.0023887391435140235
35.34375,B_setup,-7.499618189832882e-05,0.0,-7.499618189832882e-05,-0.00014157285710555053,0.0,-0.00014157285710555053,-0.00048618292311901497,0.0,-0.00048618292311901497,-0.00626668825400278,0.0,-0.00626668825400278,-0.001953573662169658,0.0,-0.001953573662169658
36.5625,B_setup,-7.00184509649195e-05,0.0,-7.00184509649195e-05,-0.00011295886575015486,0.0,-0.00011295886575015486,0.0001868728993240661,0.0,0.0001868728993240661,-0.004932399793238326,0.0,-0.004932399793238326,-0.0015274371239319508,0.0,-0.0015274371239319508
37.78125,B_setup,-6.532279943422532e-05,0.0,-6.532279943422532e-05,-8.544633878208104e-05,0.0,-8.544633878208104e-05,0.000839347830067314,0.0,0.000839347830067314,-0.0036479343546280954,0.0,-0.0036479343546280954,-0.0011115370646901685,0.0,-0.0011115370646901685
39.0,B_setup,-6.090806766444666e-05,0.0,-6.090806766444666e-05,-5.9054087246069135e-05,0.0,-5.9054087246069135e-05,0.0014705238426405104,0.0,0.0014705238426405104,-0.002414306586804848,0.0,-0.002414306586804848,-0.000706843420623831,0.0,-0.000706843420623831
40.21875,B_setup,-5.676971223810645e-05,0.0,-5.676971223810645e-05,-3.378742398923151e-05,0.0,-3.378742398923151e-05,0.0020799425075023396,0.0,0.0020799425075023396,-0.001231906181156103,0.0,-0.001231906181156103,-0.0003141143429113123,0.0,-0.0003141143429113123
41.4375,B_setup,-5.2900481067259885e-05,0.0,-5.2900481067259885e-05,-9.640784343402155e-06,0.0,-9.640784343402155e-06,0.0026673561418935746,0.0,0.0026673561418935746,-0.00010061684051375732,0.0,-0.00010061684051375732,6.607694086191287e-05,0.0,6.607694086191287e-05
42.65625,B_setup,-4.929102893198816e-05,0.0,-4.929102893198816e-05,1.3399888023912696e-05,0.0,1.3399888023912696e-05,0.0032326833100525133,0.0,0.0032326833100525133,0.000980075080161121,0.0,0.000980075080161121,0.00043331552907687946,0.0,0.00043331552907687946
43.875,B_setup,-4.593046410831761e-05,0.0,-4.593046410831761e-05,3.5355027434865384e-05,0.0,3.5355027434865384e-05,0.0037759694073261473,0.0,0.0037759694073261473,0.0020109840513025867,0.0,0.0020109840513025867,0.0007873194826251688,0.0,0.0007873194826251688
45.09375,B_setup,-4.2806822402413466e-05,0.0,-4.2806822402413466e-05,5.62496195245791e-05,0.0,5.62496195245791e-05,0.0042973526311021765,0.0,0.0042973526311021765,0.0029931417194579476,0.0,0.0029931417194579476,0.0011279163620472304,0.0,0.0011279163620472304
46.3125,B_setup,-3.990746917462321e-05,0.0,-3.990746917462321e-05,7.611165938743607e-05,0.0,7.611165938743607e-05,0.004797035315253127,0.0,0.004797035315253127,0.0039277261005741795,0.0,0.0039277261005741795,0.0014550220742743291,0.0,0.0014550220742743291
47.53125,B_setup,-3.7219432949125204e-05,0.0,-3.7219432949125204e-05,9.497088035556954e-05,0.0,9.497088035556954e-05,0.005275260372976051,0.0,0.005275260372976051,0.00481600302580088,0.0,0.00481600302580088,0.001768622230390823,0.0,0.001768622230390823
49.96875,B_setup,-3.242530964438771e-05,0.0,-3.242530964438771e-05,0.0001298025769384843,0.0,0.0001298025769384843,0.00616840323471358,0.0,0.00616840323471358,0.006458863485753531,0.0,0.006458863485753531,0.002355502782445534,0.0,0.002355502782445534
51.1875,B_setup,-3.0293758066157037e-05,0.0,-3.0293758066157037e-05,0.000145835090349426,0.0,0.000145835090349426,0.006583860575191131,0.0,0.006583860575191131,0.007216041810768324,0.0,0.007216041810768324,0.0026289703580101307,0.0,0.0026289703580101307
52.40625,B_setup,-2.832288317243366e-05,0.0,-2.832288317243366e-05,0.00016098381392389507,0.0,0.00016098381392389507,0.006978920571350611,0.0,0.006978920571350611,0.00793205333861679,0.0,0.00793205333861679,0.0028892862888867522,0.0,0.0028892862888867522
53.625,B_setup,-2.650107175613254e-05,0.0,-2.650107175613254e-05,0.00017527585764553816,0.0,0.00017527585764553816,0.007353822435513811,0.0,0.007353822435513811,0.00860807778994795,0.0,0.00860807778994795,0.0031365903692638893,0.0,0.0031365903692638893
54.84375,B_setup,-2.4817294396691988e-05,0.0,-2.4817294396691988e-05,0.00018873671269922852,0.0,0.00018873671269922852,0.007708785473235201,0.0,0.007708785473235201,0.009245226140894434,0.0,0.009245226140894434,0.0033710290715196225,0.0,0.0033710290715196225
56.0625,B_setup,-2.3261140525174636e-05,0.0,-2.3261140525174636e-05,0.0002013901575140994,0.0,0.0002013901575140994,0.008044007824744067,0.0,0.008044007824744067,0.009844535916042943,0.0,0.009844535916042943,0.0035927513619078005,0.0,0.0035927513619078005
57.28125,B_setup,-2.1822834630587176e-05,0.0,-2.1822834630587176e-05,0.00021325823708429333,0.0,0.00021325823708429333,0.008359666590029971,0.0,0.008359666590029971,0.010406969879361436,0.0,0.010406969879361436,0.0038019057225847307,0.0,0.0038019057225847307
58.5,B_setup,-2.049323774424558e-05,0.0,-2.049323774424558e-05,0.00022436129900411432,0.0,0.00022436129900411432,0.008655919020319739,0.0,0.008655919020319739,0.010933417365370783,0.0,0.010933417365370783,0.00399863817821263,0.0,0.00399863817821263
59.71875,B_setup,-1.92638376922379e-05,0.0,-1.92638376922379e-05,0.00023471807222217483,0.0,0.00023471807222217483,0.008932904507199349,0.0,0.008932904507199349,0.01142469760861264,0.0,0.01142469760861264,0.0041830911457854175,0.0,0.0041830911457854175
60.9375,B_setup,-1.8126731015820707e-05,0.0,-1.8126731015820707e-05,0.00024434577686678307,0.0,0.00024434577686678307,0.009190747145097778,0.0,0.009190747145097778,0.01188156453568346,0.0,0.01188156453568346,0.004355402947631651,0.0,0.004355402947631651
62.15625,B_setup,-1.7074598934275808e-05,0.0,-1.7074598934275808e-05,0.00025326025558507513,0.0,0.00025326025558507513,0.009429558682553485,0.0,0.009429558682553485,0.012304712579016094,0.0,0.012304712579016094,0.0045157078485328645,0.0,0.0045157078485328645
63.375,B_setup,-1.610067926752187e-05,0.0,-1.610067926752187e-05,0.0002614761186619425,0.0,0.0002614761186619425,0.009649441712401154,0.0,0.009649441712401154,0.012694783154621936,0.0,0.012694783154621936,0.0046641364977537516,0.0,0.0046641364977537516
64.59375,B_setup,-1.5198735843567767e-05,0.0,-1.5198735843567767e-05,0.0002690068967479079,0.0,0.0002690068967479079,0.009850492980850965,0.0,0.009850492980850965,0.01305237151738155,0.0,0.01305237151738155,0.00480081667503585,0.0,0.00480081667503585
65.8125,B_setup,-1.4363026585949643e-05,0.0,-1.4363026585949643e-05,0.00027586519634532555,0.0,0.00027586519634532555,0.010032806720693432,0.0,0.010032806720693432,0.013378033767911182,0.0,0.013378033767911182,0.004925874256018169,0.0,0.004925874256018169
67.03125,B_setup,-1.3588271201075527e-05,0.0,-1.3588271201075527e-05,0.00028206285430274625,0.0,0.00028206285430274625,0.010196477934974461,0.0,0.010196477934974461,0.013672293835540212,0.0,0.013672293835540212,0.005039434327040886,0.0,0.005039434327040886
69.46875,B_setup,-1.2202618481775945e-05,0.0,-1.2202618481775945e-05,0.00029252064243311923,0.0,0.00029252064243311923,0.010468295570162413,0.0,0.010468295570162413,0.01416858297758794,0.0,0.01416858297758794,0.0052325656239615185,0.0,0.0052325656239615185
70.6875,B_setup,-1.1583185692274636e-05,0.0,-1.1583185692274636e-05,0.00029680192274286483,0.0,0.00029680192274286483,0.010576663680754824,0.0,0.010576663680754824,0.014371559123197656,0.0,0.014371559123197656,0.005312394126256183,0.0,0.005312394126256183
71.90625,B_setup,-1.1007577186364656e-05,0.0,-1.1007577186364656e-05,0.00030046512772416624,0.0,0.00030046512772416624,0.010666838149858157,0.0,0.010666838149858157,0.01454503932536096,0.0,0.01454503932536096,0.005381242169948318,0.0,0.005381242169948318
73.125,B_setup,-1.0472362166669895e-05,0.0,-1.0472362166669895e-05,0.00030352036707721015,0.0,0.00030352036707721015,0.010738962143075436,0.0,0.010738962143075436,0.014689482934127727,0.0,0.014689482934127727,0.005439249388045377,0.0,0.005439249388045377
74.34375,B_setup,-9.974397231249658e-06,0.0,-9.974397231249658e-06,0.000305977771971436,0.0,0.000305977771971436,0.010793195966314454,0.0,0.010793195966314454,0.014805353078966703,0.0,0.014805353078966703,0.005486561906597792,0.0,0.005486561906597792
75.5625,B_setup,-9.510802643990196e-06,0.0,-9.510802643990196e-06,0.00030784759545715866,0.0,0.00030784759545715866,0.010829719058415142,0.0,0.010829719058415142,0.014893121242478512,0.0,0.014893121242478512,0.005523333400055737,0.0,0.005523333400055737
76.78125,B_setup,-9.07894027646588e-06,0.0,-9.07894027646588e-06,0.0003091403032167859,0.0,0.0003091403032167859,0.010848731758205672,0.0,0.010848731758205672,0.014953271392805506,0.0,0.014953271392805506,0.005549726061063882,0.0,0.005549726061063882
78.0,B_setup,-8.676393181767702e-06,0.0,-8.676393181767702e-06,0.0003098666547998416,0.0,0.0003098666547998416,0.010850456848216082,0.0,0.010850456848216082,0.014986303679956969,0.0,0.014986303679956969,0.0055659114779081,0.0,0.0055659114779081
79.21875,B_setup,-8.300946739569865e-06,0.0,-8.300946739569865e-06,0.00031003777557670305,0.0,0.00031003777557670305,0.010835140879184111,0.0,0.010835140879184111,0.014992737705644105,0.0,0.014992737705644105,0.005572071415192815,0.0,0.005572071415192815
80.4375,B_setup,-7.950571298090529e-06,0.0,-7.950571298090529e-06,0.00030966521971070794,0.0,0.00030966521971070794,0.010803055280873606,0.0,0.010803055280873606,0.014973115379338934,0.0,0.014973115379338934,0.005568398495222424,0.0,0.005568398495222424
81.65625,B_setup,-7.623406230004616e-06,0.0,-7.623406230004616e-06,0.0003087610244903764,0.0,0.0003087610244903764,0.01075449726570531,0.0,0.01075449726570531,0.014928003375411782,0.0,0.014928003375411782,0.005555096779067286,0.0,0.005555096779067286
82.875,B_setup,-7.317745314113236e-06,0.0,-7.317745314113236e-06,0.0003073377563920293,0.0,0.0003073377563920293,0.010689790532368433,0.0,0.010689790532368433,0.014857995207590353,0.0,0.014857995207590353,0.00553238224748484,0.0,0.00553238224748484
84.09375,B_setup,-7.032023353761646e-06,0.0,-7.032023353761646e-06,0.0003054085492565464,0.0,0.0003054085492565464,0.010609285777011864,0.0,0.010609285777011864,0.014763712937798545,0.0,0.014763712937798545,0.005500483182799759,0.0,0.005500483182799759
85.3125,B_setup,-6.764803942670865e-06,0.0,-6.764803942670865e-06,0.00030298713497120127,0.0,0.00030298713497120127,0.010513361019867527,0.0,0.010513361019867527,0.014645808536820864,0.0,0.014645808536820864,0.005459640453571469,0.0,0.005459640453571469
86.53125,B_setup,-6.5147682916853286e-06,0.0,-6.5147682916853286e-06,0.0003000878670461147,0.0,0.0003000878670461147,0.010402421755281095,0.0,0.010402421755281095,0.014504964914311557,0.0,0.014504964914311557,0.005410107704435302,0.0,0.005410107704435302
88.96875,B_setup,-6.061500921969478e-06,0.0,-6.061500921969478e-06,0.0002929163872210805,0.0,0.0002929163872210805,0.010137258779768645,0.0,0.010137258779768645,0.014157350341770196,0.0,0.014157350341770196,0.00528605110342927,0.0,0.00528605110342927
90.1875,B_setup,-5.856132362890991e-06,0.0,-5.856132362890991e-06,0.00028867611079962265,0.0,0.00028867611079962265,0.009983982465874279,0.0,0.009983982465874279,0.013952104891418526,0.0,0.013952104891418526,0.005212098860579127,0.0,0.005212098860579127
91.40625,B_setup,-5.6636576865960805e-06,0.0,-5.6636576865960805e-06,0.00028402185513493196,0.0,0.00028402185513493196,0.009817585629834183,0.0,0.009817585629834183,0.013726971237355296,0.0,0.013726971237355296,0.00513059958071712,0.0,0.00513059958071712
92.625,B_setup,-5.483210116374029e-06,0.0,-5.483210116374029e-06,0.0002789712132100372,0.0,0.0002789712132100372,0.009638607763475894,0.0,0.009638607763475894,0.013482792056850481,0.0,0.013482792056850481,0.005041870529990501,0.0,0.005041870529990501
93.84375,B_setup,-5.3139913606579365e-06,0.0,-5.3139913606579365e-06,0.00027354241273318144,0.0,0.00027354241273318144,0.009447613468188653,0.0,0.009447613468188653,0.01322044114884515,0.0,0.01322044114884515,0.004946241073875466,0.0,0.004946241073875466
95.0625,B_setup,-5.1552657767566375e-06,0.0,-5.1552657767566375e-06,0.000267754300174064,0.0,0.000267754300174064,0.009245191588670015,0.0,0.009245191588670015,0.012940822613380896,0.0,0.012940822613380896,0.004844052294900126,0.0,0.004844052294900126
96.28125,B_setup,-5.00635505411407e-06,0.0,-5.00635505411407e-06,0.0002616263204715279,0.0,0.0002616263204715279,0.00903195423160527,0.0,0.00903195423160527,0.012644869827346698,0.0,0.012644869827346698,0.004735656543389777,0.0,0.004735656543389777
97.5,B_setup,-4.866633369957287e-06,0.0,-4.866633369957287e-06,0.0002551784927080992,0.0,0.0002551784927080992,0.008808535676446806,0.0,0.008808535676446806,0.012333544230264238,0.0,0.012333544230264238,0.00462141692506812,0.0,0.00462141692506812
98.71875,B_setup,-4.735522973711772e-06,0.0,-4.735522973711772e-06,0.00024843138203705387,0.0,0.00024843138203705387,0.008575591185353762,0.0,0.008575591185353762,0.012007833933400101,0.0,0.012007833933400101,0.004501706729349161,0.0,0.004501706729349161
99.9375,B_setup,-4.612490161065571e-06,0.0,-4.612490161065571e-06,0.0002414060681382404,0.0,0.0002414060681382404,0.008333795719254166,0.0,0.008333795719254166,0.01166875216509096,0.0,0.01166875216509096,0.004376908802146457,0.0,0.004376908802146457
101.15625,B_setup,-4.497041600978063e-06,0.0,-4.497041600978063e-06,0.00023412411047030665,0.0,0.00023412411047030665,0.008083842566902906,0.0,0.008083842566902906,0.011317335564796634,0.0,0.011317335564796634,0.004247414867012056,0.0,0.004247414867012056
102.375,B_setup,-4.388720982994917e-06,0.0,-4.388720982994917e-06,0.00022660751057885047,0.0,0.00022660751057885047,0.00782644189372837,0.0,0.00782644189372837,0.010954642338054944,0.0,0.010954642338054944,0.004113624798398513,0.0,0.004113624798398513
103.59375,B_setup,-4.287105954686786e-06,0.0,-4.287105954686786e-06,0.00021887867171334232,0.0,0.00021887867171334232,0.007562319217187665,0.0,0.007562319217187665,0.010581750284199373,0.0,0.010581750284199373,0.0039759458508148516,0.0,0.0039759458508148516
104.8125,B_setup,-4.191805321721184e-06,0.0,-4.191805321721184e-06,0.00021096035599846852,0.0,0.00021096035599846852,0.00729221381528411,0.0,0.00729221381528411,0.01019975470841478,0.0,0.01019975470841478,0.0038347918476225006,0.0,0.0038347918476225006
106.03125,B_setup,-4.102456485775915e-06,0.0,-4.102456485775915e-06,0.0002028756393998942,0.0,0.0002028756393998942,0.007016877074839007,0.0,0.007016877074839007,0.009809766229442905,0.0,0.009809766229442905,0.0036905823331904314,0.0,0.0036905823331904314
108.46875,B_setup,-3.940292902203763e-06,0.0,-3.940292902203763e-06,0.0001863005928447473,0.0,0.0001863005928447473,0.006453565389837731,0.0,0.006453565389837731,0.009010315808812952,0.0,0.009010315808812952,0.003394698239064239,0.0,0.003394698239064239
109.6875,B_setup,-3.866875765132062e-06,0.0,-3.866875765132062e-06,0.0001778575524900945,0.0,0.0001778575524900945,0.006167138184342529,0.0,0.006167138184342529,0.008603130700731584,0.0,0.008603130700731584,0.0032438832831802778,0.0,0.0032438832831802778
110.90625,B_setup,-3.7982018490135607e-06,0.0,-3.7982018490135607e-06,0.00016934258862840693,0.0,0.00016934258862840693,0.005878571497053382,0.0,0.005878571497053382,0.008192501415659704,0.0,0.008192501415659704,0.0030917301701314944,0.0,0.0030917301701314944
112.125,B_setup,-3.73401993826106e-06,0.0,-3.73401993826106e-06,0.00016077960985025382,0.0,0.00016077960985025382,0.005588650828778927,0.0,0.005588650828778927,0.007779579366258833,0.0,0.007779579366258833,0.0029386733058834515,0.0,0.0029386733058834515
113.34375,B_setup,-3.674095889447108e-06,0.0,-3.674095889447108e-06,0.00015219253484969548,0.0,0.00015219253484969548,0.005298162975787472,0.0,0.005298162975787472,0.007365516538680573,0.0,0.007365516538680573,0.002785147165412745,0.0,0.002785147165412745
114.5625,B_setup,-3.6182111967752112e-06,0.0,-3.6182111967752112e-06,0.0001436052382490356,0.0,0.0001436052382490356,0.005007894136295497,0.0,0.005007894136295497,0.006951462868167638,0.0,0.006951462868167638,0.002631585289954907,0.0,0.002631585289954907
115.78125,B_setup,-3.5661616601331075e-06,0.0,-3.5661616601331075e-06,0.00013504149596588137,0.0,0.00013504149596588137,0.004718628007443794,0.0,0.004718628007443794,0.006538563593259656,0.0,0.006538563593259656,0.0024784192762222356,0.0,0.0024784192762222356
117.0,B_setup,-3.517756144833642e-06,0.0,-3.517756144833642e-06,0.00012652493032290466,0.0,0.00012652493032290466,0.004431143878827334,0.0,0.004431143878827334,0.006127956598158772,0.0,0.006127956598158772,0.0023260777610003692,0.0,0.0023260777610003692
118.21875,B_setup,-3.4728154225373965e-06,0.0,-3.4728154225373965e-06,0.00011807895509689417,0.0,0.00011807895509689417,0.004146214728568188,0.0,0.004146214728568188,0.005720769752635594,0.0,0.005720769752635594,0.002174985404488507,0.0,0.002174985404488507
119.4375,B_setup,-3.431171084197426e-06,0.0,-3.431171084197426e-06,0.00010972672069961445,0.0,0.00010972672069961445,0.003864605327837488,0.0,0.003864605327837488,0.005318118258678106,0.0,0.005318118258678106,0.0020255618757022273,0.0,0.0020255618757022273
120.65625,B_setup,-3.392664516192694e-06,0.0,-3.392664516192694e-06,0.00010149105967921562,0.0,0.00010149105967921562,0.0035870703596412915,0.0,0.0035870703596412915,0.004921102012902767,0.0,0.004921102012902767,0.0018782208432096632,0.0,0.0018782208432096632
121.875,B_setup,-3.357145931663463e-06,0.0,-3.357145931663463e-06,9.339443272676433e-05,0.0,9.339443272676433e-05,0.003314352557585613,0.0,0.003314352557585613,0.004530802993556307,0.0,0.004530802993556307,0.0017333689744212575,0.0,0.0017333689744212575
123.09375,B_setup,-3.324473449693529e-06,0.0,-3.324473449693529e-06,8.545887536801917e-05,0.0,8.545887536801917e-05,0.003047180870227513,0.0,0.003047180870227513,0.004148282680737826,0.0,0.004148282680737826,0.0015914049466008932,0.0,0.0015914049466008932
124.3125,B_setup,-3.2945122153868297e-06,0.0,-3.2945122153868297e-06,7.770594551640088e-05,0.0,7.770594551640088e-05,0.002786268656500977,0.0,0.002786268656500977,0.0037745795182610414,0.0,0.0037745795182610414,0.0014527184727116849,0.0,0.0014527184727116849
125.53125,B_setup,-3.267133554517669e-06,0.0,-3.267133554517669e-06,7.015667205797277e-05,0.0,7.015667205797277e-05,0.002532311917578396,0.0,0.002532311917578396,0.003410706425355944,0.0,0.003410706425355944,0.001317689345153385,0.0,0.001317689345153385
127.96875,B_setup,-3.2196352841952357e-06,0.0,-3.2196352841952357e-06,5.5750264784887924e-05,0.0,5.5750264784887924e-05,0.002047951767869054,0.0,0.002047951767869054,0.0027163599848150795,0.0,0.0027163599848150795,0.0010600671074107574,0.0,0.0010600671074107574
129.1875,B_setup,-3.199281993584794e-06,0.0,-3.199281993584794e-06,4.8932098600856035e-05,0.0,4.8932098600856035e-05,0.0018188382708451824,0.0,0.0018188382708451824,0.0023877633133188906,0.0,0.0023877633133188906,0.0009381756828940636,0.0,0.0009381756828940636
130.40625,B_setup,-3.181042379513832e-06,0.0,-3.181042379513832e-06,4.239543104390909e-05,0.0,4.239543104390909e-05,0.0015992568763012666,0.0,0.0015992568763012666,0.002072745559800123,0.0,0.002072745559800123,0.0008213432359088852,0.0,0.0008213432359088852
131.625,B_setup,-3.1648068229633307e-06,0.0,-3.1648068229633307e-06,3.615792206757005e-05,0.0,3.615792206757005e-05,0.0013897919065632342,0.0,0.0013897919065632342,0.0017721569835783251,0.0,0.0017721569835783251,0.0007098864448935555,0.0,0.0007098864448935555
132.84375,B_setup,-3.150467249174924e-06,0.0,-3.150467249174924e-06,3.0236424679027604e-05,0.0,3.0236424679027604e-05,0.0011910007637585404,0.0,0.0011910007637585404,0.0014868088638485396,0.0,0.0014868088638485396,0.0006041068696155409,0.0,0.0006041068696155409
134.0625,B_setup,-3.1379163897589327e-06,0.0,-3.1379163897589327e-06,2.4646945068113696e-05,0.0,2.4646945068113696e-05,0.0010034125536805205,0.0,0.0010034125536805205,0.0012174715680799554,0.0,0.0012174715680799554,0.0005042902007399914,0.0,0.0005042902007399914
135.28125,B_setup,-3.1270470474535264e-06,0.0,-3.1270470474535264e-06,1.9404604923106096e-05,0.0,1.9404604923106096e-05,0.0008275267829610667,0.0,0.0008275267829610667,0.0009648727259581077,0.0,0.0009648727259581077,0.0004107055495750693,0.0,0.0004107055495750693
136.5,B_setup,-3.117751362526141e-06,0.0,-3.117751362526141e-06,1.452360604393836e-05,0.0,1.452360604393836e-05,0.0006638121332086549,0.0,0.0006638121332086549,0.000729695514282734,0.0,0.000729695514282734,0.00032360478049748165,0.0,0.00032360478049748165
137.71875,B_setup,-3.1099200803361853e-06,0.0,-3.1099200803361853e-06,1.0017197354190842e-05,0.0,1.0017197354190842e-05,0.0005127053155065203,0.0,0.0005127053155065203,0.0005125770578003055,0.0,0.0005125770578003055,0.00024322188849679104,0.0,0.00024322188849679104
138.9375,B_setup,-3.10344182109134e-06,0.0,-3.10344182109134e-06,5.897644402698741e-06,0.0,5.897644402698741e-06,0.0003746100083855315,0.0,0.0003746100083855315,0.0003141069504833376,0.0,0.0003141069504833376,0.0001697724242091468,0.0,0.0001697724242091468
140.15625,B_setup,-3.098202353482568e-06,0.0,-3.098202353482568e-06,2.1762014349451515e-06,0.0,2.1762014349451515e-06,0.00024989588208879657,0.0,0.00024989588208879657,0.00013482590126746077,0.0,0.00013482590126746077,0.00010345296874129841,0.0,0.00010345296874129841
141.375,B_setup,-3.0940838755697544e-06,0.0,-3.0940838755697544e-06,-1.1369138977181675e-06,0.0,-1.1369138977181675e-06,0.00013889771162768727,0.0,0.00013889771162768727,-2.4775492282665945e-05,0.0,-2.4775492282665945e-05,4.4440660509925354e-05,0.0,4.4440660509925354e-05
142.59375,B_setup,-3.090964307428494e-06,0.0,-3.090964307428494e-06,-4.032543135311056e-06,0.0,-4.032543135311056e-06,4.191458079349966e-05,0.0,4.191458079349966e-05,-0.00016425783948534187,0.0,-0.00016425783948534187,-7.1072237605115945e-06,0.0,-7.1072237605115945e-06
143.8125,B_setup,-3.0887166020675844e-06,0.0,-3.0887166020675844e-06,-6.502606871234562e-06,0.0,-6.502606871234562e-06,-4.0790821067048275e-05,0.0,-4.0790821067048275e-05,-0.00028323391895807454,0.0,-0.00028323391895807454,-5.105363183056091e-05,0.0,-5.105363183056091e-05
145.03125,B_setup,-3.087208082674854e-06,0.0,-3.087208082674854e-06,-8.54012185152965e-06,0.0,-8.54012185152965e-06,-0.0001089928080788576,0.0,-0.0001089928080788576,-0.00038136950632401256,0.0,-0.00038136950632401256,-8.728204058403844e-05,0.0,-8.728204058403844e-05
147.46875,B_setup,-3.0858460359438136e-06,0.0,-3.0858460359438136e-06,-1.1295136466578338e-05,0.0,-1.1295136466578338e-05,-0.0002011717982844302,0.0,-0.0002011717982844302,-0.0005140513089545601,0.0,-0.0005140513089545601,-0.0001362228196128151,0.0,-0.0001362228196128151
148.6875,B_setup,-3.0856936270679784e-06,0.0,-3.0856936270679784e-06,-2.332776343751983e-05,1.2088625446134253e-06,-2.453662598213326e-05,-0.00032684825259184135,-0.0001361246650486693,-0.00019072358754317206,-0.0007386033210194765,-0.00048794586817235545,-0.000250657452847121,-0.00020628725903679967,-0.00011108082700326677,-9.520643203353287e-05
149.90625,B_setup,-3.0856816928358932e-06,0.0,-3.0856816928358932e-06,-0.00015036885407482636,1.183566278793275e-05,-0.0001622045168627591,-0.0010097414955888469,-0.00145871957538174,0.0004489780797928927,-0.001898888235056374,-0.004153479547076441,0.002254591312020067,-0.0005168962537157734,-0.0009691899899382935,0.0004522937362225198
151.125,R_open,-9.798582531033578e-05,8.04742715201423e-06,-0.00010603325246235001,-0.0006210203734614269,-6.712472493282791e-05,-0.000553895648528599,-0.0023127508769015667,-0.0031283177471207128,0.0008155668702191456,-0.003718516991276955,-0.004599758962696805,0.0008812419714198504,-0.0008691212818869662,-6.636436694040039e-06,-0.000862484845192926
152.34375,R_open,-0.0005340347085361768,3.559085240422907e-05,-0.0005696255609404059,-0.0012665266785627058,-0.0006404138284114015,-0.0006261128501513042,-0.0025759816527579694,-0.003108685481311535,0.0005327038285535651,-0.0033265459319236318,-0.0010211484910465905,-0.0023053974408770413,-0.0005560684094165914,-2.664709246439254e-05,-0.0005294213169521995
153.5625,R_open,-0.0010288401110649242,-0.000302229511277729,-0.0007266105997871952,-0.001424977171055792,-0.0012934525472817328,-0.00013152462377405926,-0.0013914919632516088,-0.001531789203665249,0.00014029724041364066,-0.00103749617595203,0.0014245762403757266,-0.0024620724163277566,5.956119834803432e-05,0.0004840465081600486,-0.00042448530981201496
154.78125,R_open,-0.0012045864684065571,-0.0008717410718872461,-0.000332845396519311,-0.001217296771514509,-0.001032478191261885,-0.00018481858025262398,-0.0006066055631752467,-0.0011328662536076734,0.0005262606904324267,1.0720154923378168e-05,-0.00046529029551052066,0.0004760104504338989,0.00021539834387843568,4.143186901616106e-05,0.00017396647486227456
156.0,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.001139826661141487,-0.001043030130504141,-9.67965306373461e-05,-0.0007260601219188676,-0.0004646996786459399,-0.00026136044327292773,-0.0003726107370412918,-0.000875462541870307,0.0005028518048290152,4.357242365957797e-05,-1.9228054388357095e-05,6.280047804793504e-05
157.21875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011597348423896953,-0.0011045804586599615,-5.515438372973372e-05,-0.000887041907525739,-0.00042447346291621624,-0.0004625684446095229,-0.000659383154844366,0.000864425744590361,-0.0015238088994347272,-4.1727148045715046e-05,-1.6567183773311987e-05,-2.5159964272403097e-05
158.4375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
159.65625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
160.875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
162.09375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
