A_open_ring_comp,A_support_setup_reset,A_shoulder_setup_reset,support_full_residual_ratio,support_ring_full_residual_ratio,shoulder_full_residual_ratio,access_full_residual_ratio,core_full_residual_ratio,support_ring_setup_reset_ratio,shoulder_setup_reset_ratio,support_setup_reset_ratio,support_ring_open_residual_neg_fraction,shoulder_open_neg_fraction_carried_by_nmc,score
0.0035,0.024,0.01,2.6072997927251556,1.2423797363885751,0.9898083241964479,2.899615638402469,2.7931166969779206,1.2889888456124714,1.006851363369659,2.5190239800004264,1.5535096513620636,0.42206662750438684,2.0433625609828696
0.004,0.024,0.01,2.6117981274376176,1.244758513677326,0.9898083405354798,2.9016144911188757,2.7931169663094924,1.2889888456124714,1.006851363369659,2.5190239800004264,1.5535096513620636,0.42206662750438684,2.04749222596561
0.0035,0.022,0.016,2.330012815745661,1.1100098452938574,1.948525752549732,2.7647016379571183,2.793074384813035,1.1515247121207164,1.9645421644051373,2.2402960316847147,1.5535096513620636,0.42206662750438684,2.0485761675406566
0.0045,0.024,0.01,2.6162964621500797,1.2471373491950843,0.9898083568745113,2.903613343835282,2.7931172356410645,1.2889888456124714,1.006851363369659,2.5190239800004264,1.5535096513620636,0.42206662750438684,2.0516736894540286
0.005,0.024,0.01,2.6207947968625422,1.2495162429439888,0.9898083732135433,2.905612196551689,2.7931175049726362,1.2889888456124714,1.006851363369659,2.5190239800004264,1.5535096513620636,0.42206662750438684,2.055906952279651
0.0,0.024,0.013,2.576142761916899,1.2271812765590542,1.4467152443097036,2.8856236825634998,2.7931148116851334,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.0579802629995254
0.004,0.022,0.016,2.3344285979382993,1.1123534555291827,1.9485257709609203,2.766675342202493,2.7930746541405265,1.1515247121207164,1.9645421644051373,2.2402960316847147,1.5535096513620636,0.42206662750438684,2.060002820757068
0.0055,0.024,0.01,2.6252931315750043,1.251895194926177,0.9898083895525752,2.907611049268095,2.793117774304208,1.2889888456124714,1.006851363369659,2.5190239800004264,1.5535096513620636,0.42206662750438684,2.060192015274069
0.0005,0.024,0.013,2.5806411954719874,1.2295600230775077,1.4467152617082566,2.887622535282242,2.793115081016705,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.061757463493037
0.006,0.024,0.01,2.6297914662874664,1.2542742051437878,0.9898084058916071,2.909609901984502,2.7931180436357796,1.2889888456124714,1.006851363369659,2.5190239800004264,1.5535096513620636,0.42206662750438684,2.064528879268933
0.001,0.024,0.013,2.5851396290270765,1.2319388278280166,1.4467152791068085,2.889621388000984,2.7931153503482773,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.065586462208375
0.0015,0.024,0.013,2.5896380625821656,1.234317690812719,1.4467152965053613,2.891620240719727,2.793115619679849,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.0694672599770376
0.0045,0.022,0.016,2.3388443801309373,1.114697122323076,1.9485257893721084,2.768649046447867,2.7930749234680188,1.1515247121207164,1.9645421644051373,2.2402960316847147,1.5535096513620636,0.42206662750438684,2.071518451527478
0.002,0.024,0.013,2.594136496137254,1.2366966120337528,1.4467153139039137,2.893619093438469,2.7931158890114207,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.073399857630581
0.0025,0.024,0.013,2.5986349296923437,1.2390755914932572,1.4467153313024663,2.895617946157212,2.7931161583429924,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.077384256000626
0.003,0.024,0.013,2.6031333632474323,1.2414546291933701,1.4467153487010187,2.897616798875954,2.793116427674564,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.0814204559188503
0.005,0.022,0.016,2.3432601623235754,1.1170408456775842,1.948525807783297,2.770622750693241,2.79307519279551,1.1515247121207164,1.9645421644051373,2.2402960316847147,1.5535096513620636,0.42206662750438684,2.083123060647079
0.0035,0.024,0.013,2.6076317968025218,1.2438337251362312,1.4467153660995713,2.8996156515946963,2.793116697006136,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.0855084582169967
0.004,0.024,0.013,2.612130230357611,1.2462128793239784,1.446715383498124,2.901614504313439,2.7931169663377076,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.0896482637268665
0.0045,0.024,0.013,2.6166286639126994,1.2485920917587519,1.4467154008966763,2.903613357032181,2.7931172356692797,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.0938398732803227
0.0055,0.022,0.016,2.3476759445162134,1.119384625594755,1.9485258261944856,2.7725964549386153,2.7930754621230016,1.1515247121207164,1.9645421644051373,2.2402960316847147,1.5535096513620636,0.42206662750438684,2.0948166489111193
0.005,0.024,0.013,2.6211270974677885,1.250971362442689,1.4467154182952293,2.9056122097509234,2.7931175050008514,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.09808328770929
0.0055,0.024,0.013,2.6256255310228775,1.2533506913779304,1.4467154356937815,2.9076110624696656,2.7931177743324227,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.1023785078457533
0.006,0.022,0.016,2.3520917267088515,1.1217284620766355,1.948525844605674,2.7745701591839897,2.793075731450494,1.1515247121207164,1.9645421644051373,2.2402960316847147,1.5535096513620636,0.42206662750438684,2.1065992171149057
0.006,0.024,0.013,2.630123964577966,1.2557300785666146,1.4467154530923343,2.9096099151884083,2.793118043663995,1.290499324759449,1.4634146069964673,2.519357778846245,1.5535096513620636,0.42206662750438684,2.1067255345217593
0.0,0.024,0.014,2.57625320254546,1.22766515758357,1.6091320015531907,2.885623686955458,2.7931148116945383,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.180900543978435
0.0005,0.024,0.014,2.5807516690490564,1.2300440297194606,1.609132019289934,2.8876225396749793,2.7931150810261096,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.1846810913146246
0.001,0.024,0.014,2.585250135552653,1.2324229600934116,1.6091320370266775,2.8896213923945004,2.7931153503576818,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.188513438718164
0.0015,0.024,0.014,2.58974860205625,1.2348019487075617,1.609132054763421,2.891620245114021,2.7931156196892535,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.1923975870206824
0.002,0.024,0.014,2.594247068559846,1.2371809955640498,1.6091320725001639,2.8936190978335428,2.793115889020825,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.196333537053867
0.0025,0.024,0.014,2.5987455350634425,1.2395601006650148,1.6091320902369077,2.8956179505530635,2.7931161583523973,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.200321289649471
0.003,0.024,0.014,2.603244001567039,1.2419392640125955,1.6091321079736507,2.897616803272584,2.793116427683969,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.2043608456393042
0.0035,0.024,0.014,2.6077424680706356,1.2443184856089307,1.6091321257103945,2.899615655992106,2.7931166970155403,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.208452205855241
0.004,0.024,0.014,2.612240934574232,1.2466977654561604,1.6091321434471375,2.9016145087116265,2.793116966347112,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.212595371129214
0.0045,0.024,0.014,2.6167394010778287,1.2490771035564225,1.609132161183881,2.9036133614311472,2.793117235678684,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.2167903422932187
0.005,0.024,0.014,2.6212378675814247,1.251456499911858,1.6091321789206245,2.905612214150669,2.793117505010256,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.2210371201793113
0.0055,0.024,0.014,2.6257363340850217,1.2538359545246056,1.609132196657368,2.9076110668701896,2.7931177743418276,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.2253357056196093
0.006,0.024,0.014,2.6302348005886182,1.2562154673968045,1.6091322143941114,2.9096099195897103,2.7931180436733998,1.2910029225870796,1.6256368351940995,2.5194690484249596,1.5535096513620636,0.42206662750438684,2.22968609944629
0.006,0.02,0.018,2.082190610861458,0.9910448068550128,2.3060999000569913,2.6415773941165104,2.7930334205095226,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.2581093529627125
0.0055,0.02,0.018,2.07786172185872,0.9887377303357892,2.3060998809824205,2.6396297661809047,2.79303315118611,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.2601247576578127
0.005,0.02,0.018,2.0735328328559817,0.9864307086578119,2.306099861907851,2.637682138245298,2.7930328818626986,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.2643170113392337
0.0045,0.02,0.018,2.0692039438532435,0.9841237418191255,2.306099842833281,2.635734510309692,2.793032612539287,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.270685961436986
0.004,0.02,0.018,2.0648750548505053,0.9818168298177746,2.3060998237587107,2.633786882374086,2.793032343215875,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.2792314553919644
0.0,0.022,0.017,2.299208759962044,1.094076908910586,2.124854017354356,2.750885712584905,2.793072499529998,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.2839908992956284
0.0035,0.02,0.018,2.0605461658477666,0.9795099726518043,2.3060998046841408,2.63183925443848,2.793032073892463,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.28995334065594
0.0005,0.022,0.017,2.303624573903558,1.0964202550732467,2.1248540360941655,2.7528594168311074,2.7930727688574892,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.2947988905863608
0.003,0.02,0.018,2.0562172768450284,0.9772031703192591,2.3060997856095704,2.6298916265028733,2.7930318045690514,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.3028514646915674
0.001,0.022,0.017,2.3080403878450726,1.0987636577863689,2.1248540548339734,2.7548331210773087,2.7930730381849815,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.305695856275752
0.0,0.026,0.011,2.861650486220394,1.3649216371824253,1.1367579773079242,3.022267062139076,2.7931571251410703,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.3066480272098357
0.0005,0.026,0.011,2.8662293078133874,1.3673354534430646,1.1367579940055899,3.024290139332171,2.7931573944767223,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.313771540635564
0.0015,0.022,0.017,2.312456201786587,1.1011071170519995,2.1248540735737818,2.7568068253235105,2.793073307512473,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.316681797158728
0.0025,0.02,0.018,2.05188838784229,0.9748964228181839,2.306099766535001,2.6279439985672677,2.79303153524564,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.3179256749723787
0.001,0.026,0.011,2.8708081294063805,1.3697493296229832,1.1367580107032558,3.026313216525265,2.7931576638123743,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.320948664627973
0.0,0.026,0.012,2.8617636699910394,1.3654178208239762,1.2891349407039852,3.022267066638134,2.793157125150475,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.3261945241732613
0.002,0.022,0.017,2.316872015728101,1.103450632872186,2.12485409231359,2.7587805295697123,2.793073576839965,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.3277567140302655
0.0015,0.026,0.011,2.8753869509993737,1.372163265724412,1.1367580274009212,3.0283362937183593,2.7931579331480263,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.328179400055881
0.0005,0.026,0.012,2.866342522378249,1.3678317564195948,1.2891349577547353,3.0242901438320255,2.793157394486127,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.333321567703665
0.002,0.02,0.018,2.047559498839552,0.9725897301466241,2.306099747460431,2.625996370631661,2.793031265922228,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.335175818982773
0.002,0.026,0.011,2.879965772592367,1.3745772617495833,1.136758044098587,3.0303593709114542,2.793158202483678,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.3354637477881703
0.0025,0.022,0.017,2.3212878296696156,1.1057942052489753,2.1248541110533985,2.7607542338159146,2.7930738461674567,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.338920607685406
0.001,0.026,0.012,2.8709213747654587,1.3702457519402642,1.2891349748054854,3.0263132210259176,2.793157663821779,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.340502223579029
0.0025,0.026,0.011,2.88454459418536,1.3769913177007265,1.1367580607962524,3.0323824481045483,2.7931584718193303,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.3428017086937873
0.0015,0.026,0.012,2.875500227152669,1.3726598073882166,1.2891349918562354,3.02833629821981,2.793157933157431,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.3477364926682993
0.003,0.022,0.017,2.3257036436111296,1.1081378341844152,2.1248541297932073,2.7627279380621155,2.793074115494948,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.350173478919243
0.003,0.026,0.011,2.889123415778353,1.3794054335800752,1.1367580774939186,3.0344055252976427,2.793158741154982,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.3501932836417443
0.0,0.026,0.01,2.8615373039721304,1.364425500064921,0.9898091277388891,3.0222670576400184,2.7931571251316645,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.352541790669038
0.0015,0.02,0.018,2.0432306098368134,0.9702830923026246,2.3060997283858606,2.624048742696055,2.793030996598816,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.3546017442180336
0.002,0.026,0.012,2.8800790795398785,1.3750739227656832,1.2891350089069855,3.0303593754137017,2.7931582024930828,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.3550243758404883
0.0035,0.026,0.011,2.8937022373713464,1.3818196093898596,1.1367580941915838,3.0364286024907376,2.793159010490634,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.357638473501118
0.0005,0.026,0.01,2.8661160947713213,1.3668391970023481,0.9898091440779228,3.0242901348323152,2.793157394467316,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.3596617082759743
0.0035,0.022,0.017,2.3301194575526436,1.1104815196805526,2.1248541485330152,2.7647016423083173,2.79307438482244,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.361515328526929
0.0025,0.026,0.012,2.8846579319270886,1.3774880980748958,1.2891350259577359,3.032382452607594,2.7931584718287352,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.362365873964671
0.0,0.024,0.015,2.5763636447918645,1.2281490873060783,1.7764486541156153,2.885623691347417,2.7931148117039433,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.3626947892110555
0.004,0.026,0.011,2.8982810589643404,1.3842338451323115,1.13675811088925,3.038451679683832,2.7931592798262854,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.3651372791410497
0.0005,0.024,0.015,2.580862144244451,1.230528085072644,1.7764486721902075,2.887622544067717,2.793115081035515,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.366478684292822
0.001,0.026,0.01,2.870694885570512,1.3692529538532834,0.9898091604169569,3.0263132120246126,2.7931576638029685,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.366835234671616
0.003,0.026,0.012,2.8892367843142983,1.3799023333180858,1.289135043008486,3.0344055298014863,2.793158741164387,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.369760987909988
0.001,0.024,0.015,2.5853606436970376,1.2329071410832766,1.7764486902647998,2.8896213967880167,2.793115350367087,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.370314381287681
0.0045,0.026,0.011,2.9028598805573336,1.3866481408096634,1.1367581275869152,3.0404747568769266,2.793159549161938,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.372689701430744
0.004,0.022,0.017,2.3345352714941576,1.1128252617394359,2.1248541672728236,2.766675346554519,2.7930746541499314,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.3729461573036765
0.0015,0.026,0.01,2.875273676369703,1.371666770619958,0.9898091767559909,3.028336289216909,2.79315793313862,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.3740623707246558
0.0015,0.024,0.015,2.5898591431496243,1.2352862553401154,1.7764487083393923,2.891620249508316,2.793115619698659,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.3742018810273917
0.001,0.02,0.018,2.038901720834075,0.9679765092842306,2.306099709311291,2.6221011147604485,2.7930307272754042,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.3762032981843197
0.0035,0.026,0.012,2.8938156367015084,1.3823166284974857,1.289135060059236,3.0364286069953783,2.793159010500039,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.377209718545646
0.002,0.024,0.015,2.594357642602211,1.2376654278452988,1.7764487264139845,2.893619102228616,2.7931158890302306,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.378141184343776
0.005,0.026,0.011,2.9074387021503267,1.3890624964241467,1.136758144284581,3.0424978340700206,2.79315981849759,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.380295741239472
0.002,0.026,0.01,2.879852467168894,1.3740806473046019,0.989809193095025,3.0303593664092063,2.793158202474272,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.3813431173038455
0.0025,0.024,0.015,2.5988561420547978,1.2400446586009664,1.776448744488577,2.895617954948916,2.7931161583618023,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.3821322920687162
0.0045,0.022,0.017,2.338951085435672,1.1151690603631115,2.124854186012632,2.7686490508007204,2.7930749234774237,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.3844659660447545
0.004,0.026,0.012,2.8983944890887186,1.3847309836153268,1.2891350771099863,3.03845168418927,2.7931592798356903,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.3847120667409127
0.003,0.024,0.015,2.6033546415073845,1.2424239476092576,1.776448762563169,2.8976168076692157,2.793116427693374,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.386175205034155
0.0055,0.026,0.011,2.91201752374332,1.3914769119779935,1.136758160982247,3.0445209112631155,2.7931600878332414,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.387955399436569
0.0025,0.026,0.01,2.884431257968085,1.3764945839094476,0.9898092094340591,3.032382443601503,2.793158471809924,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.388677475278004
0.0035,0.024,0.015,2.6078531409599712,1.2448032948723113,1.7764487806377616,2.899615660389515,2.7931166970249457,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.3902699240720993
0.0045,0.026,0.012,2.9029733414759282,1.3871453986738422,1.2891350941607362,3.0404747613831624,2.793159549171343,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.3922680333651245
0.004,0.024,0.015,2.612351640412558,1.2471827003922675,1.7764487987123538,2.901614513109815,2.7931169663565174,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.3944164500146123
0.0,0.026,0.013,2.861876855284098,1.3659140509961187,1.4467162652520953,3.022267071137191,2.79315712515988,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.395240391043473
0.006,0.026,0.011,2.916596345336313,1.3938913874734358,1.1367581776799125,3.0465439884562104,2.793160357168894,1.4339006564902774,1.1537254139127169,2.807127855898293,1.5535096513620636,0.42206662750438684,2.395668676891435
0.003,0.026,0.01,2.8890100487672754,1.3789085804367247,0.9898092257730932,3.0344055207937997,2.793158741145576,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.3960654455160135
0.005,0.022,0.017,2.343366899377186,1.1175129155536285,2.1248542047524404,2.7706227550469227,2.793075192804915,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.396074755545486
0.0045,0.024,0.015,2.616850139865145,1.249562164171266,1.7764488167869463,2.9036133658301138,2.7931172356880896,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.3986147836938225
0.005,0.026,0.012,2.907552193863138,1.3895598736752632,1.2891351112114868,3.0424978385770545,2.793159818506995,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.3998776192876807
0.0005,0.02,0.018,2.034572831831337,0.9656699810894875,2.306099690236721,2.620153486824843,2.7930304579519922,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.399980328398659
0.0005,0.026,0.013,2.8664557384659384,1.3683281059384846,1.4467162826506499,3.024290148331881,2.793157394495532,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.402370965566886
0.005,0.024,0.015,2.621348639317732,1.2519416862114459,1.7764488348615386,2.905612218550414,2.7931175050196613,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.4028649259419166
0.0035,0.026,0.01,2.893588839566467,1.3813226368886657,0.9898092421121272,3.036428597986097,2.7931590104812276,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.403507028886823
0.0055,0.024,0.015,2.6258471387703186,1.2543212665149468,1.776448852936131,2.907611071270713,2.7931177743512325,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.407166877591144
0.0055,0.026,0.012,2.912131046250348,1.3919744086218224,1.2891351282622368,3.044520915770946,2.7931600878426464,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.407540825378045
0.0055,0.022,0.017,2.3477827133187006,1.1198568273130338,2.1248542234922487,2.772596459293124,2.7930754621324065,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.4077725266012573
0.001,0.026,0.013,2.871034621647779,1.3707422208116746,1.446716300049205,3.0263132255265703,2.793157663831184,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.409555154213738
0.004,0.026,0.01,2.8981676303656574,1.3837367532675013,0.9898092584511613,3.038451675178394,2.7931592798168796,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.411002226259442
0.006,0.024,0.015,2.630345638222905,1.25670090508391,1.7764488710107236,2.9096099239910127,2.7931180436828047,1.291506572817658,1.7927261339126457,2.519580319652122,1.5535096513620636,0.42206662750438684,2.4115206394738156
0.006,0.026,0.012,2.9167098986375577,1.3943890035157525,1.289135145312987,3.0465439929648386,2.793160357178299,1.434417270226867,1.3059875176090456,2.807241972576879,1.5535096513620636,0.42206662750438684,2.4152576525057468
0.0015,0.026,0.013,2.8756135048296194,1.3731563956179207,1.4467163174477593,3.02833630272126,2.793157933166836,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4167929578531036
0.0045,0.026,0.01,2.9027464211648484,1.3861509295754635,0.9898092747901955,3.0404747523706903,2.7931595491525316,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.41855103850295
0.006,0.022,0.017,2.3521985272602146,1.1222007956433757,2.1248542422320575,2.774570163539326,2.793075731459899,1.1520144265362697,2.1405717934361923,2.2404032054070315,1.5535096513620636,0.42206662750438684,2.419559280007508
0.002,0.026,0.013,2.8801923880114604,1.375570630359454,1.4467163348463143,3.03035937991595,2.7931582025024877,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4240843773541245
0.0,0.02,0.018,2.0302439428285983,0.963363507716441,2.306099671162151,2.6182058588892363,2.79303018862858,1.0160961598784055,2.3214904117990995,1.9696815312019609,1.5535096513620636,0.42206662750438684,2.4259326823889538
0.005,0.026,0.01,2.907325211964039,1.388565165814783,0.9898092911292293,3.0424978295629876,2.7931598184881836,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.4261534664864883
0.0025,0.026,0.013,2.884771271193301,1.3779849250385072,1.446716352244869,3.0323824571106397,2.79315847183814,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.431429413586004
0.0055,0.026,0.01,2.91190400276323,1.3909794619876925,0.9898093074682638,3.0445209067552845,2.793160087823835,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.433809511079261
0.003,0.026,0.013,2.8893501543751414,1.380399279657312,1.4467163696434238,3.034405534305329,2.7931587411737917,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4388280674180125
0.006,0.026,0.01,2.9164827935624205,1.3933938180964234,0.9898093238072976,3.046543983947581,2.7931603571594876,1.4333840928614983,1.006852280916303,2.8070137407723403,1.5535096513620636,0.42206662750438684,2.4415191731505423
0.0035,0.026,0.013,2.8939290375569824,1.3828136942181009,1.4467163870419788,3.0364286115000194,2.7931590105094437,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4462803397194848
0.004,0.026,0.013,2.8985079207388234,1.3852281687231054,1.4467164044405332,3.0384516886947086,2.7931592798450953,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4537862313598184
0.0045,0.026,0.013,2.903086803920664,1.3876427031745593,1.4467164218390882,3.0404747658893982,2.7931595491807477,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4613457432084775
0.005,0.026,0.013,2.907665687102505,1.390057297574694,1.4467164392376428,3.0424978430840874,2.7931598185163993,1.4349339340785587,1.4634156268926986,2.807356090808129,1.5535096513620636,0.42206662750438684,2.4689588761349914
