setup_support_amp,setup_shoulder_amp,support_setup_reset_ratio,shoulder_setup_reset_ratio,support_full_ratio,shoulder_full_ratio,core_full_ratio,access_setup_reset_pos_overlay,support_setup_reset_pos_overlay,access_setup_reset_neg_total,support_setup_reset_neg_total,shoulder_setup_reset_neg_total,shoulder_setup_reset_pos_overlay,access_leakage_fraction_vs_support_setup,ledger_balance_error,passes_setup_reset_ledger,score
0.0055,0.008,0.8778311058565311,1.1669495633313078,0.9342442507355601,1.205792490445535,1.0833374268144194,0.013389603724460096,0.44305085940211486,0.006551226913672822,0.5047108224421069,0.5555767286542699,0.6483300209001379,0.030221369489112318,0.04843248832269825,False,-0.10955022730092288
0.0055,0.0081,0.877838024988771,1.184188920837437,0.9342505304406374,1.223396852111526,1.0833374268146914,0.013389603744423039,0.4430539348416256,0.0065512269119468326,0.5047103477287762,0.5543322500017115,0.6564341089149163,0.030221159753855403,0.05172479536571052,False,-0.11284711487342132
0.0055,0.0082,0.8778449441340264,1.2014847945920237,0.9342568101563543,1.2410596017293736,1.0833374268149634,0.013389603764385985,0.4430570102811364,0.00655122691022084,0.5047098730154458,0.5530974673344446,0.664538196929695,0.0302209500215102,0.05562522192924113,False,-0.11675212197226154
0.0055,0.0083,0.8778518632922979,1.218837074954854,0.9342630898827106,1.258780635080495,1.083337426815235,0.013389603784348928,0.4430600857206472,0.006551226908494849,0.5047093983021151,0.5518721892910805,0.6726422849444733,0.03022074029207665,0.06013960255641558,False,-0.12127108314056888
0.0055,0.008400000000000001,0.8778587824635852,1.2362377820587307,0.9342693696197067,1.276551589676103,1.0833374268155072,0.01338960380431187,0.443063161160158,0.006551226906768858,0.5047089235887846,0.5506597378261573,0.680746372959252,0.030220530565554696,0.06527131636973563,False,-0.12640737750084502
0.0055,0.0085,0.8778657016478885,1.2536903852688803,0.9342756493673425,1.294376118741211,1.083337426815779,0.013389603824274815,0.4430662365996688,0.006551226905042867,0.5047084488754541,0.5494581988249759,0.6888504609740304,0.030220320841944273,0.07102662450515251,False,-0.13216726618904107
0.0055,0.0086,0.8778726208452077,1.2712004070443126,0.9342819291256181,1.3122600271955978,1.083337426816051,0.01338960384423776,0.44306931203917954,0.006551226903316877,0.5047079741621234,0.5482648881534795,0.6969545489888089,0.030220111121245334,0.07741307305789599,False,-0.13855829530038666
0.0055,0.008700000000000001,0.8778795400555427,1.2887584567658923,0.9342882088945336,1.3301934744238386,1.083337426816323,0.013389603864200704,0.4430723874786904,0.006551226901590886,0.504707499448793,0.5470836162525858,0.7050586370035874,0.030219901403457802,0.08443277359943588,False,-0.14558257640635147
0.0055,0.0088,0.8778864592788939,1.3063664000830657,0.9342944886740885,1.3481784295112955,1.083337426816595,0.013389603884163647,0.44307546291820116,0.006551226899864896,0.5047070247354625,0.5459132483605043,0.7131627250183659,0.03021969168858162,0.0920916304293888,False,-0.15324601380655203
0.0056,0.007,0.8959057402748252,0.9974883554961533,0.9506438673132761,1.0327725023311232,1.0833380384801028,0.013633050836238378,0.4510711018113933,0.006530403091594163,0.503480535433363,0.5687176113919337,0.5672891949290413,0.030223729211406553,0.040698867942489336,False,-0.10177632636530244
0.0056,0.0071,0.8959126821721507,1.0141883230565594,0.9506501640728455,1.0498207821946086,1.0833380384803748,0.013633050856201322,0.45107417725090415,0.006530403089897172,0.5034800670052674,0.5673436282619578,0.57539328294382,0.030223523189220572,0.038219317407159434,False,-0.09930136378560057
0.0056,0.0072,0.895919624082394,1.0309406756367339,0.9506564608429654,1.0669229692708322,1.0833380384806468,0.013633050876164267,0.45107725269041493,0.006530403088200179,0.5034795985771714,0.5659854002736047,0.5834973709585983,0.03022331716984391,0.03629240210494733,False,-0.09737903644463515
0.0056,0.0073,0.895926566005554,1.04774891329093,0.9506627576236357,1.0840827594691769,1.0833380384809186,0.013633050896127208,0.4510803281299257,0.006530403086503189,0.5034791301490757,0.5646404892133781,0.5916014589733769,0.030223111153276493,0.03492316169642366,False,-0.09601438400297665
0.0056,0.0074,0.8959335079416317,1.0646139382072575,0.9506690544148566,1.1013011156768207,1.0833380384811908,0.013633050916090154,0.45108340356943655,0.006530403084806197,0.5034786617209799,0.5633079987643412,0.5997055469881554,0.030222905139518284,0.03411720439616347,False,-0.09521301467520003
0.0056,0.007500000000000001,0.8959404498906264,1.0815352956905238,0.9506753512166277,1.118577574091734,1.0833380384814626,0.013633050936053097,0.45108647900894727,0.006530403083109205,0.5034781932928841,0.5619877940413094,0.6078096350029338,0.030222699128569216,0.03388027511932238,False,-0.09498067337646081
0.0056,0.0076,0.8959473918525387,1.0985119367262741,0.9506816480289497,1.135911046483247,1.0833380384817344,0.013633050956016041,0.4510895544484581,0.006530403081412214,0.5034777248647884,0.5606800458201884,0.6159137230177123,0.03022249312042923,0.03421805436724055,False,-0.095323040608099
0.0056,0.0077,0.8959543338273683,1.1155371206388986,0.9506879448518218,1.153294467082473,1.0833380384820062,0.013633050975978984,0.45109262988796883,0.006530403079715223,0.5034772564366925,0.5593877599295822,0.6240178110324908,0.03022228711509827,0.035135694180231436,False,-0.09624526841042798
0.0056,0.0078000000000000005,0.8959612758151155,1.1326189607717618,0.950694241685245,1.1707363723456123,1.0833380384822782,0.013633050995941929,0.45109570532747967,0.0065304030780182305,0.5034767880085967,0.5581064073097832,0.6321218990472695,0.03022208111257628,0.036639007032300205,False,-0.09775316925745277
0.0056,0.0079,0.8959682178157801,1.149756095218127,0.9507005385292187,1.1882353445076241,1.08333803848255,0.013633051015904871,0.4510987807669905,0.00653040307632124,0.503476319580501,0.5568363496612606,0.6402259870620477,0.030221875112863197,0.03873360967398058,False,-0.09985235989970696
0.0056,0.008,0.8959751598293619,1.1669496785328348,0.9507068353837426,1.2057926080880705,1.0833380384828222,0.013633051035867816,0.45110185620650123,0.006530403074624248,0.5034758511524052,0.5555767202335135,0.6483300750768264,0.030221669115958978,0.04142538839679222,False,-0.10254872662871017
0.0056,0.0081,0.8959821018558616,1.1841890363373222,0.9507131322488171,1.2233969700609282,1.083338038483094,0.01363305105583076,0.451104931646012,0.006530403072927256,0.5034753827243095,0.5543322416849457,0.6564341630916046,0.03022146312186355,0.04471794213028636,False,-0.10584586837401347
0.0056,0.0082,0.8959890438952788,1.201484910373589,0.9507194291244427,1.2410597199682334,1.0833380384833657,0.013633051075793705,0.45110800708552284,0.006530403071230264,0.5034749142962137,0.5530974591264329,0.6645382511063832,0.030221257130576863,0.04861861541505259,False,-0.10975112967620632
0.0056,0.0083,0.8959959859476138,1.2188371910248643,0.9507257260106191,1.2587807536160098,1.083338038483638,0.013633051095756648,0.4511110825250336,0.006530403069533274,0.5034744458681178,0.5518721811857139,0.6726423391211618,0.030221051142098852,0.05313324279906542,False,-0.11427034508326313
0.0056,0.008400000000000001,0.8960029280128661,1.2362378986404334,0.9507320229073458,1.27655170874262,1.0833380384839097,0.013633051115719592,0.45111415796454435,0.006530403067836282,0.5034739774400221,0.5506597297207905,0.6807464271359402,0.030220845156429477,0.05826520347141689,False,-0.11940689378427585
0.0056,0.0085,0.8960098700910366,1.2536905021303122,0.9507383198146238,1.2943762380954031,1.0833380384841815,0.013633051135682535,0.45111723340405524,0.006530403066139291,0.5034735090119262,0.5494581908215783,0.6888505151507187,0.030220639173568653,0.0640207584341972,False,-0.1251670367813345
0.0056,0.0086,0.8960168121821243,1.2712005241688429,0.9507446167324523,1.3122601468201067,1.0833380384844538,0.01363305115564548,0.451120308843566,0.006530403064442299,0.5034730405838306,0.5482648802565513,0.6969546031654972,0.030220433193516347,0.07040745384206801,False,-0.1315583202291007
0.0056,0.008700000000000001,0.8960237542861297,1.2887585743967627,0.9507509136608315,1.3301935945739047,1.0833380384847255,0.013633051175608424,0.45112338428307674,0.006530403062745307,0.5034725721557348,0.5470836083556578,0.7050586911802758,0.0302202272162725,0.07742740137113907,False,-0.13858285580368407
0.0056,0.0088,0.8960306964030534,1.3063665179800668,0.9507572105997616,1.3481785499350216,1.0833380384849973,0.013633051195571368,0.4511264597225876,0.006530403061048316,0.503472103727639,0.545913240564188,0.7131627791950541,0.03022002124183704,0.08508650512836538,False,-0.14624654761203945
0.005699999999999999,0.007,0.9141107957783389,0.9974884668674932,0.9671524949145995,1.0327726160210426,1.0833386501488649,0.013876498147646098,0.4591220986157797,0.006509845696806878,0.5022608864660105,0.5687176022067107,0.5672892491057298,0.030223982224952182,0.0343273811771728,False,-0.09541034562707716
0.005699999999999999,0.0071,0.9141177609066908,1.0141884349679866,0.9671588091989294,1.0498208964445008,1.0833386501491367,0.013876498167609042,0.4591251740552905,0.006509845695137393,0.5022604238647488,0.5673436190767349,0.5753933371205083,0.03022377981377672,0.03184807933857275,False,-0.0929356389661262
0.005699999999999999,0.0072,0.9141247260478728,1.0309407878793508,0.9671651234937296,1.0669230838611576,1.0833386501494084,0.013876498187571985,0.4591282494948013,0.006509845693467908,0.5022599612634872,0.5659853912032544,0.5834974251352867,0.03022357740531293,0.029921412802592143,False,-0.09101356761321801
0.005699999999999999,0.0073,0.9141316912018851,1.047749025870544,0.9671714377990014,1.0840828744061581,1.0833386501496807,0.01387649820753493,0.4591313249343121,0.006509845691798425,0.5022594986622255,0.5646404802510026,0.5916015131500652,0.030223374999560768,0.028552421195845674,False,-0.08964917119496721
0.005699999999999999,0.0074,0.914138656368728,1.064614051118682,0.9671777521147438,1.1013012309551171,1.0833386501499525,0.013876498227497872,0.45913440037382286,0.00650984569012894,0.5022590360609638,0.5633079899092823,0.5997056011648437,0.030223172596520166,0.02774671273414944,False,-0.08884805792718978
0.005699999999999999,0.007500000000000001,0.9141456215484014,1.0815354089170792,0.9671840664409577,1.118577689693932,1.0833386501502242,0.013876498247460815,0.45913747581333364,0.006509845688459456,0.502258573459702,0.5619877852988737,0.6078096891796222,0.03022297019619108,0.027510032332108764,False,-0.08861597272449091
0.005699999999999999,0.0076,0.914152586740905,1.098512050481632,0.9671903807776425,1.1359111626339062,1.0833386501504962,0.013876498267423761,0.4591405512528445,0.0065098456867899715,0.5022581108584404,0.5606800370777527,0.6159137771944007,0.03022276779857345,0.027848060497767533,False,-0.08895859609491444
0.005699999999999999,0.0077,0.9141595519462391,1.1155372347117591,0.9671966951247986,1.1532945835597157,1.0833386501507682,0.013876498287386704,0.4591436266923552,0.006509845685120488,0.5022576482571788,0.5593877512931396,0.6240178652091792,0.030222565403667224,0.028765949261630844,False,-0.0898810800689653
0.005699999999999999,0.0078000000000000005,0.914166517164404,1.132619075157103,0.9672030094824259,1.170736489144269,1.08333865015104,0.013876498307349647,0.45914670213186604,0.006509845683451003,0.502257185655917,0.5581063987786683,0.6321219532239577,0.03022236301147234,0.030269511099772786,False,-0.09138923712271746
0.005699999999999999,0.0079,0.9141734823953991,1.1497562098990475,0.967209323850524,1.1882354616100506,1.083338650151312,0.013876498327312591,0.45914977757137676,0.0065098456817815195,0.5022567230546554,0.5568363412405044,0.6402260412387362,0.03022216062198876,0.032364362760349,False,-0.09348868400432651
0.005699999999999999,0.008,0.9141804476392251,1.166949793734365,0.9672156382290937,1.2057927257306087,1.0833386501515838,0.013876498347275536,0.4591528530108876,0.006509845680112035,0.5022562604533937,0.555576711812757,0.6483301292535146,0.030221958235216412,0.03505639057557638,False,-0.09618530704600921
0.005699999999999999,0.0081,0.9141874128958819,1.1841891518372107,0.9672219526181348,1.2233970880103333,1.0833386501518558,0.013876498367238478,0.45915592845039843,0.006509845678442551,0.5022557978521319,0.5543322333681799,0.656434217268293,0.030221755851155246,0.03834919340271811,False,-0.0994827051050286
0.005699999999999999,0.0082,0.9141943781653689,1.201485026155158,0.9672282670176469,1.2410598382070972,1.0833386501521278,0.013876498387201425,0.45915900388990916,0.006509845676773067,0.5022553352508703,0.5530974509184212,0.6645383052830717,0.030221553469805224,0.04225011581188813,False,-0.10338822275149859
0.005699999999999999,0.0083,0.914201343447687,1.218837307094878,0.9672345814276305,1.2587808721515277,1.0833386501523996,0.013876498407164366,0.45916207932942,0.006509845675103581,0.5022548726496086,0.5518721730803472,0.67264239329785,0.03022135109116626,0.046764992355909286,False,-0.10790769453824181
0.005699999999999999,0.008400000000000001,0.9142083087428357,1.2362380152221393,0.967240895848085,1.2765518278091403,1.0833386501526714,0.01387649842712731,0.4591651547689307,0.006509845673434097,0.5022544100483468,0.5506597216154239,0.6807464813126286,0.03022114871523833,0.05189720229046433,False,-0.11304449972094098
0.005699999999999999,0.0085,0.914215274050815,1.2536906189917476,0.9672472102790115,1.2943763574495986,1.0833386501529436,0.013876498447090253,0.45916823020844155,0.006509845671764613,0.5022539474470852,0.5494581828181808,0.6888505693274072,0.030220946342021358,0.0576530064837828,False,-0.11880489916782551
0.005699999999999999,0.0086,0.9142222393716252,1.271200641293376,0.9672535247204088,1.3122602664446192,1.0833386501532154,0.0138764984670532,0.45917130564795233,0.006509845670095128,0.5022534848458236,0.5482648723596235,0.6969546573421856,0.03022074397151531,0.064039951149957,False,-0.1251964390929876
0.005699999999999999,0.008700000000000001,0.9142292047052664,1.2887586920276368,0.9672598391722776,1.330193714723974,1.0833386501534872,0.013876498487016142,0.4591743810874631,0.006509845668425644,0.5022530222445618,0.5470836004587297,0.705058745356964,0.030220541603720112,0.07106014806973819,False,-0.1322212312771784
0.005699999999999999,0.0088,0.9142361700517382,1.3063666358770716,0.9672661536346182,1.3481786703587517,1.0833386501537594,0.013876498506979085,0.4591774565269739,0.006509845666756159,0.5022525596433002,0.5459132327678717,0.7131628333717426,0.030220339238635714,0.07871950115741896,False,-0.1398851796346904
0.0058,0.007,0.9323786129670593,0.9974885782388366,0.9837088939634637,1.0327727297109657,1.0833392618179856,0.014119945459053818,0.4671730954201661,0.006489540983841575,0.5010551388920268,0.5687175930214876,0.567289303282418,0.03022422651791322,0.0286002086305779,False,-0.08968866166640434
0.0058,0.0071,0.9323856009508346,1.014188546879418,0.9837152254526413,1.0498210106943968,1.0833392618182576,0.014119945479016762,0.4671761708596769,0.006489540982199336,0.501054682079234,0.5673436098915117,0.5753933912971967,0.030224027593346282,0.02612115816848884,False,-0.08721421335518141
0.0058,0.0072,0.9323925889473522,1.0309409001219714,0.9837215569522099,1.0669231984514873,1.0833392618185296,0.014119945498979707,0.4671792462991877,0.0064895409805570976,0.5010542252664411,0.5659853821329042,0.5834974793119752,0.030223828671398383,0.024194743078507743,False,-0.08529240042130451
0.0058,0.0073,0.9323995769566116,1.0477491384501623,0.9837278884621687,1.0840829893431436,1.0833392618188014,0.014119945518942648,0.46718232173869845,0.006489540978914859,0.5010537684536481,0.564640471288627,0.5916015673267536,0.030223629752069468,0.022826002953294056,False,-0.083928262457433
0.0058,0.0074,0.9324065649786132,1.0646141640301097,0.9837342199825188,1.1013013462334178,1.0833392618190734,0.014119945538905594,0.4671853971782093,0.006489540977272621,0.5010533116408552,0.5633079810542235,0.5997056553415321,0.030223430835359496,0.022020546009904725,False,-0.08312740768062371
0.0058,0.007500000000000001,0.9324135530133563,1.0815355221436382,0.9837405515132588,1.1185778052961337,1.0833392618193456,0.014119945558868535,0.46718847261772,0.006489540975630381,0.5010528548280624,0.5619877765564381,0.6078097433563106,0.0302232319212684,0.021784117162395023,False,-0.08289558100493183
0.0058,0.0076,0.932420541060842,1.0985121642369935,0.9837468830543902,1.1359112787845689,1.0833392618196174,0.014119945578831481,0.46719154805723084,0.006489540973988144,0.5010523980152695,0.560680028335317,0.615913831371089,0.030223033009796146,0.022122396925512048,False,-0.08323846294510434
0.0058,0.0077,0.9324275291210697,1.1155373487846225,0.9837532146059118,1.1532947000369624,1.0833392618198892,0.014119945598794422,0.4671946234967416,0.006489540972345905,0.5010519412024765,0.5593877426566969,0.6240179193858675,0.030222834100942664,0.023040537319952648,False,-0.08416120552183796
0.0058,0.0078000000000000005,0.9324345171940394,1.1326191895424471,0.9837595461678244,1.1707366059429287,1.0833392618201614,0.014119945618757368,0.4671976989362524,0.006489540970703667,0.5010514843896837,0.5581063902475536,0.632122007400646,0.03022263519470792,0.024544350823860257,False,-0.0856696212132761
0.0058,0.0079,0.9324415052797514,1.149756324579972,0.9837658777401281,1.1882355787124805,1.083339261820433,0.014119945638720311,0.46720077437576324,0.0064895409690614286,0.5010510275768908,0.5568363328197479,0.6402260954154245,0.030222436291091847,0.02663945418301204,False,-0.08776932676519573
0.0058,0.008,0.9324484933782056,1.1669499089358981,0.9837722093228223,1.2057928433731513,1.083339261820705,0.014119945658683256,0.46720384981527396,0.00648954096741919,0.5010505707640979,0.5555767033920007,0.6483301834302029,0.030222237390094407,0.02933173377032243,False,-0.09046620855051124
0.0058,0.0081,0.9324554814894019,1.1841892673371028,0.9837785409159076,1.223397205959743,1.0833392618209767,0.014119945678646198,0.4672069252547848,0.006489540965776951,0.501050113951305,0.5543322250514142,0.6564342714449813,0.030222038491715533,0.0326247883707665,False,-0.09376386535419756
0.0058,0.0082,0.9324624696133407,1.20148514193673,0.9837848725193834,1.2410599564459646,1.0833392618212487,0.014119945698609145,0.4672100006942956,0.006489540964134713,0.5010496571385121,0.5530974427104095,0.66453835945976,0.030221839595955192,0.03652596258398188,False,-0.09766964177589227
0.0058,0.0083,0.9324694577500218,1.2188374231648955,0.9837912041332504,1.2587809906870493,1.0833392618215205,0.014119945718572086,0.46721307613380636,0.006489540962492475,0.5010492003257192,0.5518721649749805,0.6726424474745385,0.03022164070281331,0.04104109096764088,False,-0.10218937237326749
0.0058,0.008400000000000001,0.9324764458994451,1.2362381318038491,0.9837975357575084,1.2765519468756645,1.0833392618217925,0.01411994573853503,0.4672161515733172,0.0064895409608502356,0.5010487435129264,0.550659713510057,0.680746535489317,0.030221441812289848,0.046173552844016266,False,-0.10732643646859596
0.0058,0.0085,0.9324834340616108,1.253690735853186,0.9838038673921571,1.294376476803797,1.0833392618220643,0.014119945758497975,0.4672192270128279,0.006489540959207998,0.5010482867001335,0.5494581748147833,0.6888506235040954,0.030221242924384762,0.05192960894747632,False,-0.11308709479624585
0.0058,0.0086,0.9324904222365192,1.2712007584179126,0.983810199037197,1.3122603860691349,1.0833392618223363,0.014119945778460919,0.46722230245233876,0.006489540957565758,0.5010478298873405,0.5482648644626955,0.6969547115188739,0.030221044039097988,0.058316805551545337,False,-0.11947889362974132
0.0058,0.008700000000000001,0.9324974104241696,1.288758809658514,0.9838165306926276,1.330193834874047,1.0833392618226083,0.014119945798423862,0.4672253778918495,0.00648954095592352,0.5010473730745477,0.5470835925618018,0.7050587995336525,0.030220845156429477,0.0653372545416156,False,-0.12650394485447455
0.0058,0.0088,0.9325043986245629,1.3063667537740793,0.9838228623584496,1.3481787907824851,1.08333926182288,0.014119945818386805,0.4672284533313603,0.006489540954281281,0.5010469162617548,0.5459132249715555,0.7131628875484308,0.030220646276379173,0.07299685963931647,False,-0.13416815219207484
0.0059,0.007,0.9507075181036935,0.9974886896101839,1.0003115609312796,1.0327728434008927,1.083339873487466,0.01436339277046154,0.47522409222455253,0.006469518617595628,0.49986361017997016,0.5687175838362646,0.5672893574591065,0.03022446253350836,0.02352466221715136,False,-0.08461858728416809
0.0059,0.0071,0.9507145277920732,1.0141886587908524,1.0003179085732683,1.0498211249442964,1.083339873487738,0.014363392790424482,0.4752271676640633,0.006469518615954545,0.49986315952037,0.5673436007062888,0.5753934454738849,0.030224266977467693,0.021045865955773485,False,-0.08214439991070886
0.0059,0.0072,0.9507215374930925,1.030941012364595,1.0003242562255559,1.06692331304182,1.0833398734880098,0.014363392810387426,0.4752302431035741,0.006469518614313462,0.4998627088607698,0.5659853730625539,0.5834975334886634,0.030224071423958103,0.01911970513596073,False,-0.08022284798387694
0.0059,0.0073,0.9507285472067513,1.0477492510297834,1.000330603888142,1.0840831042801324,1.0833398734882818,0.014363392830350371,0.4752333185430849,0.0064695186126723795,0.49986225820116964,0.5646404623262518,0.591601621503442,0.030223875872979533,0.017751219316417086,False,-0.07885897106237615
0.0059,0.0074,0.9507355569330492,1.0646142769415408,1.0003369515610272,1.1013014615117218,1.0833398734885535,0.014363392850313315,0.4752363939825957,0.006469518611031298,0.4998618075415695,0.5633079721991647,0.5997057095182203,0.030223680324531935,0.01694601671544058,False,-0.07805837736450445
0.0059,0.007500000000000001,0.9507425666719869,1.0815356353702006,1.0003432992442114,1.118577920898339,1.0833398734888255,0.014363392870276256,0.4752394694221065,0.006469518609390214,0.4998613568819693,0.5619877678140024,0.6078097975329989,0.030223484778615257,0.01670984224653599,False,-0.07782681180376651
0.0059,0.0076,0.9507495764235641,1.0985122779923582,1.0003496469376945,1.1359113949352355,1.0833398734890973,0.014363392890239203,0.47524254486161727,0.006469518607749133,0.4998609062223691,0.5606800195928815,0.6159138855477774,0.030223289235229465,0.01704837643115447,False,-0.0781699549016134
0.0059,0.0077,0.9507565861877809,1.1155374628574901,1.0003559946414766,1.153294816514213,1.083339873489369,0.014363392910202145,0.47524562030112805,0.00646951860610805,0.49986045556276887,0.5593877340202542,0.624017973562556,0.030223093694374488,0.017966771280184004,False,-0.07909295866893298
0.0059,0.0078000000000000005,0.9507635959646372,1.1326193039277959,1.0003623423555574,1.170736722741593,1.0833398734896411,0.01436339293016509,0.4752486957406388,0.006469518604466968,0.49986000490316873,0.5581063817164384,0.6321220615773344,0.030222898156050292,0.019470839273837297,False,-0.08060163558593789
0.0059,0.0079,0.9507706057541331,1.1497564392608997,1.0003686900799378,1.188235695814914,1.0833398734899131,0.014363392950128033,0.4752517711801496,0.006469518602825887,0.4998595542435686,0.5568363243989916,0.6402261495921129,0.030222702620256822,0.021566197155513295,False,-0.08270160239602693
0.0059,0.008,0.9507776155562686,1.1669500241374358,1.0003750378146168,1.2057929610156977,1.083339873490185,0.014363392970090977,0.47525484661966033,0.006469518601184804,0.49985910358396846,0.5555766949712442,0.6483302376068913,0.030222507086994033,0.024258731338824183,False,-0.08539874551281225
0.0059,0.0081,0.9507846253710445,1.1841893828369985,1.0003813855595953,1.2233973239091558,1.083339873490457,0.01436339299005392,0.4752579220591713,0.006469518599543721,0.49985865292436815,0.5543322167346484,0.6564343256216697,0.030222311556261858,0.027552040536455963,False,-0.08869666364897968
0.0059,0.0082,0.9507916351984596,1.2014852577183057,1.0003877333148725,1.241060074684835,1.083339873490729,0.014363393010016864,0.475260997498682,0.006469518597902639,0.49985820226476796,0.5530974345023978,0.6645384136364483,0.03022211602806028,0.03145346937757112,False,-0.09260270143369168
0.0059,0.0083,0.9507986450385143,1.2188375392349156,1.0003940810804492,1.2587811092225742,1.0833398734910005,0.014363393029979809,0.47526407293819284,0.006469518596261556,0.4998577516051679,0.5518721568696139,0.6726425016512267,0.030221920502389227,0.03596885242469054,False,-0.097122693429469
0.0059,0.008400000000000001,0.9508056548912093,1.236238248385562,1.0004004288563246,1.276552065942192,1.0833398734912727,0.014363393049942752,0.4752671483777036,0.006469518594620473,0.4998573009455676,0.5506597054046904,0.6807465896660054,0.030221724979248653,0.041101569066677904,False,-0.1022600190251752
0.0059,0.0085,0.9508126647565439,1.2536908527146273,1.0004067766424996,1.2943765961579994,1.0833398734915447,0.014363393069905694,0.4752702238172144,0.006469518592979393,0.4998568502859674,0.5494581668113859,0.6888506776807837,0.030221529458638513,0.046857879904039466,False,-0.1080209388213165
0.0059,0.0086,0.9508196746345181,1.2712008755424526,1.0004131244389738,1.3122605056936543,1.0833398734918165,0.014363393089868639,0.4752732992567251,0.0064695185913383095,0.49985639962636724,0.5482648565657675,0.6969547656955621,0.030221333940558762,0.05324533126973222,False,-0.11441299915084975
0.0059,0.008700000000000001,0.9508266845251326,1.288758927289395,1.0004194722457471,1.3301939550241235,1.0833398734920885,0.014363393109831583,0.47527637469623596,0.006469518589697227,0.49985594896676705,0.5470835846648736,0.7050588537103407,0.03022113842500934,0.060266035153788464,False,-0.12143831200380713
0.0059,0.0088,0.9508336944283868,1.3063668716710908,1.000425820062819,1.348178911206222,1.0833398734923605,0.014363393129794528,0.47527945013574674,0.006469518588056144,0.4998554983071669,0.5459132171752392,0.7131629417251193,0.030220942911990206,0.06792589508517542,False,-0.12910278090915586
0.006,0.007,0.9690982526312389,0.9974888009815346,1.0169612832337391,1.0327729570908235,1.0833404851573052,0.014606840081869259,0.4832750890289389,0.006449797914926709,0.4986853373399216,0.5687175746510416,0.5672894116357948,0.030224690685421527,0.019107295532909335,False,-0.08020667690375238
0.006,0.0071,0.9691052844023618,1.014188770702291,1.0169676474254288,1.0498212391941997,1.0833404851575772,0.014606840101832202,0.48327816446844973,0.006449797913312611,0.4986848923917301,0.5673435915210657,0.5753934996505734,0.0302244983857237,0.01662875584915673,False,-0.07773275262060413
