fit_type,xi,observer_family,target_rms,fit_rms,residual_rms,relative_rms_error,correlation,target_min,fit_min,target_max,fit_max,v01_relative_rms_error,v01_correlation,delta_relative_rms_error_feature_minus_v01,delta_correlation_feature_minus_v01
quadratic_feature_fit,0.5,core_line,0.0012801058587855667,0.0009812498080079151,0.0004895084023837663,0.3823968142837203,0.9489680617160969,-0.0011972828703221278,-0.0008887455678386346,0.008103341689575175,0.007228930830252287,0.5534798832131704,0.8519832854314213,-0.17108306892945013,0.09698477628467561
quadratic_feature_fit,0.5,access_mean,0.0013351335226945503,0.0009906812817126443,0.0005233325112513443,0.39197016801433004,0.9408470182120487,-0.0014303878413043033,-0.0013119052766593202,0.00807645354329483,0.005872918549245426,0.662214243362651,0.778917943958229,-0.27024407534832096,0.16192907425381975
quadratic_feature_fit,0.5,support_mean,0.00386081949764639,0.0012020500487186835,0.003874082242802821,1.0034352150014194,0.0806691153668378,-0.010216249967328386,-0.0018553044991732597,0.0074389404321158845,0.005032695012372306,0.9607373998529392,0.2808485062477208,0.042697815148480256,-0.200179390880883
quadratic_feature_fit,0.5,support_ring_mean,0.010752448445198664,0.0019098965673919452,0.010638018970774923,0.9893578216063177,0.055127173619324635,-0.030688325472606953,-0.0031989580278302277,0.005788229973563707,0.009791254653425148,0.8944247243008473,0.3376141091418937,0.09493309730547039,-0.2824869355225691
quadratic_feature_fit,0.5,shoulder_mean,0.003469761298818732,0.0012637921382711642,0.003056342436069371,0.8808509210768496,0.5528136736474083,-0.008654675701837342,-0.0019467954224516757,0.003395806212781493,0.002474512978777566,0.9208862723075296,0.4647274743903357,-0.04003535123068003,0.08808619925707262
quadratic_feature_fit,0.5,matching_mean,0.0002694275706842809,0.0132267625531131,0.013435230734877854,49.86583479845449,-0.6917612348634742,-0.0006255457151604178,-0.09665577552279139,-3.6662676803052616e-05,0.02668312933080172,,,,
