R,Ricci2,Kretsch,Gnn,Gkp,Gkm,gtt,det,theta_p,theta_m,tidal_radial_adm,tidal_angular_adm,S_pass,W,q,E,A,T,r,rho_pass_coord,X,U,Bamp,worldline_norm,v_rel,gamma_rel,tidal_radial_pass,tidal_angular_pass,rho_adm,rho_world,j_l_adm,p_l_adm,p_th_adm,p_ph_adm,t,dtaudt,neg_nec,neg_rho_world,abs_tidal_pass,abs_flux,abs_pressure
8.307881484123293e-05,9.215351108201318e-09,3.090416070156784e-08,-5.579813490472552e-05,-0.0004648987162822266,-3.8346196724049214e-06,-9947.30470383,-4.355402382098253e+16,-0.01256254880419439,0.0011465218781275522,-1.3959078778793233e-06,-4.7970817223731344e-05,0.999088948800398,0.9999781946485498,0.9999955974988521,0.9999546021312975,99.98793161035519,179.97550443205634,1.0770329614269007,1e-05,-0.4,1.4997759726211939,1.4997759726211939,-32391.16067784838,0.0008150509809203195,1.0000003321542161,-1.3959078778793228e-06,-4.806484281808369e-05,-5.579813490472552e-05,-5.59861860934302e-05,0.0001152660241524554,-0.00017856853307259024,1.984579166331591e-05,1.984579166331591e-05,-0.2669598528573872,179.97544465245358,0.00046873333595463156,5.59861860934302e-05,4.806484281808369e-05,0.0001152660241524554,0.00017856853307259024
8.11305269324704e-05,9.360739543231547e-09,3.159817001769551e-08,-5.941701931402616e-05,-0.00047938095756856617,-3.952167135150035e-06,-9948.309018723632,-4.297283680065652e+16,-0.012348874143182628,0.0011268939374652455,-1.0658619595198182e-06,-4.945821041037076e-05,0.999088948800398,0.9999823126545816,0.9999952960413174,0.9999514936868789,99.98968899332903,179.9790714208606,1.0733829098691663,1e-05,-0.3900652140337544,1.499757442115551,1.499757442115551,-32392.444675912706,0.0008141987819982788,1.000000331459993,-1.0658619595198178e-06,-4.955506396285859e-05,-5.941701931402616e-05,-5.9610726419001835e-05,0.00011885719760835405,-0.00018224954303783196,2.0850998395667696e-05,2.0850998395667703e-05,-0.2603356325004633,179.9790117650186,0.00048333312470371623,5.9610726419001835e-05,4.955506396285859e-05,0.00011885719760835405,0.00018224954303783196
7.967348751867108e-05,9.510387315810216e-09,3.227134215497318e-08,-6.248685232596599e-05,-0.0004920136039656905,-4.053948387243943e-06,-9949.293732911952,-4.240869585607308e+16,-0.012126352360311671,0.0011064517726087767,-8.124763472298876e-07,-5.0755559869035855e-05,0.999088948800398,0.9999855772158663,0.9999949739461179,0.9999481724588586,99.99104391356595,179.98182152996492,1.069812712334476,1e-05,-0.3801305558258218,1.4997373792550577,1.4997373792550577,-32393.43460514102,0.0008142337454465717,1.000000331488461,-8.124763472298875e-07,-5.08549704597337e-05,-6.248685232596599e-05,-6.268567350736168e-05,0.00012198991389461163,-0.00018554692385050126,2.169329200293208e-05,2.1693292002932085e-05,-0.2537114121435394,179.9817618680877,0.0004960675523529344,6.268567350736168e-05,5.08549704597337e-05,0.00012198991389461163,0.00018554692385050126
7.858440701085004e-05,9.662133056654643e-09,3.292724387281394e-08,-6.514055670192617e-05,-0.000503236759778901,-4.143609661802851e-06,-9950.279100346324,-4.186166812106104e+16,-0.011895847081251392,0.0010852730032388808,-6.167583064059231e-07,-5.19080009504726e-05,0.999088948800398,0.9999881771409034,0.9999946298010935,0.999944623889959,99.9920826468656,179.98392987124632,1.0663231710069268,1e-05,-0.37019603594078054,1.49971565739308,1.49971565739308,-32394.19349428924,0.0008150106245181539,1.0000003321213244,-6.167583064059231e-07,-5.200977682894705e-05,-6.514055670192617e-05,-6.534410845887505e-05,0.00012477328752927457,-0.00018854962801842585,2.2412332152824805e-05,2.2412332152824805e-05,-0.24708719178661553,179.983870094765,0.0005073803694407039,6.534410845887505e-05,5.200977682894705e-05,0.00012477328752927457,0.00018854962801842585
7.777147853694782e-05,9.814656716514885e-09,3.356869690065579e-08,-6.747663393710737e-05,-0.000513375903454942,-4.223836045766678e-06,-9951.281991023305,-4.133174025635044e+16,-0.011658020529784747,0.0010634168992880242,-4.645688991299062e-07,-5.294890215322572e-05,0.999088948800398,0.9999902572187649,0.9999942620975621,0.9999408324282961,99.9928711615672,179.98553033985155,1.0629150802659386,1e-05,-0.360261665816316,1.4996921394277938,1.499692139427794,-32394.76953915321,0.0008164216630624185,1.0000003332723326,-4.6456889912990623e-07,-5.3052909167750626e-05,-6.747663393710737e-05,-6.768464796615718e-05,0.00012728801685229384,-0.000191323235813247,2.303756166959589e-05,2.303756166959589e-05,-0.24046297142969164,179.985470355674,0.0005175997395007087,6.768464796615718e-05,5.3052909167750626e-05,0.00012728801685229384,0.000191323235813247
7.716605488289779e-05,9.967116138191127e-09,3.419782223933614e-08,-6.956825989620194e-05,-0.0005226721770417977,-4.296604300514069e-06,-9952.316826506065,-4.081884066100778e+16,-0.011413386497684724,0.001040929183092757,-3.453389101767695e-07,-5.390297421373704e-05,0.999088948800398,0.9999919289421397,0.9999938692237396,0.9999367814596232,99.99346005034336,179.98672562362333,1.059589225933021,1e-05,-0.35032745783529307,1.4996666769411238,1.4996666769411238,-32395.199703740007,0.0008183877173181994,1.0000003348793962,-3.4533891017676965e-07,-5.4009120570701105e-05,-6.956825989620194e-05,-6.978055261013006e-05,0.00012959389318532093,-0.00019391613077495397,2.3590907997927093e-05,2.3590907997927093e-05,-0.23383875107276775,179.98666534979753,0.0005269687813423118,6.978055261013006e-05,5.4009120570701105e-05,0.00012959389318532093,0.00019391613077495397
7.671659008506747e-05,1.0118940409123822e-08,3.4816131762677675e-08,-7.146990366314807e-05,-0.0005313044255780982,-4.363366666060168e-06,-9953.39628819948,-4.032285586685664e+16,-0.011162349411719213,0.0010178455681659213,-2.5113452415629484e-07,-5.4788532090762765e-05,0.999088948800398,0.9999932785174708,0.9999934494577136,0.9999324532349942,99.99388821375469,179.9875946792586,1.0563463845056253,1e-05,-0.3403934254037618,1.4996391092671233,1.4996391092671233,-32395.512410397754,0.0008208516418293405,1.0000003368988792,-2.51134524156295e-07,-5.489675750491738e-05,-7.146990366314807e-05,-7.168635449145732e-05,0.00013173526472800952,-0.00019636399245893114,2.4088749355357778e-05,2.4088749355357785e-05,-0.22721453071584388,179.9875340416601,0.0005356677922441584,7.168635449145732e-05,5.489675750491738e-05,0.00013173526472800952,0.00019636399245893114
7.638421256485715e-05,1.026971155970456e-08,3.542462919572432e-08,-7.322216277784034e-05,-0.000539405296367808,-4.425184973869189e-06,-9954.531858514641,-3.984364268489923e+16,-0.01090523326274475,0.0009941943766675371,-1.759748750585909e-07,-5.561914709260516e-05,0.999088948800398,0.9999943728717917,0.9999930009599403,0.999927828793536,99.99418562181164,179.98819833725622,1.0531873223790347,1e-05,-0.33045958303538514,1.4996092624840747,1.499609262484075,-32395.72955685254,0.0008237733483838921,1.0000003393014374,-1.7597487505859087e-07,-5.5729415018038776e-05,-7.322216277784034e-05,-7.344269862870754e-05,0.0001337450278484847,-0.00019869307789299823,2.4543351275150358e-05,2.4543351275150358e-05,-0.22059031035892,179.98813726702252,0.0005438304813416772,7.344269862870754e-05,5.5729415018038776e-05,0.0001337450278484847,0.00019869307789299823
7.613947806982613e-05,1.0419096451299394e-08,3.602390404560488e-08,-7.485530917074632e-05,-0.0005470730450432067,-4.482828839520292e-06,-9955.73423894385,-3.938103723807668e+16,-0.010642303113202616,0.0009699984822865991,-1.1533167077787218e-07,-5.6404858267440744e-05,0.999088948800398,0.9999952641746588,0.9999925217652355,0.9999228878800056,99.9943753919516,179.9885835194853,1.0501127950573026,1e-05,-0.32052594644281207,1.499576948324134,1.499576948324134,-32395.868034104307,0.0008271261062667654,1.0000003420689734,-1.1533167077787219e-07,-5.6517150312498045e-05,-7.485530917074632e-05,-7.507989326086091e-05,0.00013564755405092157,-0.00020092262777061712,2.4963920265022333e-05,2.4963920265022333e-05,-0.2139660900019961,179.9885219509964,0.000551555873882727,7.507989326086091e-05,5.6517150312498045e-05,0.00013564755405092157,0.00020092262777061712
7.595997890338718e-05,1.0566807401719157e-08,3.661421259998216e-08,-7.639189963168754e-05,-0.000554380227077531,-4.536847786385273e-06,-9957.01367740045,-3.893486170322008e+16,-0.010373781149994437,0.0009452767571164471,-6.57609306404207e-08,-5.715306407637034e-05,0.999088948800398,0.9999959932552845,0.9999920097742233,0.9999176088567878,99.99447535827412,179.98878642421022,1.047123546354295,1e-05,-0.3105925326365646,1.4995419629938582,1.4995419629938582,-32395.940872790612,0.0008308937673805922,1.000000345192405,-6.576093064042069e-08,-5.7267375981426323e-05,-7.639189963168754e-05,-7.662052344179949e-05,0.00013746084482278644,-0.00020306663780027062,2.535737963259795e-05,2.5357379632597942e-05,-0.2073418696450722,179.9887242934696,0.0005589170748639162,7.662052344179949e-05,5.7267375981426323e-05,0.00013746084482278644,0.00020306663780027062
