R,Ricci2,Kretsch,Gnn,Gkp,Gkm,gtt,det,theta_p,theta_m,tidal_radial_adm,tidal_angular_adm,S_pass,W,q,E,A,T,r,rho_pass_coord,X,U,Bamp,worldline_norm,v_rel,gamma_rel,tidal_radial_pass,tidal_angular_pass,rho_adm,rho_world,j_l_adm,p_l_adm,p_th_adm,p_ph_adm,t,dtaudt,neg_nec,neg_rho_world,abs_tidal_pass,abs_flux,abs_pressure
7.547127474068846e-05,1.1632412963777894e-08,4.086902486984328e-08,-8.626440600589919e-05,-0.0006026195056180201,-4.876304619623353e-06,-17730.841016816375,-6.401716657899695e+16,-0.008118125228258508,0.000737292187896961,1.382342476130057e-07,-6.206913881192821e-05,0.999088948800398,0.9999986904231484,0.9999866432707432,0.9998622790850797,99.99324615257491,239.98070942356372,1.0269042340187144,1e-05,-0.23352153186711205,1.9987278479881798,1.9987278479881798,-57590.696861257515,0.0008744170575023259,1.0000003823028145,1.3823424761300573e-07,-6.219992424827961e-05,-8.626440600589919e-05,-8.652597687860199e-05,0.00014943580024959918,-0.0002174834991129225,2.7873909183167404e-05,2.7873909183167404e-05,-0.11697887262388566,239.98061767829816,0.0006074958102376435,8.652597687860199e-05,6.219992424827961e-05,0.00014943580024959918,0.0002174834991129225
7.541039875470358e-05,1.1789296941106144e-08,4.1504823104642106e-08,-8.764681204803914e-05,-0.0006094476510871592,-4.91388089508163e-06,-17737.009883848677,-6.331062515568093e+16,-0.007716717272713744,0.0007001086604059109,1.6421843412679502e-07,-6.275811492975888e-05,0.999088948800398,0.9999988785383328,0.9999854532801544,0.9998500107825681,99.9927848035834,239.97939171139402,1.0240689086528854,1e-05,-0.2207195724658589,1.9985906864266723,1.9985906864266723,-57590.063400429026,0.0008844085302000522,1.0000003910894535,1.642184341267949e-07,-6.289189887527721e-05,-8.764681204803914e-05,-8.791437993907583e-05,0.00015113344254801933,-0.00021953395394308116,2.823837157016921e-05,2.823837157016921e-05,-0.11057360278984396,239.97929785802154,0.0006143615319822408,8.791437993907583e-05,6.289189887527721e-05,0.00015113344254801933,0.00021953395394308116
7.533876045087676e-05,1.1938873273559436e-08,4.211595392543058e-08,-8.896432538189477e-05,-0.0006159510484139383,-4.946069659386248e-06,-17743.819569335872,-6.264709692172878e+16,-0.007308504633532066,0.0006622399312081487,1.8955231944435472e-07,-6.341162896338873e-05,0.999088948800398,0.999999031190471,0.9999841573691595,0.9998366507944498,99.99225835235197,239.97788805460516,1.021386370820513,1e-05,-0.20791853812947647,1.9984387517125244,1.9984387517125248,-57589.3405906008,0.0008953298541397758,1.0000004008080148,1.895523194443546e-07,-6.354851625294229e-05,-8.896432538189477e-05,-8.923809996100193e-05,0.00015275124468863802,-0.00022148423365476747,2.8590573910997965e-05,2.8590573910997965e-05,-0.10416833295580225,239.9777918695828,0.0006208971180733246,8.923809996100193e-05,6.354851625294229e-05,0.00015275124468863802,0.00022148423365476747
7.525196978211062e-05,1.2080508053369757e-08,4.270043840085714e-08,-9.021655989346246e-05,-0.0006221228075343761,-4.972444599557425e-06,-17751.339691511886,-6.202595631381744e+16,-0.006893803685453467,0.0006237068570760764,2.148883596315983e-07,-6.40287165720747e-05,0.999088948800398,0.9999991557082893,0.9999827461303235,0.9998221022190272,99.99166584269462,239.97619572268923,1.0188578115503624,1e-05,-0.19511852848254513,1.9982704561855238,1.998270456185524,-57588.52711177429,0.0009072543725778428,1.0000004115555023,2.1488835963159837e-07,-6.41688238208972e-05,-9.021655989346246e-05,-9.049677439110745e-05,0.00015428759073370465,-0.00022333106617350426,2.8931268248965583e-05,2.8931268248965597e-05,-0.09776306312176054,239.9760969592061,0.0006270952521339336,9.049677439110745e-05,6.41688238208972e-05,0.00015428759073370465,0.00022333106617350426
7.514622452401047e-05,1.221355028227265e-08,4.325626351714155e-08,-9.140243570642502e-05,-0.0006279537599651589,-4.992511705269145e-06,-17759.64672565196,-6.144660727533186e+16,-0.006472944206091428,0.0005845305243025194,2.4075476181959453e-07,-6.460815136512494e-05,0.999088948800398,0.9999992577565721,0.999981209324901,0.99980625960236,99.99100516957758,239.97430870387691,1.016484361011704,1e-05,-0.18231965385380766,1.9980840423557917,1.9980840423557917,-57587.62006775035,0.0009202637411406822,1.0000004234429456,2.4075476181959453e-07,-6.475160765707505e-05,-9.140243570642502e-05,-9.16893482903252e-05,0.00015574031206497244,-0.00022507070012878905,2.926101994917676e-05,2.926101994917676e-05,-0.09135779328771884,239.9742070884918,0.0006329462716704281,9.16893482903252e-05,6.475160765707505e-05,0.00015574031206497244,0.00022507070012878905
7.50180787671378e-05,1.2337333568694854e-08,4.3781403167637336e-08,-9.252041074283562e-05,-0.0006334332373642139,-5.00570987063899e-06,-17768.82481867083,-6.090848416546675e+16,-0.006046270552118837,0.0005447322389429657,2.675929550132804e-07,-6.514852154070889e-05,0.999088948800398,0.9999993417370966,0.9999795358102448,0.999789008193474,99.99027323036067,239.97221813713864,1.014267085551038,1e-05,-0.16952203642062758,1.9978775649179827,1.9978775649179827,-57586.61519336214,0.0009344481802852007,1.0000004365969868,2.675929550132804e-07,-6.529546927906858e-05,-9.252041074283562e-05,-9.281430621955497e-05,0.0001571068818733937,-0.00022669906287459078,2.95802866823087e-05,2.95802866823087e-05,-0.08495252345367713,239.97211336603704,0.0006384389472348529,9.281430621955497e-05,6.529546927906858e-05,0.0001571068818733937,0.00022669906287459078
7.48642682123468e-05,1.2451177578079732e-08,4.42738362103876e-08,-9.356865257924816e-05,-0.0006385496504055182,-5.011409186513517e-06,-17778.966658930785,-6.041105229981234e+16,-0.005614142332988007,0.0005043334585040893,2.9578482722087676e-07,-6.564828575632124e-05,0.999088948800398,0.9999994110872457,0.9999777134610575,0.9997702231367568,99.98946602609166,239.9699126015319,1.0122069847527968,1e-05,-0.15672581147452624,1.9976488709017937,1.9976488709017937,-57585.50699321018,0.000949906859118922,1.000000451161826,2.9578482722087676e-07,-6.579888164741249e-05,-9.356865257924816e-05,-9.386984436143063e-05,0.0001583845603047512,-0.00022821187721676776,2.9889478212586383e-05,2.9889478212586383e-05,-0.07854725361963542,239.96980433631683,0.0006435610595920317,9.386984436143063e-05,6.579888164741249e-05,0.0001583845603047512,0.00022821187721676776
7.468157507781656e-05,1.2554389230373984e-08,4.473156227655876e-08,-9.454516781959533e-05,-0.0006432909249315489,-5.008907343387306e-06,-17790.174413054305,-5.995380820762115e+16,-0.005176934700056559,0.0004633556745986515,3.256727243429404e-07,-6.610581404142329e-05,0.999088948800398,0.9999994685035591,0.9999757290839953,0.9997497685966585,99.98857872518445,239.96737829811104,1.0103049885274697,1e-05,-0.14393112882031636,1.997395577775067,1.997395577775067,-57584.28882880096,0.0009667483907397266,1.000000467301553,3.256727243429402e-07,-6.62602301897294e-05,-9.454516781959533e-05,-9.485400011620762e-05,0.0001595705043970404,-0.0002296047483178728,3.0189002710230473e-05,3.0189002710230473e-05,-0.07214198378559372,239.9672661610349,0.0006482998322749362,9.485400011620762e-05,6.62602301897294e-05,0.0001595705043970404,0.0002296047483178728
7.4466720550333e-05,1.2646263646686978e-08,4.51526157829686e-08,-9.54479009837065e-05,-0.0006476448349821258,-4.997424417690824e-06,-17802.560740629542,-5.9536279664492536e+16,-0.0047350383364133455,0.00042182025302485535,3.5757430653844857e-07,-6.651941778270573e-05,0.999088948800398,0.9999995161099231,0.9999735683251173,0.9997274968095375,99.98760569831803,239.96459914964493,1.0085619542294522,1e-05,-0.13113815432257608,1.9971150492998397,1.9971150492998397,-57582.95296620335,0.0009850914255671343,1.0000004852029114,3.5757430653844836e-07,-6.667784288174171e-05,-9.54479009837065e-05,-9.57647511817785e-05,0.00016066185264110877,-0.00023087322871620189,3.0479303591081176e-05,3.0479303591081176e-05,-0.065736713951552,239.96448271817926,0.0006526422593998167,9.57647511817785e-05,6.667784288174171e-05,0.00016066185264110877,0.00023087322871620189
7.421627625814662e-05,1.2726084851756208e-08,4.5535078441506026e-08,-9.627481129892514e-05,-0.0006515992602923377,-4.9760962116979285e-06,-17816.24989717473,-5.9158025540308456e+16,-0.004288859210154127,0.0003797482355709367,3.917937351332249e-07,-6.688737158156584e-05,0.999088948800398,0.9999995555846898,0.9999712155696238,0.9997032470571963,99.98654053088632,239.96155683622027,1.0069786638056129,1e-05,-0.11834707161454178,1.9968043689248975,1.9968043689248978,-57581.490592896895,0.0010050653336038666,1.000000505078545,3.917937351332249e-07,-6.70500121883262e-05,-9.627481129892514e-05,-9.660009251244588e-05,0.00016165579102015993,-0.00023201286695309265,3.076088969801044e-05,3.076088969801044e-05,-0.05933144411751029,239.96143563684748,0.0006565753565040357,9.660009251244588e-05,6.70500121883262e-05,0.00016165579102015993,0.00023201286695309265
7.392658870916884e-05,1.2793126243734152e-08,4.587709044910271e-08,-9.702393327445884e-05,-0.000655142387518524,-4.943966246622135e-06,-17831.37893548301,-5.88186354886263e+16,-0.0038388181382650616,0.0003371601063289084,4.2863022963940726e-07,-6.720792892934132e-05,0.999088948800398,0.9999995882571511,0.9999686538333171,0.9996768445563806,99.98537601753782,239.95823077969806,1.0055558209740434,1e-05,-0.10555808398593737,1.996460310480857,1.996460310480857,-57579.8918100315,0.0010268109696935498,1.0000005271708006,4.2863022963940715e-07,-6.737501081235063e-05,-9.702393327445884e-05,-9.735809704047742e-05,0.0001625496053179755,-0.00023301924360811426,3.103436081224331e-05,3.103436081224332e-05,-0.052926174283468574,239.9581042807921,0.0006600863537651461,9.735809704047742e-05,6.737501081235063e-05,0.0001625496053179755,0.00023301924360811426
7.359371236309376e-05,1.2846650849491467e-08,4.6176860470633746e-08,-9.769342518937556e-05,-0.0006582628686444731,-4.899976459549468e-06,-17848.099015389984,-5.851772949372842e+16,-0.0033853501975296997,0.0002940755242200427,4.6838473117332753e-07,-6.747933305104788e-05,0.999088948800398,0.9999996151810088,0.9999658646451749,0.9996480992582488,99.9841041420474,239.95459808628343,1.0042940484307599,1e-05,-0.09277141646781717,1.9960793059256163,1.9960793059256163,-57578.145604538506,0.0010504815179856433,1.0000005517561665,4.683847311733279e-07,-6.76511026032352e-05,-9.769342518937556e-05,-9.80369642937502e-05,0.00016334072304623095,-0.0002338879973626358,3.130042990508323e-05,3.130042990508323e-05,-0.046520904449426886,239.9544656899273,0.0006631628451040226,9.80369642937502e-05,6.76511026032352e-05,0.00016334072304623095,0.0002338879973626358
7.321334822483588e-05,1.288591139320603e-08,4.643267448460775e-08,-9.828160839842692e-05,-0.000660949945952739,-4.8429566220132565e-06,-17866.57683202123,-5.825495728400739e+16,-0.0029289040114724293,0.00025051302266472525,5.113651941804704e-07,-6.769982385251268e-05,0.999088948800398,0.9999996371904518,0.9999628279204046,0.9996168045515894,99.98271604481657,239.95063345377375,1.0031938850801958,1e-05,-0.07998731813417137,1.9956574098694708,1.9956574098694708,-57576.239804238125,0.0010762434132378991,1.0000005791504454,5.113651941804704e-07,-6.78765495605862e-05,-9.828160839842692e-05,-9.8635059814574e-05,0.00016402674733268145,-0.00023461484288894924,3.155994313284324e-05,3.155994313284324e-05,-0.04011563461538517,239.95049448633802,0.0006657929025747523,9.8635059814574e-05,6.78765495605862e-05,0.00016402674733268145,0.00023461484288894924
7.278078571231759e-05,1.2910150219054439e-08,4.6642903541530485e-08,-9.878699949960508e-05,-0.0006631935501016108,-4.771612477047944e-06,-17886.99617262029,-5.8029997614683144e+16,-0.0024699409373234154,0.00020648967677976352,5.578908762745177e-07,-6.786764161601918e-05,0.999088948800398,0.9999996549429973,0.9999595218233248,0.9995827358633607,99.98120197961855,239.94630904809765,1.002255783283211,1e-05,-0.06720606464183934,1.9951902605904812,1.995190260590481,-57574.16101815035,0.0011042773374136665,1.0000006097147767,5.578908762745179e-07,-6.804961557789581e-05,-9.878699949960508e-05,-9.915094742335835e-05,0.00016460548440614067,-0.00023519558178972425,3.181389828890077e-05,3.181389828890077e-05,-0.033710364781343455,239.94616274937667,0.0006679651625786587,9.915094742335835e-05,6.804961557789581e-05,0.00016460548440614067,0.00023519558178972425
7.229084617883182e-05,1.2918599125712308e-08,4.6806010482670124e-08,-9.920833679823271e-05,-0.000664984375844278,-4.6845125797686195e-06,-17909.55961206881,-5.784255741821713e+16,-0.002008934173562889,0.00016202073809035627,6.082958861567334e-07,-6.79810278869027e-05,0.999088948800398,0.999999668952153,0.9999559226193959,0.9995456491499817,99.97955126068858,239.94159435229562,1.0014801061140064,1e-05,-0.054427961032186806,1.9946730372322898,1.9946730372322898,-57571.894563513575,0.0011347792904106415,1.0000006438626408,6.082958861567332e-07,-6.816856736815645e-05,-9.920833679823271e-05,-9.958341576074022e-05,0.00016507496581612732,-0.0002356261074137906,3.2063462218363025e-05,3.206346221836301e-05,-0.027305094947301767,239.94143986296652,0.0006696688884240466,9.958341576074022e-05,6.816856736815645e-05,0.00016507496581612732,0.0002356261074137906
7.173782693075615e-05,1.2910479191618417e-08,4.6920555680013384e-08,-9.954460207347576e-05,-0.0006663139385281618,-4.5800738227178855e-06,-17934.49035713281,-5.769237081712722e+16,-0.0015463678063280723,0.00011711923646870622,6.629321696256498e-07,-6.803822385423977e-05,0.999088948800398,0.9999996796121755,0.9999520045157098,0.9995052792727299,99.97775220089416,239.9364559900422,1.0008671246147995,1e-05,-0.04165334482003237,1.994100412858944,1.994100412858944,-57569.42438050997,0.001167961733689579,1.0000006820680036,6.6293216962565e-07,-6.82316728735316e-05,-9.954460207347576e-05,-9.993150011205942e-05,0.00016543346617636095,-0.00023590240410196407,3.23099875488661e-05,3.2309987548866086e-05,-0.02089982511326005,239.9362923371743,0.0006708940123508798,9.993150011205942e-05,6.82316728735316e-05,0.00016543346617636095,0.00023590240410196407
7.111544493253393e-05,1.2885000695820115e-08,4.698520188408742e-08,-9.979503834745671e-05,-0.0006671746135305571,-4.456545630313171e-06,-17962.034249234253,-5.7579197990687736e+16,-0.0010827358114431243,7.179554882124004e-05,7.221720538052861e-07,-6.803746643376445e-05,0.999088948800398,0.999999687216592,0.9999477394892424,0.9994613382506077,99.97579204144003,239.9308575250087,1.0004170150343814,1e-05,-0.028882589397447853,1.9934665030251189,1.9934665030251189,-57566.73293531059,0.0012040548051498162,1.000000724874775,7.22172053805286e-07,-6.823719736583074e-05,-9.979503834745671e-05,-0.00010019450021158927,0.000165679516975061,-0.00023602054123297845,3.255502897649393e-05,3.255502897649393e-05,-0.014494555279218335,239.93068360530836,0.0006716311591608703,0.00010019450021158927,6.823719736583074e-05,0.000165679516975061,0.00023602054123297845
7.041677966921231e-05,1.2841363270185812e-08,4.6998718303959585e-08,-9.995916414020023e-05,-0.0006675596601085421,-4.311992816805379e-06,-17992.46193509706,-5.75028238841623e+16,-0.0006185410278348397,2.605693393133155e-05,7.864104237728868e-07,-6.797698219928965e-05,0.999088948800398,0.9999996919717087,0.9999430971021743,0.9994135133841747,99.97365687335628,239.92475923678592,1.0001298560337304,1e-05,-0.01611610778228742,1.9927648095062578,1.9927648095062578,-57563.801111774286,0.001243307602760654,1.0000007729077935,7.864104237728866e-07,-6.818339738230075e-05,-9.995916414020023e-05,-0.00010037199450622244,0.00016581191682293422,-0.00023597666232247358,3.280035925653048e-05,3.280035925653048e-05,-0.00808928544517662,239.92457379721296,0.0006718716529253475,0.00010037199450622244,6.818339738230075e-05,0.00016581191682293422,0.00023597666232247358
6.963421487365982e-05,1.2778756455259895e-08,4.695998409213466e-08,-0.0001000367845369617,-0.0006674632306733283,-4.144277119624824e-06,-18026.07121385567,-5.746305674663852e+16,-0.00015429411741598204,-2.0092967183039695e-05,8.560665686395956e-07,-6.785497927121562e-05,0.999088948800398,0.9999996940059747,0.9999380443036019,0.999361465244119,99.97133155086924,239.91811787365097,1.0000056258387566,1e-05,-0.00335435674361647,1.9919881588226689,1.9919881588226689,-57560.60809192379,0.0012859895332381637,1.0000008268855654,8.560665686395953e-07,-6.806851260315006e-05,-0.0001000367845369617,-0.00010046385120083062,0.0001658297383884259,-0.00023576696935951493,3.3047984974446695e-05,3.3047984974446695e-05,-0.0016840156111349314,239.91791948898646,0.0006716075077929531,0.00010046385120083062,6.806851260315006e-05,0.0001658297383884259,0.00023576696935951493
