R,Ricci2,Kretsch,Gnn,Gkp,Gkm,gtt,det,theta_p,theta_m,tidal_radial_adm,tidal_angular_adm,S_pass,W,q,E,A,T,r,rho_pass_coord,X,U,Bamp,worldline_norm,v_rel,gamma_rel,tidal_radial_pass,tidal_angular_pass,rho_adm,rho_world,j_l_adm,p_l_adm,p_th_adm,p_ph_adm,t,dtaudt,neg_nec,neg_rho_world,abs_tidal_pass,abs_flux,abs_pressure
8.752737536425471e-05,9.07368721476316e-09,3.094672307619696e-08,-5.5798350829504855e-05,-0.00046511761894427655,-3.8582128797336826e-06,-442085.2985524155,-1.9355419150552182e+18,-0.012562472039877828,0.0011465986424441137,-3.499152969856518e-06,-4.803144277088787e-05,0.999088948800398,0.9999781946485498,0.9999955974988521,0.9999546021312975,99.98793161035519,1199.7770427054625,1.0770329614269007,1e-05,-0.4,9.997874919767805,9.997874919767806,-1439463.9959805557,0.0008150400196932375,1.0000003321452824,-3.499152969856517e-06,-4.8125506936240636e-05,-5.5798350829504855e-05,-5.59864791602104e-05,0.00011531485151613569,-0.00017868956508250018,1.7681919444370353e-05,1.7681919444370353e-05,-0.040062672523989595,1199.7766442053103,0.00046897583182401023,5.59864791602104e-05,4.8125506936240636e-05,0.00011531485151613569,0.00017868956508250018
7.781988561344054e-05,1.0070965111936134e-08,3.478123449792898e-08,-7.131901381253935e-05,-0.0005306513618249639,-4.392547049781025e-06,-442497.9175179245,-1.7938396332076687e+18,-0.011183062635194859,0.0010201711788350627,-7.560503237216585e-07,-5.4736453147768975e-05,0.999088948800398,0.9999931768953747,0.9999934854115966,0.9999328239556242,99.99385797447144,1199.8865274214681,1.056612704419656,1e-05,-0.3412190017291236,9.99659906352619,9.99659906352619,-1439726.709275969,0.0008205667682525446,1.0000003366650805,-7.560503237216582e-07,-5.484450090950174e-05,-7.131901381253935e-05,-7.153510933600492e-05,0.00013156470369379576,-0.00019620294062483315,2.3532020599426645e-05,2.3532020599426645e-05,-0.034182977412620295,1199.8861234617095,0.0005350439088747449,7.153510933600492e-05,5.484450090950174e-05,0.00013156470369379576,0.00019620294062483315
7.597414751384233e-05,1.0974610452262671e-08,3.826284410545048e-08,-8.035274369647289e-05,-0.0005735204982132753,-4.722432615385817e-06,-442973.62426181766,-1.6780646578285855e+18,-0.009583541695367096,0.0008731075242236572,-1.0138930040320246e-07,-5.911921407649545e-05,0.999088948800398,0.9999974326225285,0.9999903606817622,0.999900605780558,99.99437877827839,1199.896149011989,1.0391230127185627,1e-05,-0.2824475802008265,9.99455764729398,9.99455764729398,-1439749.7436392787,0.0008436659089980879,1.000000355886273,-1.0138930040320245e-07,-5.923928594052731e-05,-8.035274369647289e-05,-8.059288742453665e-05,0.00014219951639947242,-0.00020876872171785775,2.622091525377128e-05,2.622091525377128e-05,-0.028303282301251,1199.8957219855727,0.0005782429308286612,8.059288742453665e-05,5.923928594052731e-05,0.00014219951639947242,0.00020876872171785775
7.549838969669572e-05,1.1763311635253059e-08,4.1386744694544865e-08,-8.733267218956251e-05,-0.0006078460208791113,-4.952508527202176e-06,-443680.8849455684,-1.5866910326628467e+18,-0.007809961272452867,0.0007093637299973633,1.2156245891354868e-07,-6.260171474841195e-05,0.999088948800398,0.9999988383367457,0.9999857386497968,0.9998529527987847,99.99289769967942,1199.8687868946322,1.0247135591543233,1e-05,-0.22369148020146162,9.991291992108355,9.991291992108358,-1439683.9861303507,0.0008818692807127307,1.0000003888469409,1.2156245891354868e-07,-6.273475231124272e-05,-8.733267218956251e-05,-8.759874731522405e-05,0.0001507233780879773,-0.00021906659251359428,2.8117765313668025e-05,2.8117765313668025e-05,-0.022423587189881702,1199.8683203295063,0.0006127985294063134,8.759874731522405e-05,6.273475231124272e-05,0.0001507233780879773,0.00021906659251359428
7.49525228127778e-05,1.2394962024339893e-08,4.400075242401923e-08,-9.290315279170645e-05,-0.0006351992749304852,-5.069850737750602e-06,-444790.0366976471,-1.5180564222217375e+18,-0.005892127957323165,0.0005310884978557576,2.639120124828121e-07,-6.532166310528901e-05,0.999088948800398,0.9999993679855586,0.9999789038571194,0.9997824938509128,99.98999432051207,1199.815149186432,1.013514560316766,1e-05,-0.16495988595439612,9.986069672681158,9.986069672681158,-1439555.1214007777,0.0009395655364091235,1.0000004413919907,2.63912012482812e-07,-6.546981651342707e-05,-9.290315279170645e-05,-9.319945960798257e-05,0.00015753235604818363,-0.00022723141004241145,2.9687867218963584e-05,2.968786721896357e-05,-0.016543892078512402,1199.8146195978684,0.0006402691256682358,9.319945960798257e-05,6.546981651342707e-05,0.00015753235604818363,0.00022723141004241145
7.383118472841157e-05,1.2807887392260883e-08,4.5913585152451366e-08,-9.698510720988483e-05,-0.0006547592414347135,-5.019825423087232e-06,-446547.35004765337,-1.4707616097535516e+18,-0.003863140820205114,0.0003402721157134696,4.202291793358894e-07,-6.716046437671326e-05,0.999088948800398,0.999999586603949,0.9999688017222483,0.9996783687374107,99.98544335174984,1199.7310752123913,1.0056305361138207,1e-05,-0.10626746992645685,9.977722803019486,9.977722803019486,-1439353.1402330094,0.0010251271794911904,1.000000525443281,4.202291793358893e-07,-6.732715427372262e-05,-9.698510720988483e-05,-9.731848700390353e-05,0.00016243485400290662,-0.0002329044262190156,3.104406714035963e-05,3.104406714035963e-05,-0.010664196967143103,1199.7304448220898,0.0006597790668578006,9.731848700390353e-05,6.732715427372262e-05,0.00016243485400290662,0.0002329044262190156
7.172090420326878e-05,1.2929997940879335e-08,4.6940876835151845e-08,-9.939794785181899e-05,-0.0006653791182573646,-4.708303120053735e-06,-449335.0932960482,-1.4437368793284593e+18,-0.001762688431573672,0.00013875749269241157,6.322418808292668e-07,-6.794532091714133e-05,0.999088948800398,0.9999996750142334,0.9999538815325228,0.9995246186023589,99.97861429334925,1199.6049199961305,1.0011340296414941,1e-05,-0.047637645892888145,9.964393371250901,9.964393371250901,-1439050.0566627504,0.001151289362602281,1.000000662734257,6.322418808292666e-07,-6.813569903461756e-05,-9.939794785181899e-05,-9.977870408677145e-05,0.00016516770378432774,-0.00023564576283689024,3.226345539090125e-05,3.226345539090125e-05,-0.0047845018557738095,1199.604124977382,0.0006700874213774184,9.977870408677145e-05,6.813569903461756e-05,0.00016516770378432774,0.00023564576283689024
6.804992310247103e-05,1.268093101509323e-08,4.6928017166490715e-08,-0.00010002135647355892,-0.0006661116686737537,-3.9824929382395655e-06,-453751.16021037847,-1.4362262791128223e+18,0.0003634630289904831,-7.228139432031694e-05,9.347936159577719e-07,-6.749055582037614e-05,0.999088948800398,0.9999996931284314,0.9999318718129702,0.9992978899618891,99.9684894660864,1199.4178896236208,1.0000593192419933,1e-05,0.01089229097843804,9.943136202589521,9.943136202589521,-1438600.7038545022,0.0013366079471416117,1.0000008932615991,9.347936159577721e-07,-6.77121072800532e-05,-0.00010002135647355892,-0.00010046445939291304,0.00016553229393387848,-0.00023502572433243765,3.347722237820382e-05,3.347722237820382e-05,0.0010951932555954905,1199.416818230636,0.0006700941616119932,0.00010046445939291304,6.77121072800532e-05,0.00016553229393387848,0.00023502572433243765
6.194154992644676e-05,1.1972826968455765e-08,4.576303285099357e-08,-9.885076988251695e-05,-0.0006563520022200254,-2.597662533216859e-06,-460724.1051842723,-1.447730188991954e+18,0.0024651180323540774,-0.000293223040902561,1.3681574071760393e-06,-6.559485112645818e-05,0.999088948800398,0.9999996523502299,0.9998994658579077,0.9989642356210631,99.95355302402518,1199.1419955950428,1.0023958189523308,1e-05,0.06926310600250249,9.909310101003719,9.909310101003719,-1437937.8096767906,0.0016075434960939243,1.00000129210055,1.3681574071760383e-06,-6.585801215450664e-05,-9.885076988251695e-05,-9.937709193861389e-05,0.00016343858492170215,-0.0002306240624941042,3.491587134257026e-05,3.4915871342570274e-05,0.00697488836696479,1199.1404461850125,0.0006589496647532423,9.937709193861389e-05,6.585801215450664e-05,0.00016343858492170215,0.0002306240624941042
5.207847946584828e-05,1.0717858410922157e-08,4.338846545436797e-08,-9.60138472405332e-05,-0.0006358149695668137,-1.7157114293662098e-07,-471674.2366823092,-1.4779005263609137e+18,0.004489487933632499,-0.000527244304090864,1.9800396322970437e-06,-6.201656330287721e-05,0.999088948800398,0.9999995284818579,0.999851897668942,0.9984748339364784,99.93160264774421,1198.7365861428052,1.008080333106428,1e-05,0.1273811524361715,9.855669688792194,9.855669688792194,-1436963.6501178488,0.002000863062191027,1.0000020017325073,1.9800396322970446e-06,-6.233515996307704e-05,-9.60138472405332e-05,-9.66510405609328e-05,0.00015891084960596933,-0.00022197942311434206,3.694354820398028e-05,3.694354820398028e-05,0.01285458347833409,1198.7341865976164,0.0006359865407097504,9.66510405609328e-05,6.233515996307704e-05,0.00015891084960596933,0.00022197942311434206
