R,Ricci2,Kretsch,Gnn,Gkp,Gkm,gtt,det,theta_p,theta_m,tidal_radial_adm,tidal_angular_adm,S_pass,W,q,E,A,T,r,rho_pass_coord,X,U,Bamp,worldline_norm,v_rel,gamma_rel,tidal_radial_pass,tidal_angular_pass,rho_adm,rho_world,j_l_adm,p_l_adm,p_th_adm,p_ph_adm,t,dtaudt,neg_nec,neg_rho_world,abs_tidal_pass,abs_flux,abs_pressure
8.74479089751578e-05,9.05054843834603e-09,3.091093988779169e-08,-5.579494057812691e-05,-0.0004651266038826156,-3.7691557130148443e-06,-441661.2610329479,-1.9355419150552182e+18,-0.012563684801253144,0.0011453858810687968,-3.4960969370199524e-06,-4.801139906434295e-05,0.999088948800398,0.9999781946485498,0.9999955974988521,0.9999546021312975,99.98793161035519,1199.7770427054625,1.0770329614269007,1e-05,-0.4,9.997874919767805,10.0,-1439464.3660722973,0.0006381117065463182,1.0000002035933373,-3.4960969370199536e-06,-4.808504622348758e-05,-5.579494057812691e-05,-5.594223489641618e-05,0.00011533936204240022,-0.0001786529392196884,1.7705044833201873e-05,1.7705044833201873e-05,-0.040062672523989595,1199.7767984389002,0.0004688957595956304,5.594223489641618e-05,4.808504622348758e-05,0.00011533936204240022,0.0001786529392196884
7.774132100188955e-05,1.0034756838062198e-08,3.471936196711688e-08,-7.131464080522379e-05,-0.0005307002569100154,-4.262403999600788e-06,-441819.2683176224,-1.7938396332076687e+18,-0.011184790256777872,0.0010184435572520526,-7.530361397049752e-07,-5.471613258323179e-05,0.999088948800398,0.9999931768953747,0.9999934854115966,0.9999328239556242,99.99385797447144,1199.8865274214681,1.056612704419656,1e-05,-0.3412190017291236,9.99659906352619,10.0,-1439727.262857037,0.0005374251667168726,1.0000001444129363,-7.530361397049754e-07,-5.4786901469144246e-05,-7.131464080522379e-05,-7.145617857704867e-05,0.0001316094632276037,-0.00019616668964958435,2.3555363921235514e-05,2.3555363921235514e-05,-0.034182977412620295,1199.8863541423566,0.0005349626609096163,7.145617857704867e-05,5.4786901469144246e-05,0.0001316094632276037,0.00019616668964958435
7.591823878564275e-05,1.0921749771845247e-08,3.816477946755713e-08,-8.034758653833508e-05,-0.0005736464162706294,-4.538622163691308e-06,-441887.77534877387,-1.6780646578285855e+18,-0.009585910564267976,0.0008707386553227788,-9.722668923822105e-08,-5.910473962095913e-05,0.999088948800398,0.9999974326225285,0.9999903606817622,0.999900605780558,99.99437877827839,1199.896149011989,1.0391230127185627,1e-05,-0.2824475802008265,9.99455764729398,10.0,-1439750.5487734498,0.0003905821627364722,1.0000000762772217,-9.722668923822104e-08,-5.9160332518874824e-05,-8.034758653833508e-05,-8.045877233416648e-05,0.00014227694852673458,-0.00020874493267882539,2.62395536774238e-05,2.62395536774238e-05,-0.028303282301251,1199.8960574872517,0.0005781850384343208,8.045877233416648e-05,5.9160332518874824e-05,0.00014227694852673458,0.00020874493267882539
7.552248765674445e-05,1.1691187283515735e-08,4.123888406521988e-08,-8.732718098504856e-05,-0.0006081216942228967,-4.702724177112838e-06,-441943.97399684746,-1.5866910326628467e+18,-0.007813049214826145,0.0007062757876240852,1.2795644191128635e-07,-6.260819062766603e-05,0.999088948800398,0.9999988383367457,0.9999857386497968,0.9998529527987847,99.99289769967942,1199.8687868946322,1.0247135591543233,1e-05,-0.22369148020146162,9.991291992108355,10.0,-1439685.0703030755,0.00015694274665286362,1.000000012315513,1.2795644191128632e-07,-6.263186995950814e-05,-8.732718098504856e-05,-8.737453964873277e-05,0.00015085474251144598,-0.00021908502821495624,2.8117679786581588e-05,2.8117679786581588e-05,-0.022423587189881702,1199.8687721176327,0.0006128244184000095,8.737453964873277e-05,6.263186995950814e-05,0.00015085474251144598,0.00021908502821495624
7.517774447999447e-05,1.2305453106955696e-08,4.378901715968427e-08,-9.289813975953339e-05,-0.0006357564690270427,-4.7480294442180625e-06,-442012.7505826166,-1.5180564222217375e+18,-0.00589585217874764,0.0005273642764312834,2.740187527736894e-07,-6.538051537615213e-05,0.999088948800398,0.9999993679855586,0.9999789038571194,0.9997824938509128,99.98999432051207,1199.815149186432,1.013514560316766,1e-05,-0.16495988595439612,9.986069672681158,10.0,-1439556.322512906,-0.000220047081493908,1.00000002421036,2.7401875277368946e-07,-6.534581023651156e-05,-9.289813975953339e-05,-9.282872948025225e-05,0.00015775210989570616,-0.00022735410947609698,2.963911261828456e-05,2.963911261828456e-05,-0.016543892078512402,1199.8151201384762,0.0006405044984712608,9.282872948025225e-05,6.534581023651156e-05,0.00015775210989570616,0.00022735410947609698
7.449371217480786e-05,1.2713918606323034e-08,4.562952934293669e-08,-9.698164091692687e-05,-0.0006558284434185814,-4.638358447747889e-06,-442109.1321324508,-1.4707616097535516e+18,-0.0038670379937421383,0.0003363749421764451,4.3632944165503453e-07,-6.733241322299289e-05,0.999088948800398,0.999999586603949,0.9999688017222483,0.9996783687374107,99.98544335174984,1199.7310752123913,1.0056305361138207,1e-05,-0.10626746992645685,9.977722803019486,10.0,-1439353.6632578636,-0.0008291629397225454,1.0000003437557676,4.363294416550347e-07,-6.719754097855129e-05,-9.698164091692687e-05,-9.671189642804363e-05,0.00016279752124270837,-0.00023325176001623774,3.0888203462251516e-05,3.0888203462251516e-05,-0.010664196967143103,1199.7306627980563,0.0006604668018663293,9.671189642804363e-05,6.719754097855129e-05,0.00016279752124270837,0.00023325176001623774
7.325903011901659e-05,1.2866697392820358e-08,4.659326015696369e-08,-9.939676913044612e-05,-0.0006673530858407797,-4.321438548914345e-06,-442249.17370230885,-1.4437368793284593e+18,-0.0017655058491779898,0.00013594007508809384,6.579420644745426e-07,-6.834211312721448e-05,0.999088948800398,0.9999996750142334,0.9999538815325228,0.9995246186023589,99.97861429334925,1199.6049199961305,1.0011340296414941,1e-05,-0.047637645892888145,9.964393371250901,10.0,-1439047.2383514445,-0.0018121581573740714,1.0000016419626376,6.579420644745424e-07,-6.804228402141996e-05,-9.939676913044612e-05,-9.87971109188571e-05,0.00016575791182296635,-0.00023644049306440092,3.189234690746911e-05,3.18923469074691e-05,-0.0047845018557738095,1199.6029502929061,0.000671674524389694,9.87971109188571e-05,6.804228402141996e-05,0.00016575791182296635,0.00023644049306440092
7.124660626644106e-05,1.2722549380161456e-08,4.656167687578097e-08,-0.00010002129905081422,-0.0006696443286446733,-3.7285026383488865e-06,-442454.4091510991,-1.4362262791128223e+18,0.0003644939592828301,-7.125046402796992e-05,9.75826402280449e-07,-6.831021429315762e-05,0.999088948800398,0.9999996931284314,0.9999318718129702,0.9992978899618891,99.9684894660864,1199.4178896236208,1.0000593192419933,1e-05,0.01089229097843804,9.943136202589521,10.0,-1438586.6905809946,-0.0033952038085384123,1.0000057637542816,9.758264022804485e-07,-6.774691837365189e-05,-0.00010002129905081422,-9.889470721180274e-05,0.00016647895650158108,-0.00023666511659069687,3.2698605636720785e-05,3.2698605636720785e-05,0.0010951932555954905,1199.4109765134694,0.0006733728312830221,9.889470721180274e-05,6.774691837365189e-05,0.00016647895650158108,0.00023666511659069687
6.815002440924123e-05,1.2254399722196575e-08,4.5484314955903667e-08,-9.884535954520136e-05,-0.0006625081572571513,-2.7706647698043086e-06,-442755.28797200223,-1.447730188991954e+18,0.0024755234246157383,-0.0002828176486408999,1.4336425543852942e-06,-6.717700715210359e-05,0.999088948800398,0.9999996523502299,0.9998994658579077,0.9989642356210631,99.95355302402518,1199.1419955950428,1.0023958189523308,1e-05,0.06926310600250249,9.909310101003719,10.0,-1437890.8388509455,-0.0059371306289055245,1.0000176252260142,1.4336425543852938e-06,-6.620359861130174e-05,-9.884535954520136e-05,-9.689854246359763e-05,0.00016493437312183672,-0.00023379405146827645,3.339933375691694e-05,3.339933375691694e-05,0.00697488836696479,1199.1208608188524,0.0006652788220269557,9.689854246359763e-05,6.620359861130174e-05,0.00016493437312183672,0.00023379405146827645
6.356399207577719e-05,1.1454227198637009e-08,4.3388817258055526e-08,-9.598493184229511e-05,-0.0006462887345042678,-1.3367227814027546e-06,-443194.89543420344,-1.4779005263609137e+18,0.0045195950138425325,-0.0004971372238808307,2.084522906007505e-06,-6.492572539309561e-05,0.999088948800398,0.9999995284818579,0.999851897668942,0.9984748339364784,99.93160264774421,1198.7365861428052,1.008080333106428,1e-05,0.1273811524361715,9.855669688792194,10.0,-1436825.6542029742,-0.010001802730351263,1.0000500217819461,2.084522906007506e-06,-6.332909144860978e-05,-9.598493184229511e-05,-9.279166395332342e-05,0.00016123800293071626,-0.00022782779680054015,3.4139436441233915e-05,3.413943644123393e-05,0.01285458347833409,1198.6766262019853,0.0006476254572856706,9.279166395332342e-05,6.332909144860978e-05,0.00016123800293071626,0.00022782779680054015
