V,configs,spacelike_configs,max_ds2,med_max_ds2,med_spacelike_fraction
0.9,24,0,-0.18999999999999995,-0.18999999999999995,0.0
1.01,24,24,0.020575442107617636,0.02010000000000045,0.4890054972513743
1.1,24,24,19.30759144614865,0.7295501109062519,0.49750124937531237
1.25,24,24,1800.5236022489044,9.17233147820911,0.506496751624188
1.5,24,24,41247.52977878507,67.18114354732307,0.514992503748126
2.0,24,24,566751.323351535,618.3559641453469,0.5209895052473763
