core_amp,repay_amp,buffer_amp,omega,access_qi_log10_L0max,access_qi_min_sampled_avg,access_positive_sample_fraction,repay_positive_sample_fraction,repay_qi_log10_L0max,access_max_abs_tidal,access_max_abs_rate,access_max_abs_flux,access_min_rho,access_max_rho,access_min_Gkk,repay_min_Gkk,access_quiet_open_fraction,access_open_fraction,failure_mode
0.01,0.2,0.06999999999999999,8.0,-0.31011768915174864,-0.053833994340134535,0.0,0.43242258652094717,-0.34978169490419675,0.6462414645028259,0.07999029080122863,0.018246851722064045,-0.056494704273035094,-0.01586664713666815,-3.588104701108717,-43.68452049964952,1.0,1.0,static-QI-preserved
0.01,0.2,0.06999999999999999,16.0,-0.3079951951237095,-0.05097839770816334,0.0,0.7752276867030965,0.2682291246852381,2.5822690604466856,0.15989867853407513,0.036475020262380226,-0.05649427470065784,-0.015866998731142442,-7.253428095339007,-107.6179375089003,0.0,1.0,quiet-window-lost
0.01,0.2,0.06999999999999999,32.0,-0.29932235608210844,-0.04627611846580717,0.0,0.9865209471766849,2.8114805937562224,10.287060664538853,0.3191426356049279,0.07280044802557636,-0.056494765252410616,-0.015866583387793596,-22.599894767267106,-377.49897391140445,0.0,1.0,quiet-window-lost
0.01,0.2,0.06999999999999999,64.0,-0.2619736599149599,-0.03677822161402603,0.0,1.0,inf,40.476636207079906,0.6330461208010643,0.14440855180288217,-0.05649357135602659,-0.01583284038946209,-82.97851377267504,-1456.7026384984042,0.0,1.0,quiet-window-lost
0.02,0.0,0.0,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.0,-0.1493011653681453,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-0.9499374580586062,1.0,1.0,static-QI-preserved
0.02,0.0,0.0,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.0,-0.14927330490807983,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-0.9499404034011106,0.011976047904191617,1.0,quiet-window-lost
0.02,0.0,0.0,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.0,-0.14928026230954058,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-0.9499520925321054,0.0,1.0,quiet-window-lost
0.02,0.0,0.0,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.0,-0.14927492228173694,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-0.949997436244961,0.0,1.0,quiet-window-lost
0.02,0.0,0.0,64.0,-0.12099360587731013,-0.02922794270382358,0.0,0.0,-0.14927181513265006,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-0.9501622621024434,0.0,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.27650273224043714,-0.3120997755369851,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-7.675067975597603,1.0,1.0,static-QI-preserved
0.02,0.06,0.020999999999999998,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.19271402550091074,-0.17283797175563395,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-12.768183732749147,0.011976047904191617,1.0,quiet-window-lost
