observer_family,B_setup_target_neg,B_setup_target_pos,B_setup_nmc_neg,B_setup_nmc_pos,B_setup_infra_neg,B_setup_infra_pos,B_setup_overlay_pos,R_open_target_neg,R_open_target_pos,R_open_nmc_neg,R_open_nmc_pos,R_open_infra_neg,R_open_infra_pos,R_open_overlay_pos,hold_target_neg,hold_target_pos,hold_nmc_neg,hold_nmc_pos,hold_infra_neg,hold_infra_pos,hold_overlay_pos,R_close_target_neg,R_close_target_pos,R_close_nmc_neg,R_close_nmc_pos,R_close_infra_neg,R_close_infra_pos,R_close_overlay_pos,comp_target_neg,comp_target_pos,comp_nmc_neg,comp_nmc_pos,comp_infra_neg,comp_infra_pos,comp_overlay_pos,B_reset_target_neg,B_reset_target_pos,B_reset_nmc_neg,B_reset_nmc_pos,B_reset_infra_neg,B_reset_infra_pos,B_reset_overlay_pos,open_interval_target_neg,open_interval_target_pos,open_interval_nmc_neg,open_interval_nmc_pos,open_interval_infra_neg,open_interval_infra_pos,open_interval_overlay_pos,setup_reset_target_neg,setup_reset_target_pos,setup_reset_nmc_neg,setup_reset_nmc_pos,setup_reset_infra_neg,setup_reset_infra_pos,setup_reset_overlay_pos,full_cycle_target_neg,full_cycle_target_pos,full_cycle_nmc_neg,full_cycle_nmc_pos,full_cycle_infra_neg,full_cycle_infra_pos,full_cycle_overlay_pos,open_neg_fraction_carried_by_nmc,open_residual_neg_fraction,setup_reset_neg_fraction_in_nmc,setup_reset_residual_comp_ratio,full_residual_comp_ratio
core_line,0.0069690372557729965,0.0,0.0,0.0,0.0069690372557729965,0.0,2.3704717459656475e-06,0.0026985086778725737,0.0,0.0008995594325510229,4.8280252288412856e-05,0.0018472294976099634,0.0,0.0,0.07052341570184947,0.0,0.057530609480447255,0.0,0.012992806221402222,0.0,0.0,0.002158346998755809,0.0,0.0005305761755512748,4.1620062619858854e-05,0.0016693908858243932,0.0,0.0,0.0,0.08712402852000946,0.0,0.0,0.0,0.08712402852000946,0.08718043864044339,0.006969037255772992,0.0,0.0,0.0,0.006969037255772992,0.0,2.3704717459656475e-06,0.07830083066763838,0.0,0.06111496545801243,8.99003149082717e-05,0.017275765524534217,0.0,0.0,0.014216364429218626,0.0,0.0,0.0,0.014216364429218626,0.0,4.740954481462079e-06,0.09231601840334154,0.08741191868084719,0.06111496545801243,9.535691527395802e-05,0.03129640986060307,0.08741191868084719,0.08747683041961717,0.7805149056125289,0.22063323437579063,0.0,0.0,2.7930334204436917
access_mean,0.020234948427471845,0.018336498308171995,0.0,8.685658237644132e-06,0.020243634085709488,0.018336498308171995,0.025951985966488105,0.004400494826942255,0.0,0.003026970172432161,0.0,0.0013735246545100944,0.0,0.0,0.06782252067133353,0.0,0.06475871631374595,0.0,0.003063804357587562,0.0,0.0,0.004033367194266781,0.0,0.0030047156839020095,5.029304218204721e-06,0.0013475280278517285,0.0003138472132687526,0.0,0.0,0.08793161360953035,0.0,3.669514114215636e-06,0.0,0.08792794409541613,0.08819107991325845,0.020136990335961058,0.018336498308171995,0.0,0.0,0.020136990335961058,0.018336498308171995,0.025951985966488105,0.07918694914148075,0.0,0.07318538199502442,5.029304218204721e-06,0.006320443663943282,0.0003138472132687526,0.0,0.04770566899416093,0.03667299661634399,0.0,0.0005424000770809865,0.04824806907124192,0.03667299661634399,0.051904092246643385,0.12026686228200502,0.12485226153966333,0.07322628612428037,3.3126083284282046e-05,0.047380379994678846,0.12515893929333324,0.1403900852767567,0.9242101481163777,0.07981673410150918,0.0,0.7600925243685406,2.6415773640296956
support_mean,0.3478647250845512,0.6836822662991432,0.0010548091767763135,0.0,0.34708351192408665,0.6839558623154549,0.8678048660103634,0.006614341300183482,0.0,0.008252237522759316,0.0,0.0,0.0016378962225758339,0.0,0.0516435424123437,0.0,0.033846693487547756,0.0,0.017796848924795952,0.0,0.0,0.0072338601437374975,0.0,0.008413453661666756,0.0,0.0,0.001179593517929259,0.0,0.00028918906069871523,0.11044834703975877,0.0004225271120959946,0.0,0.0,0.11058168509115605,0.11469211105154438,0.34726748182211953,0.6836822662991433,0.0,0.0,0.34726748182211953,0.6836822662991433,0.8678048660103634,0.06715889364567945,0.0,0.05230217283215072,0.0,0.01805851127954879,0.0032017904660200506,0.0,0.7511979340731038,1.3673645325982866,0.06683394502914665,0.0,0.7048836902673393,1.3878842338216688,1.7356137551727877,0.7661329450392227,1.4779669220380467,0.058766431795730156,0.0,0.712551838762527,1.483152247557081,1.8506855850018933,0.7787825259303927,0.2688923283161271,0.08896982006693555,1.96895495382379,2.0814657501026597
support_ring_mean,0.9188805783144095,0.8904838882391842,0.0031257106258347645,0.0,0.9171287592555385,0.891857779806148,1.250925680437789,0.007584647610532858,6.532594406433572e-06,0.004331039115183121,0.0017362022929579167,0.005810353888468347,0.0008270756945671285,0.0,0.03811529111891002,0.0,0.0009957630432863643,0.03395889417652527,0.07175899965970894,0.0006805774075600269,0.0,0.009110541634621022,0.0,0.00551979223634685,0.0022352046637990823,0.007665616863379782,0.0018396628013065282,0.0,0.0007189470992750985,0.10594463580242869,0.0014409866625379505,0.0,4.206395578460126e-05,0.10670873932147615,0.11598879042081882,0.9178330713072627,0.8904838882391842,0.0,0.0,0.9178330713072627,0.8904838882391842,1.2509256804377893,0.05522406283074553,1.3065188812867144e-05,0.012125893711929424,0.038388048485913456,0.08579111459514355,0.0043179621792268676,0.0,1.9476261504460974,1.7809677764783685,0.19042167895181303,0.0,1.8602463390165649,1.884009644000649,2.5018571601795765,1.8990235034991527,1.8869254774696098,0.02712143874569148,0.038388048485913456,1.9211787556161861,1.8978141198464211,2.6182282551005054,0.21957626966113902,1.5535096513620636,0.09777116563576012,1.012774278591805,0.9878383853134115
shoulder_mean,0.26426141609968556,0.2981112978899,0.000725979908028879,0.0,0.2638110514582792,0.2983869131565225,0.43154379194628195,0.0012073291551263409,0.00020384857628758858,3.652022255140906e-05,0.0006151792270017824,0.0016881504039083259,0.00010601082061919857,0.0,0.002399018839621695,9.983991665639035e-05,0.0011526789752599408,0.00022864639921718242,0.0014769873274419624,0.00010184098051941706,0.0,0.0016177849654692791,0.00013530600962561508,0.0009815163902752594,0.00021169204178675082,0.0013113369178745953,0.000598682310519439,0.0,0.0003463229316943154,0.00784107298632259,0.00040257012831246356,0.0,0.00012458447303770963,0.008021904655978447,0.010671629399912558,0.263969857952209,0.2981112978899,0.0,0.0,0.263969857952209,0.2981112978899,0.431543791946282,0.005224132960217315,0.0008053987946525212,0.0022049321801956377,0.001090481244967317,0.004476474649224883,0.0011721914188884083,0.0,0.5584577634850916,0.5962225957798,0.0444303910168088,0.0,0.534698517464973,0.6168937407764901,0.8630895845339108,0.5354890563536417,0.6048690675607751,0.004632113544743266,0.0010904812449673172,0.5332271105506585,0.6061487540575679,0.8737949408784259,0.42206662750438684,0.8568837514719345,0.07955908919508993,1.153722556967415,1.1367553188199493
matching_mean,0.03519028755711768,0.0,0.0,1.3434098946557657e-07,0.03519042189810715,0.0,3.837055988976173e-16,0.00013536103884921916,0.0,2.165694998716783e-07,1.6170504134004145e-07,0.00013530617439068754,0.0,0.0,0.0021657765917054332,0.0,7.394413104092896e-06,0.0,0.0021583821786013407,0.0,0.0,0.00013536103698158958,0.0,3.1885535001128645e-07,2.888009288011639e-07,0.00013533098256037946,0.0,0.0,0.0006768051867716289,0.0,0.0,6.276732417937334e-08,0.0006768679540958084,0.0,9.395124587610447e-18,0.03519028755711769,0.0,0.0,0.0,0.03519028755711769,0.0,3.837055988976173e-16,0.0025267393588573016,0.0,7.996296051814895e-06,7.074588657921543e-07,0.0025194505216712786,0.0,0.0,0.07372022995383068,0.0,0.0,8.014281402380247e-06,0.07372824423523307,0.0,7.674129766582387e-16,0.07371949082572596,0.0,7.996296051814897e-06,1.2640403970953352e-06,0.07371275857007123,0.0,7.768377765907173e-16,0.003164669922708091,0.9971153188950084,0.0,0.0,0.0
