setup_support_amp,setup_shoulder_amp,support_setup_reset_ratio,shoulder_setup_reset_ratio,support_full_ratio,shoulder_full_ratio,core_full_ratio,access_setup_reset_pos_overlay,support_setup_reset_pos_overlay,access_setup_reset_neg_total,support_setup_reset_neg_total,shoulder_setup_reset_neg_total,shoulder_setup_reset_pos_overlay,access_leakage_fraction_vs_support_setup,ledger_balance_error,passes_setup_reset_ledger,score
0.0066,0.0077,1.0807442067838677,1.1155382613676585,1.117853049600164,1.153295631855067,1.0833441147310126,0.016067524090056184,0.5316025979318328,0.0063363056795084,0.4918856789561715,0.5593876735651557,0.6240183527993742,0.03022469068542153,0.0012635218647731616,True,-0.06242790323561622
0.0064,0.007500000000000001,1.0432894599744893,1.081536201503065,1.084040333696518,1.1185784989094205,1.083342931841614,0.015580629427314856,0.5154944534440384,0.006373246843359233,0.49410491835759784,0.5619877241018243,0.6078100684164406,0.030224630591503043,0.0013500236640226475,True,-0.062494284847028736
0.0065,0.0073,1.0619645996993332,1.0477499265075867,1.1009037242572743,1.084083793902143,1.083343532845633,0.01582407669879669,0.5235392993694032,0.006354688420164433,0.49299129134589637,0.5646404085519993,0.591601946563572,0.030225193634664235,0.0013653429042713582,True,-0.06250573017359982
0.0067,0.0073,1.099517057378018,1.047750151666883,1.1347877115342213,1.0840840237761766,1.0833446860505984,0.01631097132161213,0.5396412929781761,0.006318234266186721,0.4907984731633357,0.5646403906272485,0.5916020549169487,0.030225580462152922,0.001420968246205896,True,-0.06257212917051175
0.0068000000000000005,0.007500000000000001,1.1183932095739115,1.0815366544094198,1.1518073275436975,1.1185789613183517,1.0833452492333637,0.016554418672945735,0.5476984406615841,0.006300337948924938,0.4897190326023588,0.5619876891320819,0.607810285123194,0.03022542597154201,0.0014763998481602757,True,-0.06264225179124429
0.0064,0.0074,1.043282333505828,1.064614841498751,1.0840338970211405,1.1013020379032978,1.083342931841342,0.015580629407351915,0.5154913780045277,0.006373246844892858,0.49410534564721154,0.5633079279238704,0.5997059804016622,0.03022481087397554,0.0015848901348857927,True,-0.06272451188283687
0.0065,0.0077,1.0619931869602741,1.1155381472947667,1.1009295312556981,1.153295515377791,1.0833435328466796,0.015824076778648465,0.5235516011274464,0.006354688414133694,0.4929896044116804,0.5593876822015984,0.624018298622686,0.030224483593540637,0.0015872052289921765,True,-0.06274617241607344
0.0067,0.0077,1.0995458488211567,1.1155383754405537,1.1348136779199671,1.1532957483323467,1.0833446860516074,0.016310971401463904,0.5396535947362192,0.0063182342602627626,0.490796809714475,0.5593876649287133,0.6240184069760627,0.030224891598167932,0.001645016335093253,True,-0.06281479953142911
0.0064,0.0076,1.0432965864554764,1.0985128467692362,1.0840467703819021,1.1359119756886238,1.0833429318418857,0.015580629447277802,0.5154975288835493,0.006373246841825607,0.4941044910679841,0.5606799758807033,0.6159141564312192,0.030224450311181667,0.0016898660613215404,True,-0.06283876668368488
0.0068000000000000005,0.0074,1.1183859923586665,1.0646152931445823,1.1518008217146285,1.1013024990166247,1.083345249233115,0.016554418652982794,0.5476953652220733,0.0063003379503805065,0.4897194429867521,0.5633078925036351,0.5997061971084154,0.030225595658036043,0.0017101736143867402,True,-0.06287136493045882
