setup_support_amp,setup_shoulder_amp,access_setup_reset_pos_overlay,access_setup_reset_neg_total,support_setup_reset_neg_total,support_setup_reset_pos_overlay,shoulder_setup_reset_neg_total,shoulder_setup_reset_pos_overlay,support_setup_reset_ratio,shoulder_setup_reset_ratio,support_full_ratio,shoulder_full_ratio,core_full_ratio,access_leakage_fraction_vs_support_setup,ledger_balance_error,passes_setup_reset_ledger,score
0.005,0.008,0.012172367167421498,0.006659923460174651,0.5111236330263449,0.4027958753801829,0.5555767707580517,0.6483297500166961,0.7880595796270308,1.1669489873237273,0.8526497716342856,1.205791902232913,1.0833343684777939,0.030219691688581612,0.0927893354441677,False,-0.15387871882133095
0.005,0.009000000000000001,0.012172367367050935,0.00665992344176476,0.511118578018492,0.4028266297752908,0.5435986420236387,0.7293706301644811,0.7881275443693928,1.3417447612622304,0.8527116384334128,1.3843163401587808,1.0833343684805132,0.03021738501707553,0.15369985040406275,False,-0.21483462043821383
0.005,0.01,0.012172367566680373,0.00665992342335487,0.5111135230106391,0.40285738417039874,0.5325791328547027,0.8104115103122659,0.7881955104561229,1.5216734196256227,0.8527735063361105,1.568145109128866,1.0833343684832322,0.03021507869775506,0.2802252697217541,False,-0.3414054271172642
0.005,0.011,0.01217236776630981,0.0066599234049449785,0.5111084680027861,0.4028881385655066,0.5223664702607198,0.8914523904600506,0.7882634778872606,1.7065651055572415,0.852835375342408,1.7571095892156372,1.083334368485951,0.030212772730539558,0.47769402983639403,False,-0.5389195752974731
0.005,0.012,0.012172367965939249,0.006659923386535089,0.5111034129949332,0.40291889296061456,0.5128530444736114,0.9724932706078355,0.788331446662846,1.8962415863319944,0.8528972454523353,1.9510310867771279,1.0833343684886703,0.030210467115348374,0.7513208722635587,False,-0.8125918064942554
0.005,0.013000000000000001,0.012172368165568687,0.0066599233681251995,0.5110983579870803,0.4029496473557225,0.5039373338130424,1.0535341507556204,0.7883994167829191,2.0906054782328805,0.8529591166659215,2.1498145766709786,1.0833343684913896,0.030208161852100925,1.1063543327668506,False,-1.1676706564710524
0.005,0.014,0.012172368365198126,0.006659923349715308,0.5110933029792273,0.4029804017508304,0.4955555153569205,1.134575030903405,0.7884673882475197,2.2895013691578687,0.8530209889831962,2.3533035289244286,1.0833343684941086,0.03020585694071663,1.5478848257099813,False,-1.6092465395914146
0.01,0.0,0.02434473114077199,0.0058161292781165885,0.45993069231971456,0.8050996804386392,0.7896877328025803,5.41766883485538e-06,1.7504804395158378,6.860520443477339e-06,1.7175922500876568,0.014133200736189431,1.0833614027530978,0.03023815774899863,1.6159292010962598,False,-1.676905516594257
0.01,0.001,0.024344731340401424,0.005816129267529266,0.45992757692630426,0.8051304348337472,0.7117193471275083,0.0810462978166197,1.7505591645850673,0.11387395627745907,1.7176622780959243,0.13098422100227539,1.0833614027551932,0.030237002958940905,1.3830491255679924,False,-1.4440731314858744
0.01,0.002,0.024344731540030865,0.005816129256941943,0.459924461532894,0.805161189228855,0.6697473271109132,0.16208717796440453,1.7506378907208173,0.2420124297675053,1.7177323069504686,0.26190513627560646,1.0833614027572884,0.030235848257101235,1.151978348334627,False,-1.2130500448488295
0.01,0.003,0.0243447317396603,0.005816129246354621,0.45992134613948366,0.805191943623963,0.6412084574889679,0.2431280581121894,1.7507166179231108,0.3791716333005044,1.7178023366513067,0.4018592173090297,1.0833614027593839,0.030234693643469483,0.9410211811288989,False,-1.002140568415838
0.01,0.004,0.024344731939289738,0.005816129235767299,0.4599182307460734,0.8052226980190709,0.618655447633209,0.3241689382599742,1.7507953461919683,0.5239894669967706,1.7178723671984535,0.5495932031595369,1.0833614027614793,0.03023353911803555,0.7591141092833378,False,-0.8202811875194089
0.01,0.005,0.024344732138919176,0.005816129225179977,0.45991511535266316,0.8052534524141788,0.5997283558969553,0.40520981840775905,1.7508740755274117,0.675655593775828,1.7179423985919242,0.7043244029608428,1.0833614027635745,0.03023238468078934,0.6135664240595375,False,-0.6747811934211162
0.01,0.006,0.024344732338548614,0.005816129214592654,0.4599119999592528,0.8052842068092867,0.5832984416842983,0.4862506985555439,1.7509528059294635,0.8336224886037311,1.7180124308317342,0.8655162746814958,1.08336140276567,0.03023123033172074,0.5108795459064388,False,-0.5721420065698803
0.01,0.007,0.02434473253817805,0.0058161292040053315,0.45990888456584256,0.8053149612043946,0.5687172072421205,0.5672915787033288,1.751031537398144,0.9974932558385107,1.7180824639178987,1.032777504691107,1.0833614027677654,0.030230076070819647,0.45709068701504607,False,-0.5184008391566853
0.01,0.008,0.02434473273780749,0.00581612919341801,0.4599057691724322,0.8053457155995025,0.5555763497202322,0.6483324588511137,1.7511102699334762,1.1669547474034647,1.718152497850433,1.205797784363206,1.0833614027698606,0.030228921898075963,0.4579501225061835,True,-0.5193079663023354
0.01,0.009000000000000001,0.024344732937436928,0.005816129182830687,0.45990265377902195,0.8053764699946104,0.5435982574506854,0.7293733389988984,1.751189003535481,1.341750693645417,1.7182225326293528,1.3843224001747891,1.0833614027719563,0.030227767813479592,0.5190081040908087,True,-0.5804136397177678
0.01,0.01,0.024344733137066366,0.005816129172243365,0.45989953838561165,0.8054072243897183,0.5325787779966495,0.8104142191466833,1.7512677382041801,1.521679519779476,1.7182925682546732,1.5681513426271587,1.0833614027740515,0.03022661381702043,0.645681174546384,True,-0.7071344021804248
0.01,0.011,0.024344733336695804,0.0058161291616560425,0.45989642299220135,0.8054379787848263,0.5223661390435672,0.891455099294468,1.7513464739395954,1.7065713733410957,1.718362604726409,1.7571159963354728,1.083361402776147,0.030225459908688388,0.8432977739616744,True,-0.9047986937790512
0.01,0.012,0.024344733536325245,0.00581612915106872,0.45989330759879105,0.8054687331799342,0.5128527362002913,0.972495979442253,1.7514252107417485,1.8962480080489406,1.7184326420445764,1.95103765342384,1.0833614027782423,0.030224306088473367,1.1170726242634645,True,-1.1786212364404114
0.01,0.013000000000000001,0.02434473373595468,0.005816129140481398,0.45989019220538074,0.8054994875750421,0.5039370431289627,1.0535368595900376,1.7515039486106614,2.090612059491774,1.7185026802091912,2.14982130893312,1.0833614027803373,0.030223152356365267,1.472254287789914,True,-1.5338505925026447
0.01,0.014,0.02434473393558412,0.005816129129894076,0.4598870768119705,0.80553024197015,0.49555524184297584,1.1345777397378227,1.751582687546355,2.2895080990735006,1.718572719220267,2.353310415604158,1.083361402782433,0.030221998712354016,1.9139331479363777,True,-1.9755771453610858
0.015,0.0,0.03651709671115798,0.005277924231252859,0.4251374681612313,1.207649520657959,0.7896850239681629,8.126503252283069e-06,2.8406094759918004,1.0290815965392663e-05,2.6791462976651967,0.014136718461763337,1.0833836444316456,0.030238157748998632,4.266123498895538,False,-4.327349814393535
0.015,0.001,0.036517096910787424,0.005277924223889515,0.42513518658735217,1.2076802750530669,0.7117174420705705,0.08104900665103712,2.840697060968683,0.11387806713749271,2.679222977343009,0.1309884293927618,1.0833836444335367,0.030237387879157657,4.033445729661745,False,-4.09472050542006
0.015,0.002,0.036517097110416855,0.005277924216526171,0.42513290501347306,1.2077110294481748,0.6697462256257639,0.16208988679882197,2.8407846468856555,0.24201687235695327,2.679299657748572,0.2619096708135876,1.0833836444354281,0.030236618048526186,3.8025782949226654,False,-3.863901531019718
0.015,0.003,0.03651709731004629,0.0052779242091628275,0.42513062343959396,1.2077417838432827,0.6412076257732076,0.24313076694660682,2.840872233742733,0.3791763497095413,2.679376338881896,0.4018640287922737,1.0833836444373195,0.03023584825710124,3.5918248123725647,False,-3.6531965088867673
0.015,0.004,0.03651709750967573,0.005277924201799483,0.4251283418657148,1.2077725382383904,0.6186547651457188,0.32417164709439167,2.84095982153993,0.5239944236395484,2.6794530207429923,0.5495982595486786,1.0833836444392106,0.03023507850487982,3.41012169402186,False,-3.4715418510316196
0.015,0.005,0.03651709770930517,0.00527792419443614,0.42512606029183564,1.2078032926334983,0.5997277717681998,0.4052125272421765,2.8410474102772634,0.6756607686308616,2.6795297033318697,0.7043296827536173,1.083383644441102,0.030234308791858924,3.2647781952684416,False,-3.326246812852159
0.015,0.006,0.036517097908934606,0.005277924187072796,0.4251237787179565,1.2078340470286064,0.5832979249414627,0.48625340738996137,2.841134999954748,0.8336278711067914,2.679606386648542,0.8655217678211787,1.0833836444429934,0.030233539118035557,3.162295713960982,False,-3.2238127921970534
0.015,0.007,0.036517098108564044,0.005277924179709451,0.4251214971440773,1.2078648014237143,0.5687167479809693,0.5672942875377462,2.841222590572398,0.9974988244178249,2.6796830706930153,1.032783189199853,1.0833836444448846,0.030232769483406738,3.1087114575149886,False,-3.1702769964818023
0.015,0.008,0.03651709830819348,0.005277924172346107,0.42511921557019816,1.207895555818822,0.5555759286824127,0.648335167685531,2.8413101821302273,1.1669605074919323,2.6797597554653017,1.2058036665025564,1.0833836444467757,0.03023199988796947,3.109775687538869,True,-3.1713896873148077
0.015,0.009000000000000001,0.03651709850782292,0.005277924164982763,0.42511693399631906,1.2079263102139302,0.543597872877732,0.729376047833316,2.841397774628254,1.3417566260369982,2.679836440965413,1.3843284601995118,1.083383644448667,0.030231230331720746,3.1710386517396385,True,-3.23270111240308
0.015,0.01,0.036517098707452365,0.005277924157619419,0.42511465242243984,1.2079570646090378,0.5325784231385965,0.8104169279811007,2.8414853680664915,1.5216856199414577,2.6799131271933576,1.5681575761338962,1.083383644450558,0.030230460814657596,3.2979168887754127,True,-3.359627810404728
0.015,0.011,0.0365170989070818,0.005277924150256075,0.42511237084856074,1.207987819004146,0.5223658078264146,0.8914578081288855,2.841572962444955,1.7065776411328988,2.679989814149147,1.757122403463572,1.0833836444524496,0.030229691336776995,3.4957388423847626,True,-3.5574982250583167
0.015,0.012,0.036517099106711234,0.005277924142892732,0.4251100892746816,1.208018573399254,0.5128524279269712,0.9724986882766704,2.84166055776366,1.8962544297736068,2.6800665018327914,1.9510442200785838,1.0833836444543408,0.03022892189807597,3.7697192149052063,True,-3.8315270587013583
0.015,0.013000000000000001,0.03651709930634067,0.005277924135529387,0.42510780770080236,1.2080493277943618,0.5039367524448829,1.0535395684244553,2.841748154022622,2.0906186407582608,2.6801431902443,2.149828041203167,1.0833836444562321,0.030228152498551535,4.125106595250191,True,-4.186962900247295
0.015,0.014,0.03651709950597011,0.005277924128166043,0.4251055261269233,1.2080800821894697,0.4955549683290313,1.13458044857224,2.8418357512218546,2.28951482899656,2.6802198793836842,2.353317302291626,1.0833836444581235,0.030227383138200687,4.566991335846054,True,-4.6288961021224555
0.02,0.0,0.04868946228154398,0.004887052893760024,0.39853804835709195,1.6101993608772784,0.7896823151337454,1.083533766971076e-05,4.040265082631529,1.3721135021081998e-05,3.7223371310464883,0.014140236211741188,1.0834042627046174,0.030238157748998646,9.929539721984076,False,-9.991016037482073
0.02,0.001,0.048689462481173416,0.004887052888111585,0.3985362489272408,1.6102301152723864,0.7117155370136327,0.08105171548545456,4.040360493196582,0.11388217801953357,3.7224195900651575,0.13099263780605797,1.083404262706402,0.0302375803429419,9.69711789562739,False,-9.758643056313273
0.02,0.002,0.04868946268080285,0.004887052882463148,0.39853444949738975,1.6102608696674945,0.6697451241406147,0.1620925956332394,4.040455904623214,0.24202131496101406,3.7225020497371912,0.26191420536668153,1.0834042627081868,0.030237002958940922,9.466507439798121,False,-9.528081445716003
0.02,0.003,0.048689462880432285,0.0048870528768147105,0.3985326500675387,1.6102916240626022,0.6412067940574473,0.24313347578102423,4.040551316911436,0.37918106613081354,3.722584510062596,0.4018688402881725,1.0834042627099716,0.030236425596994465,9.256011278135583,False,-9.317634129329573
0.02,0.004,0.04868946308006173,0.004887052871166273,0.3985308506376877,1.61032237845771,0.6186540826582285,0.32417435592880905,4.040646730061263,0.5239993802932625,3.7226669710413804,0.5496033159491365,1.0834042627117562,0.030235848257101253,9.074565749336722,False,-9.136237445850925
0.02,0.005,0.04868946327969116,0.004887052865517834,0.39852905120783655,1.610353132852818,0.5997271876394445,0.40521523607659393,4.040742144072704,0.6756659434959755,3.7227494326735524,0.7043349625568288,1.083404262713541,0.030235270939260015,8.929480072937231,False,-8.991200614815751
0.02,0.006,0.0486894634793206,0.0048870528598693955,0.39852725177798554,1.610383887247926,0.5832974081986271,0.4862561162243788,4.040837558945771,0.8336332536193883,3.72283189495912,0.8655272609707426,1.0834042627153257,0.030234693643469496,8.82725562418612,False,-8.889025011473061
0.02,0.007,0.04868946367895004,0.004887052854220959,0.3985254523481344,1.6104146416430338,0.568716288719818,0.5672969963721636,4.040932974680477,0.9975043930061326,3.72291435789809,1.0327888737179234,1.0834042627171105,0.030234116369728437,8.773929605723467,False,-8.835747838462924
0.02,0.008,0.048689463878579475,0.004887052848572521,0.3985236529182833,1.6104453960381417,0.5555755076445932,0.6483378765199485,4.041028391276834,1.1669662675891304,3.7229968214904714,1.2058095486509652,1.083404262718895,0.030233539118035568,8.77525226564586,True,-8.83711934388193
0.02,0.009000000000000001,0.04868946407820892,0.004887052842924082,0.3985218534884323,1.6104761504332497,0.5435974883047787,0.7293787566677333,4.04112380873485,1.3417625584369723,3.7230792857362704,1.3843345202329491,1.08340426272068,0.030232961888389632,8.836773847655856,True,-8.898689771432634
0.02,0.01,0.04868946427783835,0.004887052837275645,0.39852005405858126,1.6105069048283576,0.5325780682805433,0.8104196368155181,4.04121922705454,1.521691720111569,3.7231617506354966,1.5681638096490793,1.0834042627224645,0.030232384680789356,8.963910886292606,True,-9.025875655654184
0.02,0.011,0.0486894644774678,0.0048870528316272074,0.39851825462873014,1.6105376592234655,0.522365476609262,0.8914605169633029,4.041314646235916,1.70658390893265,3.7232442161881556,1.7571288105999343,1.0834042627242493,0.030231807495233493,9.161991828944668,True,-9.224005443935136
0.02,0.012,0.04868946467709723,0.004887052825978769,0.39851645519887907,1.6105684136185734,0.5128521196536511,0.9725013971110879,4.0414100662789885,1.8962608515059933,3.723326682394257,1.9510507867413585,1.083404262726034,0.030231230331720753,9.436231358359812,True,-9.498293819023253
0.02,0.013000000000000001,0.048689464876726665,0.004887052820330332,0.398514655769028,1.6105991680136815,0.5039364617608032,1.0535422772588727,4.041505487183769,2.0906252220323394,3.7234091492538086,2.1498347734811167,1.0834042627278189,0.0302306531902499,9.791878090027485,True,-9.853989396407984
0.02,0.014,0.0486894650763561,0.004887052814681894,0.39851285633917694,1.6106299224087892,0.4955546948150866,1.1345831574066576,4.041600908950269,2.2895215589270492,3.7234916167668164,2.353324188986833,1.0834042627296034,0.030230076070819664,10.234022345404377,True,-10.296182497546015
0.025,0.0,0.06086182785192998,0.004584357885116588,0.37701561620648044,2.0127492010965984,0.7896796062993281,1.3544172087138448e-05,5.338636158758658,1.7151477610787524e-05,4.837871311773206,0.014143753986123227,1.0834239564749297,0.030238157748998653,19.302344885789232,False,-19.364071201287228
0.025,0.001,0.060861828051559416,0.004584357880663816,0.37701411206158697,2.0127799554917063,0.7117136319566948,0.08105442431987199,5.338739031505813,0.11388628892358175,4.837959209996345,0.1309968462421639,1.0834239564766488,0.030237695822388753,19.07023384120092,False,-19.1320092328457
0.025,0.002,0.060861828251188854,0.0045843578762110445,0.37701260791669367,2.0128107098868138,0.6697440226554654,0.16209530446765683,5.338841905073816,0.24202575757968778,4.8380471088306125,0.26191873993488807,1.083423956478368,0.03023723390989472,18.83993520337267,False,-18.90175967119246
0.025,0.003,0.060861828450818285,0.004584357871758273,0.3770111037718002,2.012841464281922,0.641205962341687,0.2431361846154417,5.338944779462683,0.3791857825643213,4.838135008276016,0.401873651796726,1.083423956480087,0.030236772011515877,18.62975120187243,False,-18.691624745895464
0.025,0.004,0.06086182865044773,0.0045843578673055016,0.3770095996269067,2.01287221867703,0.6186534001707382,0.3241770647632265,5.339047654672421,0.5240043369579128,4.8382229083325585,0.5496083723609108,1.0834239564818064,0.03023631012725161,18.44861810209226,False,-18.510540722346764
0.025,0.005,0.06086182885007717,0.004584357862852729,0.3770080954820133,2.012902973072138,0.5997266035106892,0.4052179449110114,5.339150530703037,0.6756711183711701,4.83831080900025,0.7043402423704774,1.0834239564835257,0.030235848257101256,18.303845087707185,False,-18.365816784221387
0.025,0.006,0.060861829049706606,0.004584357858399959,0.3770065913371199,2.012933727467246,0.5832968914557914,0.4862588250587962,5.339253407554543,0.833638636141522,4.838398710279094,0.8655327541301873,1.0834239564852446,0.03023538640106417,18.201933511367194,False,-18.263954284169323
0.025,0.007,0.06086182924933604,0.004584357853947187,0.37700508719222653,2.0129644818623538,0.5687158294586669,0.5672997052065811,5.339356285226948,0.9975099616034343,4.838486612169098,1.0327945582453182,1.083423956486964,0.030234924559139703,18.148920570936973,False,-18.210990420055253
0.025,0.008,0.06086182944896548,0.004584357849494415,0.37700358304733306,2.0129952362574617,0.5555750866067737,0.6483405853543659,5.339459163720265,1.166972027695059,4.8385745146702694,1.205815430808432,1.0834239564886834,0.030234462731327218,18.150556501001926,True,-18.212675426464582
0.025,0.009000000000000001,0.06086182964859492,0.004584357845041643,0.37700207890243964,2.0130259906525696,0.5435971037318253,0.7293814655021508,5.339562043034499,1.3417684908453407,4.838662417782613,1.384340580275101,1.0834239564904022,0.03023400091762606,18.212391541259688,True,-18.274559543094938
0.025,0.01,0.06086182984822436,0.004584357840588872,0.37700057475754634,2.013056745047677,0.5325777134224905,0.8104223456499356,5.339664923169661,1.5216978202898086,4.838750321506134,1.5681700431727086,1.0834239564921218,0.030233539118035585,18.33984222213076,True,-18.402059300366833
0.025,0.011,0.060861830047853796,0.0045843578361360994,0.37699907061265286,2.0130874994427854,0.5223651453921093,0.8914632257977204,5.339767804125766,1.7065901767403504,4.838838225840843,1.7571352177445607,1.0834239564938408,0.030233077332555133,18.538236994653953,True,-18.600503149319064
0.025,0.012,0.06086183024748323,0.004584357831683329,0.37699756646775945,2.0131182538378933,0.512851811380331,0.9725041059455053,5.339870685902818,1.8962672732461,4.838926130786744,1.9510573534121645,1.08342395649556,0.030232615561184072,18.81279052198677,True,-18.87510575310914
0.025,0.013000000000000001,0.06086183044711267,0.004584357827230557,0.376996062322866,2.0131490082330012,0.5039361710767235,1.0535449860932902,5.33997356850083,2.0906318033140106,4.839014036343843,2.1498415057669704,1.0834239564972792,0.03023215380392176,19.168751446195426,True,-19.23111575380327
0.025,0.014,0.06086183064674211,0.004584357822777785,0.37699455817797256,2.013179762628109,0.495554421301142,1.1345858662410748,5.340076451919809,2.289528288864967,4.839101942512146,2.3533310756897774,1.0834239564989983,0.030231692060767538,19.611210057766282,True,-19.67362344188782
0.03,0.0,0.07303419342231596,0.0043400986503576,0.3589867855256474,2.415299041315918,0.7896768974649105,1.6253006504566137e-05,6.728100138224595,2.058184373475143e-05,6.019047539736463,0.01414727178490971,1.0834430296926991,0.03023815774899865,33.06739071505383,False,-33.12936703055183
0.03,0.001,0.0730341936219454,0.004340098646712307,0.358985516628163,2.4153297957110254,0.7117117268997568,0.08105713315428939,6.728209590173566,0.11389039984963746,6.019140129439938,0.1310010547010798,1.0834430296943727,0.030237772809176788,32.83563933403133,False,-32.89766487964968
0.03,0.002,0.07303419382157485,0.004340098643067014,0.3589842477306786,2.4153605501061337,0.6697429211703161,0.16209801330207424,6.728319042896298,0.2420302002129745,6.019232719710089,0.2619232745182075,1.0834430296960456,0.030237387879157675,32.60570139570006,False,-32.66777617145838
0.03,0.003,0.07303419402120429,0.004340098639421723,0.3589829788331942,2.4153913045012416,0.6412051306259265,0.24313889344985912,6.728428496392794,0.3791904990100646,6.019325310546919,0.40187846331793425,1.0834430296977187,0.03023700295894094,32.39587843553992,False,-32.4580024414578
0.03,0.004,0.07303419422083371,0.0043400986357764295,0.35898170993570977,2.4154220588963495,0.6186527176832481,0.32417977359764394,6.728537950663063,0.5240092936334991,6.019417901950434,0.549613428784001,1.0834430296993918,0.030236618048526204,32.2151066456468,False,-32.27727988174385
0.03,0.005,0.07303419442046315,0.004340098632131136,0.3589804410382253,2.4154528132914574,0.5997260193819336,0.4052206537454288,6.7286474057071155,0.6756762932564456,6.019510493920638,0.7043455221945633,1.083443029701065,0.0302362331479131,32.070695173836576,False,-32.132917640132405
0.03,0.006,0.07303419462009259,0.004340098628485844,0.35897917214074093,2.4154835676865654,0.5832963747129559,0.48626153389321364,6.728756861524955,0.8336440186731923,6.019603086457536,0.865538247299513,1.0834430297027382,0.030235848257101256,31.96914535016075,False,-32.03141704667496
0.03,0.007,0.07303419481972204,0.004340098624840551,0.3589779032432565,2.415514322081673,0.5687153701975156,0.5673024140409985,6.7288663181165935,0.9975155302097296,6.019695679561133,1.032800242782037,1.0834430297044113,0.030235463376090302,31.9164943677087,False,-31.978815294460883
0.03,0.008,0.07303419501935146,0.004340098621195258,0.3589766343457721,2.4155450764767807,0.5555746655689542,0.6483432941887833,6.728975775482039,1.1669777878097183,6.019788273231438,1.2058213129749566,1.0834430297060846,0.030235078504879838,31.91849244755517,True,-31.98086260456493
0.03,0.009000000000000001,0.07303419521898091,0.004340098617549966,0.3589753654482877,2.4155758308718887,0.5435967191588722,0.7293841743365682,6.729085233621299,1.3417744232621025,6.0198808674684505,1.3843466403259674,1.0834430297077575,0.030234693643469517,31.980689825392407,True,-32.04310921267935
