observer_family,B_setup_neg_total,B_setup_pos_total,B_setup_neg_geo,B_setup_pos_src,R_open_neg_total,R_open_pos_total,R_open_neg_geo,R_open_pos_src,hold_neg_total,hold_pos_total,hold_neg_geo,hold_pos_src,R_close_neg_total,R_close_pos_total,R_close_neg_geo,R_close_pos_src,comp_neg_total,comp_pos_total,comp_neg_geo,comp_pos_src,B_reset_neg_total,B_reset_pos_total,B_reset_neg_geo,B_reset_pos_src,open_interval_neg_total,open_interval_pos_total,open_interval_neg_geo,open_interval_pos_src,full_cycle_neg_total,full_cycle_pos_total,full_cycle_neg_geo,full_cycle_pos_src,comp_to_open_ratio_total,comp_src_to_open_ratio
core_line,5.550266474092294e-06,0.0,5.550266474092294e-06,0.0,0.0028340345596328267,0.0,0.0028340345596328267,0.0,0.07449027113432975,0.0,0.07449027113432975,0.0,0.0028185349926864605,0.0,0.0028185349926864605,0.0,0.0,0.08746530539396247,4.850361685210425e-08,0.08746535389757931,5.550266474091449e-06,0.0,5.550266474091449e-06,0.0,0.08074819445072175,0.0,0.08074819445072175,0.0,0.08075936544502402,0.0874666372898401,0.08075941454745098,0.08746668639226705,1.0831858964640861,1.0831864971415028
access_mean,0.0057580775576302175,0.0,0.0057580775576302175,0.0,0.005197607927209903,0.0,0.005197607927209903,0.0,0.07144935334693647,0.0,0.07144935334693647,0.0,0.005184257982221351,0.0,0.005184257982221351,0.0,1.7081835411141963e-06,0.08730360343759987,5.221465626186686e-05,0.08735410991032061,0.005755804417416434,0.0,0.005755804417416434,0.0,0.08239723972604576,0.0,0.08239723972604576,0.0,0.09393703952572047,0.08730417845376168,0.09398830178221582,0.08735544071025703,1.05954524360119,1.0601582067646245
support_mean,0.3630900027150082,0.0,0.3630900027150082,0.0,0.008772505477491905,0.0,0.008772505477491905,0.0,0.05526903858574998,0.0,0.05526903858574998,0.0,0.0087755407982888,0.0,0.0087755407982888,0.0,0.00013802492474614537,0.07649558279621449,0.0031687937357333944,0.07952635160720174,0.3630722017545608,0.0,0.3630722017545608,0.0,0.07311092167838268,0.0,0.07311092167838268,0.0,0.7996856282484177,0.07649558279621449,0.8027176086070216,0.07952756315481836,1.0462948768820068,1.087749268940141
shoulder_mean,0.3734518025259235,0.0,0.3734518025259235,0.0,0.002545499408003351,0.0006209070858828154,0.002545499408003351,0.0,0.0023766106557896616,1.405945492306277e-05,0.0023766106557896616,0.0,0.0025518022709193513,0.0006187200368554342,0.0025518022709193513,0.0,0.0003587245445468919,0.008290966989114041,0.0030569914906728372,0.010989233935239985,0.37344153605744795,0.0,0.37344153605744795,0.0,0.007473912334712363,0.0013266428312813199,0.007473912334712363,0.0,0.7549178809076937,0.00961760982039536,0.7576163152697757,0.010989401351196,1.1093208774480512,1.470345575796942
inner_shoulder_mean,0.7651333516251948,0.0,0.7651333516251948,0.0,0.005608937112630338,0.001405845843013272,0.005608937112630338,0.0,0.004305736451907811,3.522044737996611e-05,0.004305736451907811,0.0,0.0056229693811390554,0.001400989050418316,0.0056229693811390554,0.0,0.0009225838370415178,0.011406827700635981,0.006997200330201257,0.01748144419379572,0.7651105394749055,0.0,0.7651105394749055,0.0,0.015537642945677206,0.003012130579496889,0.015537642945677206,0.0,1.5471201252586178,0.014418958280132869,1.553195008073589,0.017481710515607547,0.7341414486428773,1.1251027105535454
outer_shoulder_mean,0.05298508053561064,0.0,0.05298508053561064,0.0,6.0365910532464967e-05,0.0,6.0365910532464967e-05,0.0,0.0008014890887801231,0.0,0.0008014890887801231,0.0,6.0347427708333726e-05,0.0,6.0347427708333726e-05,0.0,8.861064705177613e-06,0.005853102348249982,4.8888200423816266e-05,0.005677425541876204,0.05298507871589177,0.0,0.05298507871589177,0.0,0.0009287071611816366,0.0,0.0009287071611816366,0.0,0.10691627679730496,0.005853102348249982,0.10695639042600669,0.005677512034859281,6.302419743158338,6.113256986891803
matching_mean,0.03516675405123001,0.0,0.03516675405123001,0.0,0.00016504107422059397,0.0,0.00016504107422059397,0.0,0.0021368475682520525,0.0,0.0021368475682520525,0.0,0.00016504107234467031,0.0,0.00016504107234467031,0.0,0.0007035961523895464,0.0,0.0007035961523928364,3.2900172164282314e-15,0.035166754051230036,0.0,0.035166754051230036,0.0,0.002484302459274653,0.0,0.002484302459274653,0.0,0.07354746600921355,0.0,0.07354746600921686,3.2900673383367135e-15,0.0,1.3243223280419328e-12
