r_sh_amp,r_sh_center,r_sh_width,n_sh_amp,n_sh_center,n_sh_width,src_support_amp,src_shoulder_amp,T_C,T_R,B0,wB,coreline_open_neg,coreline_open_pos,coreline_comp_neg,coreline_comp_pos,coreline_all_neg,coreline_all_pos,access_open_mean_neg,access_open_mean_pos,access_comp_mean_neg,access_comp_mean_pos,access_all_mean_neg,access_all_mean_pos,support_open_mean_neg,support_open_mean_pos,support_comp_mean_neg,support_comp_mean_pos,support_all_mean_neg,support_all_mean_pos,shoulder_open_mean_neg,shoulder_open_mean_pos,shoulder_comp_mean_neg,shoulder_comp_mean_pos,shoulder_all_mean_neg,shoulder_all_mean_pos,access_open_max_abs_flux,access_open_max_abs_Kll,access_open_max_abs_Kth,access_open_max_abs_theta,access_open_min_N,access_open_min_R,access_comp_max_abs_flux,access_comp_max_abs_Kll,access_comp_max_abs_Kth,access_comp_max_abs_theta,access_comp_min_N,access_comp_min_R,support_open_max_abs_flux,support_open_max_abs_Kll,support_open_max_abs_Kth,support_open_max_abs_theta,support_open_min_N,support_open_min_R,support_comp_max_abs_flux,support_comp_max_abs_Kll,support_comp_max_abs_Kth,support_comp_max_abs_theta,support_comp_min_N,support_comp_min_R,shoulder_open_max_abs_flux,shoulder_open_max_abs_Kll,shoulder_open_max_abs_Kth,shoulder_open_max_abs_theta,shoulder_open_min_N,shoulder_open_min_R,shoulder_comp_max_abs_flux,shoulder_comp_max_abs_Kll,shoulder_comp_max_abs_Kth,shoulder_comp_max_abs_theta,shoulder_comp_min_N,shoulder_comp_min_R,support_repay_ratio,coreline_repay_ratio,shoulder_repay_ratio,access_comp_leak_metric,shoulder_comp_spike_metric,balance_error,valid_access,valid_shoulder,valid,score_balanced,case,T_B,T_H,T_Breset,src_support_width,src_shoulder_center,src_shoulder_width,pass_polish,polish_error
0.0,2.5,1.2,-0.18,2.3,1.0,0.0082,0.0018,20,5,8,10,0.08040190231295388,0.0,0.0,0.08744865024535806,0.0807733211148512,0.08746513884877287,0.08190234472420624,0.0,1.7089694574141063e-05,0.08728247161493807,0.09724099780647211,0.08729759294325115,0.0720998364767364,0.0,0.00023551083553220576,0.07687815482808011,0.7933361245227777,0.07687815482808011,0.0069603878423354,0.0012495215375966987,0.00046456283796971344,0.00751936442341882,0.8208077988799689,0.008768885961015518,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.066273636443256,1.0876440448372475,1.0803082518768894,0.0001631018321995974,0.0024959884285093614,0.0026004954866289307,True,True,True,-0.015747563953627523,sup0.0082_sh0.0018_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,True,0.189596897186737
0.0,2.5,1.2,-0.18,2.3,1.0,0.0082,0.002,20,5,8,10,0.08040190231295388,0.0,0.0,0.08744865024535954,0.0807733211148512,0.08746513884877438,0.08190234472420624,0.0,1.7089694574118925e-05,0.08728247161912131,0.09724099780647205,0.08729759294743514,0.0720998364767364,0.0,0.000235510301135952,0.07687870886522297,0.793336123883531,0.07687870886522297,0.0069603878423354,0.0012495215375966987,0.0004389358718027112,0.008642599610676972,0.8207819547036298,0.00989212114827367,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.0662813207483794,1.087644044837266,1.2416836252813548,0.0001631018321995974,0.0024959884285093614,0.03842476771802451,True,True,True,-0.051571836185023104,sup0.0082_sh0.0020_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,True,0.18346311127466053
0.0,2.5,1.2,-0.18,2.3,1.0,0.0082,0.0022,20,5,8,10,0.08040190231295388,0.0,0.0,0.08744865024536105,0.0807733211148512,0.08746513884877588,0.08190234472420624,0.0,1.7089694574096784e-05,0.08728247162330456,0.09724099780647202,0.08729759295161918,0.0720998364767364,0.0,0.00023550976673969825,0.07687926290236587,0.7933361232442845,0.07687926290236585,0.0069603878423354,0.0012495215375966987,0.00041828329847551577,0.009770809190774929,0.8207610849201303,0.011020330728371625,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.0662890050535037,1.0876440448372848,1.403773670475923,0.0001631018321995974,0.0024959884285093614,0.12683821571935144,True,True,True,-0.13998528418635003,sup0.0082_sh0.0022_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,False,0.22973268646708855
0.0,2.5,1.2,-0.18,2.3,1.0,0.0082,0.0024,20,5,8,10,0.08040190231295388,0.0,0.0,0.08744865024536255,0.0807733211148512,0.08746513884877738,0.08190234472420624,0.0,1.7089694574074646e-05,0.08728247162748781,0.09724099780647197,0.0872975929558032,0.0720998364767364,0.0,0.0002355092323434445,0.07687981693950872,0.7933361226050379,0.07687981693950874,0.0069603878423354,0.0012495215375966987,0.0004011370386166681,0.010902525084341232,0.8207437214500993,0.012152046621937928,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.0662966893586274,1.0876440448373035,1.5663674682698097,0.0001631018321995974,0.0024959884285093614,0.26831801848313735,True,True,True,-0.28146508695013595,sup0.0082_sh0.0024_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,False,0.3289376407461528
0.0,2.5,1.2,-0.18,2.3,1.0,0.0082,0.0026,20,5,8,10,0.08040190231295388,0.0,0.0,0.08744865024536404,0.0807733211148512,0.08746513884877888,0.08190234472420624,0.0,1.7089694574052504e-05,0.08728247163167106,0.09724099780647194,0.08729759295998721,0.0720998364767364,0.0,0.00023550869794719076,0.07688037097665161,0.7933361219657913,0.07688037097665161,0.0069603878423354,0.0012495215375966987,0.00038399077875782045,0.012034240977907538,0.8207263579800683,0.013283762515504234,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.0663043736637514,1.087644044837322,1.7289612660636966,0.0001631018321995974,0.0024959884285093614,0.4626713075270993,True,True,True,-0.4758183759940979,sup0.0082_sh0.0026_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,False,0.48101608130539303
0.0,2.5,1.2,-0.18,2.3,1.0,0.0082,0.0028,20,5,8,10,0.08040190231295388,0.0,0.0,0.08744865024536555,0.0807733211148512,0.08746513884878038,0.08190234472420624,0.0,1.708969457403036e-05,0.08728247163585429,0.09724099780647188,0.08729759296417121,0.0720998364767364,0.0,0.000235508163550937,0.0768809250137945,0.7933361213265447,0.07688092501379448,0.0069603878423354,0.0012495215375966987,0.00036684451889897274,0.013165956871473846,0.8207089945100372,0.014415478409070544,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.0663120579688754,1.0876440448373408,1.891555063857584,0.0001631018321995974,0.0024959884285093614,0.7098980828512379,True,True,True,-0.7230451513182364,sup0.0082_sh0.0028_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,False,0.6859680081448096
0.0,2.5,1.2,-0.18,2.3,1.0,0.0085,0.0018,20,5,8,10,0.08040190231295388,0.0,0.0,0.09064804900736974,0.0807733211148512,0.09066514250664083,0.08190234472420624,0.0,1.707278018063131e-05,0.09047818935864203,0.09724096397768509,0.09049389797566229,0.0720998364767364,0.0,0.00023269539819487884,0.07979706911198287,0.7933327566872139,0.07979706911198288,0.0069603878423354,0.0012495215375966987,0.00046448075368962414,0.0075229621942636445,0.8208077160999554,0.00877248373186034,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.1067579763044715,1.127436620260633,1.0808251441716585,0.0001631018321995974,0.0024959884285093614,0.010168087544771935,True,True,True,-0.023315156011770526,sup0.0085_sh0.0018_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,True,0.18664252177189003
0.0,2.5,1.2,-0.18,2.3,1.0,0.0085,0.002,20,5,8,10,0.08040190231295388,0.0,0.0,0.09064804900737124,0.0807733211148512,0.09066514250664233,0.08190234472420624,0.0,1.707278018060917e-05,0.09047818936282528,0.09724096397768503,0.09049389797984633,0.0720998364767364,0.0,0.0002326948637986251,0.07979762314912577,0.7933327560479674,0.07979762314912575,0.0069603878423354,0.0012495215375966987,0.00043885378752262194,0.008646197381521795,0.8207818719236162,0.009895718919118493,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.1067656606095957,1.1274366202606516,1.2422005175761237,0.0001631018321995974,0.0024959884285093614,0.04615980933836598,True,True,True,-0.05930687780536457,sup0.0085_sh0.0020_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,True,0.18067618542201197
0.0,2.5,1.2,-0.18,2.3,1.0,0.0085,0.0022,20,5,8,10,0.08040190231295388,0.0,0.0,0.09064804900737272,0.0807733211148512,0.09066514250664381,0.08190234472420624,0.0,1.707278018058703e-05,0.09047818936700855,0.097240963977685,0.09049389798403033,0.0720998364767364,0.0,0.00023269432940237135,0.07979817718626864,0.7933327554087208,0.07979817718626864,0.0069603878423354,0.0012495215375966987,0.00041822837826422103,0.009774434125688545,0.8207610293041856,0.011023955663285245,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.1067733449147197,1.12743662026067,1.4042944654366645,0.0001631018321995974,0.0024959884285093614,0.13474421108925275,True,True,True,-0.14789127955625134,sup0.0085_sh0.0022_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,False,0.22711569967084705
0.0,2.5,1.2,-0.18,2.3,1.0,0.0085,0.0024,20,5,8,10,0.08040190231295388,0.0,0.0,0.09064804900737422,0.0807733211148512,0.09066514250664534,0.08190234472420624,0.0,1.7072780180564892e-05,0.09047818937119179,0.09724096397768495,0.09049389798821435,0.0720998364767364,0.0,0.00023269379500611757,0.07979873122341152,0.7933327547694742,0.07979873122341151,0.0069603878423354,0.0012495215375966987,0.0004010821184053734,0.010906150019254851,0.8207436658341545,0.012155671556851547,0.0007435589519832577,4.9386983507873165e-09,0.00819302299178291,0.055702140779788065,1.0,1.0,1.4802329682062447e-05,4.938698350787441e-09,0.0001631018321995974,0.0003990666200321074,0.9999999988426511,1.0,0.0016147768670393887,4.9386983507873165e-09,0.07130907886251026,0.22134870599188777,1.0,1.0,3.538011691442701e-05,4.938698350787441e-09,0.0015623967426928922,0.022004292892211435,0.9996462822920401,1.0,0.0010989335184551005,4.938559588416196e-09,0.10896247966869446,0.35798129757810615,1.0,1.1706356075036493,2.3445845880602606e-05,4.94399408425558e-09,0.0024959884285093614,0.21889366313346792,0.8200359982460708,1.1683621305347913,1.1067810292198437,1.1274366202606887,1.5668882632305516,0.0001631018321995974,0.0024959884285093614,0.27639399210215887,True,True,True,-0.28954106056915746,sup0.0085_sh0.0024_c2.3_w1.0_N-0.18,150,60,150,0.9,2.3,1.0,False,0.32649063219903135
